ACK_ID,SCH_I_PLAN_YEAR_BEGIN_DATE,SCH_I_TAX_PRD,SCH_I_PLAN_NUM,SCH_I_EIN,SMALL_TOT_ASSETS_BOY_AMT,SMALL_TOT_LIABILITIES_BOY_AMT,SMALL_NET_ASSETS_BOY_AMT,SMALL_TOT_ASSETS_EOY_AMT,SMALL_TOT_LIABILITIES_EOY_AMT,SMALL_NET_ASSETS_EOY_AMT,SMALL_EMPLR_CONTRIB_INCOME_AMT,SMALL_PARTICIPANT_CONTRIB_AMT,SMALL_OTH_CONTRIB_RCVD_AMT,SMALL_NON_CASH_CONTRIB_BS_AMT,SMALL_OTHER_INCOME_AMT,SMALL_TOT_INCOME_AMT,SMALL_TOT_DISTRIB_BNFT_AMT,SMALL_CORRECTIVE_DISTRIB_AMT,SMALL_DEEM_DSTRB_PARTCP_LN_AMT,SMALL_ADMIN_SRVC_PROVIDERS_AMT,SMALL_OTH_EXPENSES_AMT,SMALL_TOT_EXPENSES_AMT,SMALL_NET_INCOME_AMT,SMALL_TOT_PLAN_TRANSFERS_AMT,SMALL_JOINT_VENTURE_EOY_IND,SMALL_JOINT_VENTURE_EOY_AMT,SMALL_EMPLR_PROP_EOY_IND,SMALL_EMPLR_PROP_EOY_AMT,SMALL_INV_REAL_ESTATE_EOY_IND,SMALL_INV_REAL_ESTATE_EOY_AMT,SMALL_EMPLR_SEC_EOY_IND,SMALL_EMPLR_SEC_EOY_AMT,SMALL_MORTG_PARTCP_EOY_IND,SMALL_MORTG_PARTCP_EOY_AMT,SMALL_OTH_LNS_PARTCP_EOY_IND,SMALL_OTH_LNS_PARTCP_EOY_AMT,SMALL_PERSONAL_PROP_EOY_IND,SMALL_PERSONAL_PROP_EOY_AMT,SMALL_FAIL_TRANSM_CONTRIB_IND,SMALL_FAIL_TRANSM_CONTRIB_AMT,SMALL_LOANS_IN_DEFAULT_IND,SMALL_LOANS_IN_DEFAULT_AMT,SMALL_LEASES_IN_DEFAULT_IND,SMALL_LEASES_IN_DEFAULT_AMT,SM_PARTY_IN_INT_NOT_RPTD_IND,SM_PARTY_IN_INT_NOT_RPTD_AMT,SMALL_PLAN_INS_FDLTY_BOND_IND,SMALL_PLAN_INS_FDLTY_BOND_AMT,SMALL_LOSS_DISCV_DUR_YEAR_IND,SMALL_LOSS_DISCV_DUR_YEAR_AMT,SMALL_ASSET_UNDETERM_VAL_IND,SMALL_ASSET_UNDETERM_VAL_AMT,SMALL_NON_CASH_CONTRIB_IND,SMALL_NON_CASH_CONTRIB_AMT,SMALL_20_PRCNT_SNGL_INVST_IND,SMALL_20_PRCNT_SNGL_INVST_AMT,SMALL_ALL_PLAN_AST_DISTRIB_IND,SM_WAIV_ANNUAL_IQPA_REPORT_IND,SM_FAIL_PROVIDE_BENEF_DUE_IND,SM_FAIL_PROVIDE_BENEF_DUE_AMT,SMALL_PLAN_BLACKOUT_PERIOD_IND,SM_COMPLY_BLACKOUT_NOTICE_IND,SMALL_RES_TERM_PLAN_ADPT_IND,SMALL_RES_TERM_PLAN_ADPT_AMT,FDCRY_TRUST_EIN,FDCRY_TRUST_NAME,SMALL_COVERED_PBGC_INS_IND,TRUST_INCUR_UNREL_TAX_INC_IND,TRUST_INCUR_UNREL_TAX_INC_AMT,IN_SERVICE_DISTRIB_IND,IN_SERVICE_DISTRIB_AMT,FDCRY_TRUSTEE_CUST_NAME,FDCRY_TRUST_CUST_PHONE_NUM,FDCRY_TRUST_CUST_PHON_NU_FORE,DISTRIB_MADE_EMPLOYEE_62_IND,PREMIUM_FILING_CONFIRM_NUMBER
20210503140949NAL0010314355001,2020-01-01,2020-12-31,002,042044378,16360674,579603,15781071,19893734,0,19893734,169823,,,,4898721,5068544,893711,,,,62170,955881,4112663,,2,,2,,2,,1,12863733,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,12863733,2,1,2,,2,,2,,,,,,,,,,,,,
20210430121643NAL0019948162001,2020-01-01,2020-12-31,002,042637381,12129170,0,12129170,10752941,0,10752941,604131,,,,-698118,-93987,1282202,,,,40,1282242,-1376229,,2,,2,,2,,1,10051114,2,,2,,2,,2,,2,,2,,2,,1,1500000,2,,2,,2,,1,10051114,2,1,2,,2,,2,,,,,,,,,,,,,
20210325101704NAL0008334721001,2020-01-01,2020-12-31,002,042453189,1299469,,1299469,0,,0,612,,,,,612,1300013,,,,68,1300081,-1299469,,2,,2,,2,,1,0,2,,2,,2,,2,,2,,2,,2,,1,650000,2,,2,,2,,1,1286667,1,1,2,,2,,1,0,,,,,,,,,,,,
20210909105434NAL0012185568001,2020-01-01,2020-12-31,002,042943867,6622398,1700996,4921402,5904750,1508402,4396348,248187,,,,-717611,-469424,455,,,37,55138,55630,-525054,,2,,2,,2,,1,5383199,2,,2,,2,,2,,2,,2,,2,,1,506599,2,,2,,2,,1,5383199,2,1,2,,2,,2,,,,,,,,,,,,,
20210907152337NAL0004155811001,2020-01-01,2020-12-31,001,824155907,2564500,2578800,-14300,2673500,2469257,204243,188454,,,,109000,297454,,,,,78911,78911,218543,,2,,2,,2,,1,2673500,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2673500,2,1,2,,2,,2,,,,,,,,,,,,,
20210729133248NAL0017262978001,2020-01-01,2020-12-31,002,043553283,2574397,1153213,1421184,3687183,954125,2733058,337243,0,0,0,1043821,1381064,0,0,0,0,69190,69190,1311874,0,2,,2,,2,,1,3175000,2,,2,,2,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,3175000,2,1,2,,2,,2,0,,,,,,,,,,,,
20210910114904NAL0020523714002,2020-01-01,2020-12-31,001,042372206,22909251,,22909251,50517326,,50517326,311972,430445,,28233489,0,28975906,1317463,,9007,,41361,1367831,27608075,,2,,2,,2,,1,40089634,1,124298,2,,2,,2,,2,,2,,2,,1,1500000,2,,2,,2,,1,40089634,2,1,2,,2,,2,,,,,,,,,,,,,
20210726094622NAL0003515683001,2020-01-01,2020-12-31,001,041110170,811135,0,811135,973296,0,973296,0,0,0,0,224958,224958,62797,0,0,0,0,62797,162161,0,2,,2,,2,,1,973296,2,,2,,2,,2,,2,,2,,2,,1,200000,2,,2,,2,,1,973296,2,1,2,,2,,2,,,,2,,,,,,,,,
20210831150257NAL0002411890001,2020-01-01,2020-12-31,002,113672395,65046,3412317,-3347271,32033,2879706,-2847673,634981,0,0,0,-31999,602982,1014,0,0,0,102370,103384,499598,0,2,,2,,2,,1,30000,2,,2,,2,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,30000,2,1,2,,2,,2,0,,,,,,,,,,,,
20210625095607NAL0010127121001,2020-01-01,2020-12-31,002,043177356,0,0,0,182000,1631166,-1449166,68895,,,,-1518000,-1449105,,,,,61,61,-1449166,,2,,2,,2,,1,182000,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,182000,2,1,2,,2,,2,,,,,,,,,,,,,
20210602132737NAL0019498576001,2020-01-01,2020-12-31,003,042718570,5291047,,5291047,5805365,,5805365,735437,,,,952137,1687574,1173256,,,,,1173256,514318,,2,,2,,2,,1,5795300,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,5795300,2,1,2,,2,,2,,,,,,,,,,,,,
20210623140600NAL0015347250001,2020-01-01,2020-12-31,003,042514329,5595147,0,5595147,7239394,0,7239394,218704,,,478980,1165267,1862951,218704,,,,,218704,1644247,,2,,2,,2,,1,7239394,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,7239394,2,1,2,,2,,2,,,,,,,,,,,,,
20211005113948NAL0011578496001,2020-01-01,2020-12-31,002,020452307,7076297,1088904,5987393,9176013,1038294,8137719,571299,,,,2030256,2601555,414040,,,,37189,451229,2150326,,2,,2,,2,,1,8550000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,8550000,2,1,2,,2,,2,,,,,,,,,,,,,
20211004083338NAL0006307955001,2020-01-01,2020-12-31,002,041611080,5594135,1916441,3677694,0,0,0,,,,,101107,101107,3769543,,,9258,,3778801,-3677694,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,4000000,2,,2,,2,,2,,1,1,2,,2,,2,,,,,,,,,,,,,
20211005132445NAL0007415267001,2020-01-01,2020-12-31,001,204734036,0,0,0,52000,8824537,-8772537,550000,,,,-9322537,-8772537,,,,,,0,-8772537,,2,,2,,2,,1,52000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,52000,2,1,2,,2,,2,,,,,,,,,,,,,
20210929123959NAL0003499121001,2020-01-01,2020-12-31,002,043258366,628062,137800,490262,1146017,1584,1144433,61671,,,,593080,654751,,,,,580,580,654171,,2,,2,,2,,1,1142840,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,1142840,2,1,2,,2,,2,,,,,,,,,,,,,
20210622102448NAL0005604371001,2020-01-01,2020-12-31,003,042837729,12354078,2441694,9912384,14147352,2195056,11952296,356514,0,0,0,1940837,2297351,147533,0,0,0,109906,257439,2039912,0,2,,2,,2,,1,14144804,2,,2,,2,,2,0,2,0,2,0,2,0,1,500000,2,,2,,2,,1,14144804,2,1,2,,2,,2,0,,,,,,,,,,,,
20210622103043NAL0005442307001,2020-01-01,2020-12-31,003,043200597,5588310,2926960,2661350,14365484,2894350,11471134,102808,,,,8777068,8879876,1894,,,,68198,70092,8809784,,2,,2,,2,,1,14365358,2,,2,,2,,2,,2,,2,,2,,1,2000000,2,,2,,2,,1,14365358,2,1,2,,2,,2,,,,,,,,,,,,,
20211005094514NAL0004623779001,2020-01-01,2020-12-31,003,042188202,3146961,7040,3139921,3153248,7040,3146208,50000,,,,-39877,10123,0,,,3612,224,3836,6287,,2,,2,,2,,1,1709388,2,,2,,2,,2,,2,,2,,2,,1,400000,2,,2,,2,,1,1709388,2,1,2,,2,2,2,,,,,,,,,,,,,
20210929140923NAL0002890225001,2020-01-01,2020-12-31,002,770370729,,,0,2127287,21450000,-19322713,587856,,,,-19910569,-19322713,,,,,,0,-19322713,,2,,2,,2,,1,1200000,2,,2,,2,,2,,2,,2,,2,,1,214500,2,,2,,2,,1,1200000,2,1,2,,2,,2,,,,,,,,,,,,,
20211015174506NAL0031822368001,2020-01-01,2020-12-31,003,043257145,0,0,0,73810,0,73810,73518,,,,292,73810,,,,,,0,73810,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,600000,2,,2,,2,,2,,2,1,2,,2,,2,,,,,,,,,,,,,
20210719101230NAL0011616675001,2020-01-01,2020-12-31,002,042887710,6725891,1884976,4840915,8539860,1750387,6789473,192405,,,,1873890,2066295,59921,,,,57816,117737,1948558,,2,,2,,2,,1,8283060,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,8283060,2,1,2,,2,,2,,,,,,,,,,,,,
20210719114201NAL0017941633001,2020-01-01,2020-12-31,002,042399903,464054,0,464054,2681,0,2681,1804,0,0,0,39898,41702,503075,0,0,0,0,503075,-461373,0,2,,2,,2,,1,0,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,498197,2,1,2,,2,,1,0,,,2,,,,,,,,,
20210809084705NAL0005202049001,2020-01-01,2020-12-31,002,041810570,1770693,,1770693,1251200,,1251200,,,,,65053,65053,584546,,,,,584546,-519493,,2,,2,,2,,1,1251200,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,1251200,2,1,2,,2,2,2,,,,,,,,,,,,,
20210809112110NAL0005808865001,2020-01-01,2020-12-31,001,204270900,1787533,1539130,248403,2482345,1470214,1012131,132187,,,,725718,857905,20244,,,,73933,94177,763728,,2,,2,,2,,1,2462000,2,,2,,2,,2,,2,,2,,2,,1,250000,2,,2,,2,,1,2462000,2,1,2,,2,,2,,,,,,,,,,,,,
20210927115001NAL0001271091001,2020-01-01,2020-12-31,002,043531186,12696668,6997684,5698984,15494719,6539072,8955647,585671,,,,3048011,3633682,118963,,,,258056,377019,3256663,,2,,2,,2,,1,13668000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,13668000,2,1,2,,2,,2,,,,,,,,,,,,,
20210824085122NAL0007231073001,2020-01-01,2020-12-31,003,042264013,60000,0,60000,60000,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,325000,2,,2,,2,,1,60000,2,1,2,,2,,1,0,,,,,,,,,,,,
20210721101946NAL0002007968001,2020-01-01,2020-12-31,001,043577380,2506267,0,2506267,2885410,,2885410,302841,,,,248626,551467,172324,,,,,172324,379143,,2,,2,,2,,1,2376000,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,2376000,2,1,2,,2,,2,,,,,,,,,,,,,
20210730121314NAL0011778529001,2020-01-01,2020-12-31,002,043223296,5767883,,5767883,5651192,,5651192,400299,,,,62303,462602,578903,,,,390,579293,-116691,,2,,2,,2,,1,4379493,2,,2,,2,,2,,2,,2,,2,,1,580000,2,,1,4379493,2,,2,,2,1,2,,2,,2,,,,,,,,,,,,,
20220117130340NAL0013720545001,2020-11-01,2021-10-31,002,042745661,413125,,413125,0,,0,,,,,,,413125,,,,,413125,-413125,,2,,2,,2,,1,0,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,413125,1,1,2,,2,,1,0,,,,,,,,,,,,
20210731143454NAL0006944131001,2020-01-01,2020-12-31,003,042274728,1033894,,1033894,1312633,,1312633,45811,0,0,0,233734,279545,806,0,0,0,0,806,278739,,2,,2,,2,,1,1312633,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,1312633,2,1,2,,2,2,2,,,,,,,,,,,,,
20210921103320NAL0001249779001,2020-01-01,2020-12-31,002,043152864,201499,,201499,7844900,6603640,1241260,425631,,1693000,,-620100,1498531,,,,,458770,458770,1039761,,2,,2,,2,,1,7844900,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,1,7844900,2,,2,,2,1,2,,2,,2,,,,,,,,,,,,,
20210922123640NAL0001755667001,2020-01-01,2020-12-31,002,043038026,2842000,455121,2386879,5090000,444552,4645448,29851,,,,2248000,2277851,5537,,,,13745,19282,2258569,,2,,2,,2,,1,5090000,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,5090000,2,1,2,,2,,2,,,,,,,,,,,,,
20210921110001NAL0000587793001,2020-01-01,2020-12-31,002,042086300,1121899,0,1121899,1643846,500,1643346,,,,,584050,584050,62603,,,,,62603,521447,,2,,2,,2,,1,1635895,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,1635895,2,1,2,,2,,2,,,,,,,,,,,,,
20211008074013NAL0012600833001,2020-01-01,2020-12-31,002,043169205,3570001,286778,3283223,4380081,258549,4121532,101800,,,,810000,911800,64868,,,,8623,73491,838309,,2,,2,,2,,1,4380000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,4380000,2,1,2,,2,,2,,,,,,,,,,,,,
20211008075855NAL0015756368001,2020-01-01,2020-12-31,001,061518492,0,0,0,900000,0,900000,900000,0,0,0,0,900000,0,0,0,0,0,0,900000,0,2,,2,,2,,2,,2,,2,,2,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,2,0,2,1,2,,2,,2,0,,,,,,,,,,,,
20211008142807NAL0010572195001,2020-01-01,2020-12-31,002,043071690,451660,2590519,-2138859,833803,2462498,-1628695,261908,,,,382141,644049,8217,,,,125668,133885,510164,,2,,2,,2,,1,780120,2,,2,,2,,2,,2,,2,,2,,1,470000,2,,2,,2,,1,780120,2,1,2,,2,,2,,,,,,,,,,,,,
20211011121859NAL0030681522001,2020-01-01,2020-12-31,001,043408953,0,0,0,4535208,6009581,-1474373,293666,0,0,0,-1764900,-1471234,0,0,0,0,3139,3139,-1474373,0,2,,2,,2,,1,4535100,2,,2,,2,,2,0,2,0,2,0,2,0,2,0,2,,2,,2,,1,4535100,2,1,2,,2,,2,0,,,,,,,,,,,,
20211013083207NAL0024002208001,2020-01-01,2020-12-31,002,042941854,5682440,439413,5243027,6738700,361955,6376745,450000,,,,990804,1440804,302201,,,,4885,307086,1133718,,2,,2,,2,,1,6587315,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,6587315,2,1,2,,2,,2,,,,,,,,,,,,,
20211013083449NAL0010577859001,2020-01-01,2020-12-31,002,043130236,19396000,5307155,14088845,34549160,5082081,29467079,752918,,,,15162000,15914918,373840,,,,162844,536684,15378234,,2,,2,,2,,1,33858000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,33858000,2,1,2,,2,,2,,,,,,,,,,,,,
20211013142829NAL0019647809001,2020-01-01,2020-12-31,002,043221989,6474400,3889740,2584660,6859200,3644061,3215139,347479,,,,384800,732279,,,,,101800,101800,630479,,2,,2,,2,,1,6859200,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,6859200,2,1,2,,2,,2,,,,,,,,,,,,,
20211012083042NAL0022858688001,2020-01-01,2020-12-31,002,651174540,659229,108061,551168,911534,0,911534,129290,,,,249120,378410,15907,,,30,2107,18044,360366,,2,,2,,2,,1,772873,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,772873,2,1,2,,2,,2,,,,,,,,,,,,,
20211013091745NAL0010627555001,2020-01-01,2020-12-31,005,042624147,1576413,36810,1539603,1082995,46640,1036355,0,0,0,0,-440676,-440676,46640,0,0,15932,0,62572,-503248,0,2,,2,,2,,1,988200,2,,2,,2,,2,0,2,0,2,0,2,0,1,500000,2,,2,,2,,1,988200,2,1,2,,2,,2,0,,,,,,,,,,,,
20211013093758NAL0025165920001,2020-01-01,2020-12-31,002,043027262,950000,0,950000,1450421,,1450421,500000,,,,421,500421,,,,,,0,500421,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,95000,2,,2,,2,,2,,2,1,2,,2,,,,,,,,,,,,,,,
20211011132555NAL0012586995001,2020-01-01,2020-12-31,002,043521482,2308856,,2308856,3726154,,3726154,100000,0,0,0,1339892,1439892,22594,0,0,0,0,22594,1417298,,2,,2,,2,,1,3726154,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,3726154,2,1,2,,2,2,2,,,,,,,,,,,,,
20211006151546NAL0010513409001,2020-01-01,2020-12-31,002,042501424,3600000,1161156,2438844,4560000,1098265,3461735,102071,,,,960000,1062071,5507,,,,33673,39180,1022891,,2,,2,,2,,1,4560000,2,,2,,2,,2,,2,,2,,2,,1,456000,2,,2,,2,,1,4560000,2,1,2,,2,,2,,,,,,,,,,,,,
20210506103756NAL0001476227001,2020-01-01,2020-12-31,002,042774191,6394473,2064407,4330066,5986393,1760071,4226322,405492,0,0,0,-17356,388136,390724,0,0,0,101156,491880,-103744,0,2,,2,,2,,1,5985128,2,,2,,2,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,5985128,2,1,2,,2,,2,0,,,,,,,,,,,,
20211006155210NAL0013473840001,2020-01-01,2020-12-31,003,042301242,6068000,0,6068000,5242000,0,5242000,136316,0,0,0,-826000,-689684,136316,0,0,0,0,136316,-826000,0,2,,2,,2,,1,5242000,2,,2,,2,,2,0,2,0,2,0,2,0,1,500000,2,,2,,2,,1,5242000,2,1,2,,2,,2,0,,,,,,,,,,,,
20211009160208NAL0007683987001,2020-01-01,2020-12-31,002,042895731,5859000,2292139,3566861,5225000,1698927,3526073,202548,0,0,0,-5808,196740,237528,0,0,0,0,237528,-40788,,2,,2,,2,,1,3526073,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,3526073,2,1,2,,2,2,2,,,,,,,,,,,,,
20211011140941NAL0021494304001,2020-01-01,2020-12-31,002,263038320,87070,1308,85762,250130,2375,247755,164000,,,,107,164107,2114,,,,,2114,161993,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,1,2,,2,,2,,,,,,,,,,,,,
20211103100134NAL0031918306001,2020-01-01,2020-12-31,002,042348065,9889696,,9889696,9756417,,9756417,,,,,254054,254054,387333,,,,0,387333,-133279,,2,,2,,2,,1,9756367,2,,2,,2,,2,,2,,2,,2,,1,975641,2,,2,,2,,1,9756367,2,1,2,,2,,2,,,,,,,,,,,,,
20211103141105NAL0013643617001,2020-04-01,2021-03-31,003,042175284,909450,0,909450,1403984,0,1403984,500000,0,0,0,14850,514850,20316,0,0,0,0,20316,494534,0,2,,2,,2,,1,619308,2,,2,,2,,2,0,2,0,2,0,2,0,1,300000,2,,2,,2,,1,619308,2,1,2,,2,,2,0,,,,,,,,,,,,
