ACK_ID,SCH_I_PLAN_YEAR_BEGIN_DATE,SCH_I_TAX_PRD,SCH_I_PLAN_NUM,SCH_I_EIN,SMALL_TOT_ASSETS_BOY_AMT,SMALL_TOT_LIABILITIES_BOY_AMT,SMALL_NET_ASSETS_BOY_AMT,SMALL_TOT_ASSETS_EOY_AMT,SMALL_TOT_LIABILITIES_EOY_AMT,SMALL_NET_ASSETS_EOY_AMT,SMALL_EMPLR_CONTRIB_INCOME_AMT,SMALL_PARTICIPANT_CONTRIB_AMT,SMALL_OTH_CONTRIB_RCVD_AMT,SMALL_NON_CASH_CONTRIB_BS_AMT,SMALL_OTHER_INCOME_AMT,SMALL_TOT_INCOME_AMT,SMALL_TOT_DISTRIB_BNFT_AMT,SMALL_CORRECTIVE_DISTRIB_AMT,SMALL_DEEM_DSTRB_PARTCP_LN_AMT,SMALL_ADMIN_SRVC_PROVIDERS_AMT,SMALL_OTH_EXPENSES_AMT,SMALL_TOT_EXPENSES_AMT,SMALL_NET_INCOME_AMT,SMALL_TOT_PLAN_TRANSFERS_AMT,SMALL_JOINT_VENTURE_EOY_IND,SMALL_JOINT_VENTURE_EOY_AMT,SMALL_EMPLR_PROP_EOY_IND,SMALL_EMPLR_PROP_EOY_AMT,SMALL_INV_REAL_ESTATE_EOY_IND,SMALL_INV_REAL_ESTATE_EOY_AMT,SMALL_EMPLR_SEC_EOY_IND,SMALL_EMPLR_SEC_EOY_AMT,SMALL_MORTG_PARTCP_EOY_IND,SMALL_MORTG_PARTCP_EOY_AMT,SMALL_OTH_LNS_PARTCP_EOY_IND,SMALL_OTH_LNS_PARTCP_EOY_AMT,SMALL_PERSONAL_PROP_EOY_IND,SMALL_PERSONAL_PROP_EOY_AMT,SMALL_FAIL_TRANSM_CONTRIB_IND,SMALL_FAIL_TRANSM_CONTRIB_AMT,SMALL_LOANS_IN_DEFAULT_IND,SMALL_LOANS_IN_DEFAULT_AMT,SMALL_LEASES_IN_DEFAULT_IND,SMALL_LEASES_IN_DEFAULT_AMT,SM_PARTY_IN_INT_NOT_RPTD_IND,SM_PARTY_IN_INT_NOT_RPTD_AMT,SMALL_PLAN_INS_FDLTY_BOND_IND,SMALL_PLAN_INS_FDLTY_BOND_AMT,SMALL_LOSS_DISCV_DUR_YEAR_IND,SMALL_LOSS_DISCV_DUR_YEAR_AMT,SMALL_ASSET_UNDETERM_VAL_IND,SMALL_ASSET_UNDETERM_VAL_AMT,SMALL_NON_CASH_CONTRIB_IND,SMALL_NON_CASH_CONTRIB_AMT,SMALL_20_PRCNT_SNGL_INVST_IND,SMALL_20_PRCNT_SNGL_INVST_AMT,SMALL_ALL_PLAN_AST_DISTRIB_IND,SM_WAIV_ANNUAL_IQPA_REPORT_IND,SM_FAIL_PROVIDE_BENEF_DUE_IND,SM_FAIL_PROVIDE_BENEF_DUE_AMT,SMALL_PLAN_BLACKOUT_PERIOD_IND,SM_COMPLY_BLACKOUT_NOTICE_IND,SMALL_RES_TERM_PLAN_ADPT_IND,SMALL_RES_TERM_PLAN_ADPT_AMT,FDCRY_TRUST_EIN,FDCRY_TRUST_NAME,SMALL_COVERED_PBGC_INS_IND,TRUST_INCUR_UNREL_TAX_INC_IND,TRUST_INCUR_UNREL_TAX_INC_AMT,IN_SERVICE_DISTRIB_IND,IN_SERVICE_DISTRIB_AMT,FDCRY_TRUSTEE_CUST_NAME,FDCRY_TRUST_CUST_PHONE_NUM,FDCRY_TRUST_CUST_PHON_NU_FORE,DISTRIB_MADE_EMPLOYEE_62_IND,PREMIUM_FILING_CONFIRM_NUMBER
20171013092609P030194115223001,2016-01-01,2016-12-31,002,043520315,2044000,1639041,404959,945000,1479288,-534288,274486,,,7450,-1099000,-817064,7450,,,,114733,122183,-939247,,2,,2,,2,,1,945000,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,945000,2,1,2,,2,,2,,,,,,,,,,,,,
20170519150145P040001223145001,2016-01-01,2016-12-31,001,311060347,6762143,,6762143,1261551,,1261551,78646,,,,2836080,2914726,8414918,,,400,,8415318,-5500592,,2,,2,,2,,1,0,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,6972392,2,1,2,,2,2,1,0,,,,,,,,,,,,
20171004134701P030191610401001,2016-01-01,2016-12-31,002,042943867,1249500,1249500,0,1476519,1145428,331091,154800,,,176213,78,331091,,,,,,0,331091,,2,,2,,2,,1,176213,2,,2,,2,,2,,2,,2,,2,,1,124950,2,,2,,2,,1,176213,2,1,2,,2,,2,,,,,,,,,,,,,
20171013120717P030171350109001,2016-01-01,2016-12-31,002,042488241,273631,0,273631,0,0,0,145552,,,,73,145625,419231,,,25,,419256,-273631,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,2,,1,1,2,,2,,1,0,,,,,,,,,,,,
20180717154207P040031767727001,2016-01-01,2016-12-31,003,042513930,329317,23,329294,358952,23,358929,,,,,29635,29635,,,,,,0,29635,,2,,2,,2,,1,348734,2,,2,,2,,2,,2,,2,,2,,1,100000,2,,2,,2,,1,348734,2,1,2,,2,,2,,,,,,,,,,,,,
20180927090059P040006698505001,2016-11-01,2017-10-31,002,042170946,749011,0,749011,692876,,692876,92216,,,,-96466,-4250,37279,,,14606,,51885,-56135,,2,,2,,2,,1,625496,2,,2,,2,,2,,2,,2,,2,,1,100000,2,,2,,2,,1,625496,2,1,2,,2,,2,,,,,,,,,,,,,
20171011162804P030208701073001,2016-01-01,2016-12-31,002,042993095,1399912,1307419,92493,1806821,1183877,622944,90498,0,0,0,496799,587297,4519,0,0,30,52297,56846,530451,0,2,,2,,2,,1,1743220,2,,2,,2,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,1743220,2,1,2,,2,,2,0,,,,,,,,,,,,
20171011141914P030189654583001,2016-01-01,2016-12-31,002,043553283,0,0,0,275065,65,275000,275100,0,0,0,0,275100,0,0,0,0,100,100,275000,0,2,,2,,2,,2,,2,,2,,2,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,2,0,2,1,2,,2,,2,0,,,,,,,,,,,,
20171012110151P040220294721001,2016-01-01,2016-12-31,002,043258366,2562535,299757,2262778,711353,240934,470419,70044,0,0,0,-1847511,-1777467,12044,0,0,0,2848,14892,-1792359,0,2,,2,,2,,1,710015,2,,2,,2,,2,0,2,0,2,0,2,0,1,500000,2,,2,,2,,1,710015,2,1,2,,2,,2,0,,,,,,,,,,,,
20180807170036P030082298861001,2016-01-01,2016-12-31,003,042718570,4406971,176308,4230663,1795632,29257,1766375,803415,,,,-2603162,-1799747,659769,,,,4772,664541,-2464288,,2,,2,,2,,1,1795255,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,1795255,2,1,2,,2,,2,,,,,,,,,,,,,
20171011143157P040195610263001,2016-01-01,2016-12-31,002,042941854,2696997,102997,2594000,3495967,733154,2762813,235000,,,,50031,285031,110125,,,6093,,116218,168813,,2,,2,,2,,1,3495170,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,3495170,2,1,2,,2,,2,,,,,,,,,,,,,
20171011114442P040195133463001,2016-01-01,2016-12-31,002,042086300,1990,1990,0,175955,1990,173965,25002,,,,161464,186466,12501,,,,,12501,173965,,2,,2,,2,,1,161464,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,161464,2,1,2,,2,,2,,,,,,,,,,,,,
20170602141044P030046379815001,2016-01-01,2016-12-31,002,041728400,2121723,1682232,439491,2391353,1645891,745462,95218,0,0,0,269707,364925,76,0,0,0,58878,58954,305971,0,2,,2,,2,,1,2391353,2,,2,,2,,2,,2,,2,,2,,1,2000000,2,,2,,2,,1,2391353,2,1,2,,2,,2,,,,,,,,,,9999999999,,,
20171011161353P030189970663001,2016-01-01,2016-12-31,001,204270900,0,0,0,1462000,1615099,-153099,74938,,,,-178000,-103062,,,,,50037,50037,-153099,,2,,2,,2,,1,1462000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,1462000,2,1,2,,2,,2,,,,,,,,,,,,,
20170328064728P030073926033001,2016-01-01,2016-12-31,002,455603992,4618446,666667,3951779,1395294,0,1395294,181081,,,,309579,490660,3004207,,,,42938,3047145,-2556485,,2,,2,,2,,1,0,2,,2,,2,,2,,2,,2,,2,,1,3000000,2,,2,,2,,1,3923311,2,1,2,,2,,1,0,,,,,,,,,,,,
20170721175438P030059455041001,2016-01-01,2016-12-31,002,113672395,3613046,5568402,-1955356,3357046,5020283,-1663237,715171,0,0,0,-256000,459171,0,0,0,0,167052,167052,292119,0,2,,2,,2,,1,3354000,2,,2,,2,,2,0,2,0,2,0,2,0,1,300000,2,,2,,2,,1,3354000,2,1,2,,2,,2,0,,,,,,,,,,,,
20170616110635P030010240689001,2016-01-01,2016-12-31,001,042079638,1002738,,1002738,1043051,,1043051,,26469,,,46039,72508,32145,,,50,,32195,40313,,2,,2,,2,,1,589249,2,,2,,2,,1,4104,2,,2,,2,,1,1000000,2,,2,,2,,1,589249,2,1,2,,2,,2,,,,,,,,,,,,,
20170609093807P030000558487001,2016-01-01,2016-12-31,002,041203530,7272770,876306,6396464,7544789,625000,6919789,530873,,,,826272,1357145,546200,,,8957,35583,590740,766405,-243080,2,,2,,2,,1,7115442,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,7115442,2,1,2,,2,,2,,,,,,,,,,,,,
20170322124221P040052962621001,2016-01-01,2016-12-31,001,042444641,3381735,,3381735,3653922,,3653922,280812,,,,132630,413442,141254,,,1,,141255,272187,,2,,2,,2,,1,3376230,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,3376230,2,1,2,,2,,2,,,,,,,,,,,,,
20170719132154P040049185079001,2016-01-01,2016-12-31,002,042895731,2794000,1791363,1002637,3491000,2024294,1466706,116443,0,0,0,347626,464069,0,0,0,0,0,0,464069,,2,,2,,2,,1,1466706,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,1002637,2,1,2,,2,2,2,,,,,,,,,,,,,
20170725160049P030058509815001,2016-01-01,2016-12-31,002,042887710,3583764,2423057,1160707,4620313,2288468,2331845,333914,,,,991174,1325088,79615,,,,74335,153950,1171138,,2,,2,,2,,1,4334310,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,4334310,2,1,2,,2,,2,,,,,,,,,,,,,
20170727131912P030053218717001,2016-01-01,2016-12-31,003,042274728,1018858,,1018858,998355,,998355,39590,0,0,0,22933,62523,83026,0,0,0,0,83026,-20503,,2,,2,,2,,1,998355,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,998355,2,1,2,,2,2,2,,,,,,,,,,,,,
20170801144641P040079974465001,2016-01-01,2016-12-31,002,043537120,39910,104,39806,7649,1210,6439,,,,,,0,33367,,,,,33367,-33367,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,1,2,,2,2,1,0,,,,,,,,,,,,
20170725094814P040032714495001,2016-01-01,2016-12-31,002,043401502,10070755,7157993,2912762,12751804,5936475,6815329,20000,,,,4292835,4312835,8951,,,,401317,410268,3902567,,2,,2,,2,,1,12735000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,12735000,2,1,2,,2,,2,,,,,,,,,,,,,
20170727105823P030067765553001,2016-01-01,2016-12-31,002,042501424,710000,1395486,-685486,840000,1339391,-499391,96655,,,,130000,226655,91,,,,40469,40560,186095,,2,,2,,2,,1,840000,2,,2,,2,,2,,2,,2,,2,,1,80000,2,,2,,2,,1,840000,2,1,2,,2,,2,,,,,,,,,,,,,
20170726023942P030059155191001,2016-01-01,2016-12-31,001,041110170,816717,,816717,826680,,826680,0,0,0,0,12289,12289,2326,0,0,0,0,2326,9963,,2,,2,,2,,1,826680,2,,2,,2,,2,,2,,2,,2,,1,200000,2,,2,,2,,1,826680,2,1,2,,2,2,2,,472053806,BOURNEUF CORPORATION ESOP TRUST,,,,,,WILLIAM SHALLOW,7815920583,,,
20170727113435P030067816785001,2016-01-01,2016-12-31,002,043035339,1886498,60,1886438,2586508,153,2586355,616000,,,,91318,707318,7401,,,,,7401,699917,,2,,2,,2,,1,1966603,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,1966603,2,1,2,,2,,2,,,,,,,,,,,,,
20170621103943P030015832743001,2016-01-01,2016-12-31,002,042804642,2024016,1913638,110378,2204048,1640000,564048,379217,,,,180336,559553,23001,,,,82882,105883,453670,,2,,2,,2,,1,2204048,2,,2,,2,,2,,2,,2,,2,,1,400000,2,,2,,2,,1,2204048,2,1,2,,2,,2,,,,,,,,,,,,,
20170712151432P030039816551001,2016-01-01,2016-12-31,002,041810570,3041133,,3041133,3000791,,3000791,,,,,257648,257648,297990,,,,,297990,-40342,,2,,2,,2,,1,3000791,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,3041133,2,1,2,,2,2,2,,,,,,,,,,,,,
20170620105520P030014497927001,2016-01-01,2016-12-31,003,042514329,5253000,24959,5228041,5054000,16964,5037036,75845,,,,-199000,-123155,66746,,,105,999,67850,-191005,,2,,2,,2,,1,5054000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,5054000,2,1,2,,2,,2,,,,,,,,,,,,,
20170405091330P040067623341001,2016-01-01,2016-12-31,003,042837729,7173665,3326514,3847151,8664498,3119693,5544805,525677,0,0,0,1490893,2016570,169163,0,0,60,149693,318916,1697654,0,2,,2,,2,,1,8662390,2,,2,,2,,2,0,2,0,2,0,2,0,1,500000,2,,2,,2,,1,8662390,2,1,2,,2,,2,0,,,,,,,,,,,,
20170712084312P030039281383001,2016-01-01,2016-12-31,002,043297570,211760,0,211760,204622,0,204622,,,,,2663,2663,9801,,,,,9801,-7138,,2,,2,,2,,1,183097,2,,2,,2,,2,,2,,2,,2,,1,340000,2,,2,,2,,1,183097,2,1,2,,2,,2,,,,,,,,,,,,,
20170620130433P030000484889001,2016-01-01,2016-12-31,004,041609810,589961,253187,336774,583443,171490,411953,90447,0,0,0,4652,95099,11669,0,0,0,8251,19920,75179,0,2,,2,,2,,1,583216,2,,2,,2,,2,,2,,2,,2,,1,2000000,2,,2,,2,,1,583216,2,1,2,,2,,2,,,,,,,,,,,,,
20170802111856P040068949767001,2016-01-01,2016-12-31,005,042624147,1244173,,1244173,1405532,,1405532,,,,,176522,176522,15163,,,,,15163,161359,,2,,2,,2,,1,1405532,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,1405532,2,1,2,,2,,2,,,,,,,,,,,,,
20170713141342P040041843511001,2016-01-01,2016-12-31,002,042717456,4708110,0,4708110,5272614,,5272614,0,,,,666568,666568,71836,,,30228,,102064,564504,,2,,2,,2,,1,341700,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,2,,2,1,2,,2,,1,0,,,,,,,,,,,,
20171011092232P040099962607001,2016-01-01,2016-12-31,002,042453189,1598227,0,1598227,1504358,,1504358,80146,,,,34142,114288,208058,,,,99,208157,-93869,,2,,2,,2,,1,1479402,2,,2,,2,,2,,2,,2,,2,,1,150000,2,,2,,2,,1,1479402,2,1,2,,2,,2,,,,,,,,,,,,,
20171016074225P040231270849001,2016-01-01,2016-12-31,003,043497377,4639405,3325803,1313602,6375402,3137660,3237742,304746,,,,1750463,2055209,14666,,,,116403,131069,1924140,,2,,2,,2,,1,6375402,2,,2,,2,,2,,2,,2,,2,,1,6000000,2,,2,,2,,1,6375402,2,1,2,,2,,2,,,,,,,,,,,,,
20171017151904P040213055655001,2016-11-01,2017-08-21,002,042460805,1577166,84388,1492778,0,0,0,,,,,,0,1492778,,,,,1492778,-1492778,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,2,,1,1,2,,2,,1,0,,,,,,,,,,,,
20180206153114P040071173943001,2016-10-03,2017-10-01,002,042471226,6578831,0,6578831,7067342,0,7067342,52746,0,0,0,562428,615174,126663,0,0,0,0,126663,488511,,2,,2,,2,,1,7067329,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,7067329,2,1,2,,2,,2,,,,,,,,,,,,,
20170724111119P030056263159001,2016-01-01,2016-12-31,002,043223296,4913294,638954,4274340,5778365,327364,5451001,509487,,,,687015,1196502,,,,25,19816,19841,1176661,,2,,2,,2,,1,4855662,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,4855662,2,1,2,,2,,2,,,,,,,,,,,,,
20170626211800P030022117719001,2016-01-01,2016-12-31,002,042774191,5777334,3145676,2631658,4448206,2894745,1553461,405492,,,,-1159211,-753719,101121,,,56,154560,255737,-1009456,-68741,2,,2,,2,,1,4447563,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,4447563,2,1,2,,2,,2,,,,,,,,,,,,,
20180612120619P030004189753001,2016-09-01,2017-08-31,003,043247749,4865552,0,4865552,8122512,0,8122512,119943,0,0,100000,3156960,3376903,119943,0,0,0,0,119943,3256960,0,2,,2,,2,,1,8122512,2,,2,,2,,2,0,2,0,2,0,2,0,1,500000,2,,2,,2,,1,8122512,2,1,2,,2,,2,0,,,,,,,,,,,,
20180426060217P030019171613001,2016-06-01,2017-05-31,003,043053085,1617783,687120,930663,1999507,144763,1854744,581456,,,,381725,963181,,,,39100,,39100,924081,,2,,2,,2,,1,1999507,2,,2,,2,,2,,2,,2,,2,,1,300000,2,,2,,2,,1,1999507,2,1,2,,2,,2,,,,,,,,,,,,,
20180416213940P030000299785001,2016-07-01,2017-06-30,004,042279997,2834518,,2834518,3038450,,3038450,200000,,,,13380,213380,9448,,,,,9448,203932,,2,,2,,2,,1,2695264,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2695264,2,1,2,,2,,2,,,,,,,,,,,,,
20170808072149P040075629959001,2016-01-01,2016-12-31,002,043531186,3552000,,3552000,3730733,,3730733,407553,,15000,,-228820,193733,,,,,15000,15000,178733,,2,,2,,2,,1,3730000,2,,2,,2,,2,,2,,2,,2,,1,373073,2,,2,,2,,1,3730000,2,1,2,,2,,2,,,,,,,,,,,,,
20170925070307P040158889159001,2016-01-01,2016-12-31,002,043169205,1470001,391707,1078294,1440001,366626,1073375,36832,,,,-30000,6832,,,,,11751,11751,-4919,,2,,2,,2,,1,1440000,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,1440000,2,1,2,,2,,2,,,,,,,,,,,,,
20170823091238P040112294113001,2016-01-01,2016-12-31,002,042348065,7319771,,7319771,6383419,,6383419,1350,,,,,1350,320703,,,,616999,937702,-936352,,2,,2,,2,,1,6383369,2,,2,,2,,2,,2,,2,,2,,1,760000,2,,2,,2,,1,6383369,2,1,2,,2,,2,,,,,,,,,,,,,
20170929154347P030147665469001,2016-03-01,2017-02-28,002,042969998,296834,,296834,317243,,317243,,,,,20409,20409,,,,,,0,20409,,2,,2,,2,,1,317208,2,,2,,2,,2,,2,,2,,2,,1,250000,2,,2,,2,,1,317208,2,1,2,,2,,1,0,,,,,,,,,,,,
20170811125532P030071090461001,2016-01-01,2016-12-31,002,041611080,3458872,2115703,1343169,4063270,2068391,1994879,116261,,,,604398,720659,,,,,68949,68949,651710,,2,,2,,2,,1,4063270,2,,2,,2,,2,,2,,2,,2,,1,2000000,2,,2,,2,,1,4063270,2,1,2,,2,,2,,,,,,,,,,,,,
20170811105100P030088710289001,2016-01-01,2016-12-31,002,042044378,11490187,3320431,8169756,15705567,2818764,12886803,,,,,5284892,5284892,431390,,,,136455,567845,4717047,,2,,2,,2,,1,14904380,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,14904380,2,1,2,,2,,2,,,,,,,,,,,,,
20180628080810P040012623517001,2016-11-01,2017-10-31,002,042472856,2330818,,2330818,2673056,,2673056,232237,,,,246271,478508,136270,,,,,136270,342238,,2,,2,,2,,1,2673056,2,,2,,2,,2,,2,,2,,2,,1,585000,2,,2,,2,,1,2673056,2,1,2,,2,,2,,,,,,,,,,,,,
20170907145016P030121785991001,2016-01-01,2016-12-31,001,042372206,11904165,,11904165,14651260,,14651260,263029,359364,343319,,2317355,3283067,513759,,71,,22142,535972,2747095,,2,,2,,2,,1,8432925,1,37735,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,8432925,2,1,2,,2,,2,,,,,,,,,,,,,
