ACK_ID,SCH_H_PLAN_YEAR_BEGIN_DATE,SCH_H_TAX_PRD,SCH_H_PN,SCH_H_EIN,NON_INT_BEAR_CASH_BOY_AMT,EMPLR_CONTRIB_BOY_AMT,PARTCP_CONTRIB_BOY_AMT,OTHER_RECEIVABLES_BOY_AMT,INT_BEAR_CASH_BOY_AMT,GOVT_SEC_BOY_AMT,CORP_DEBT_PREFERRED_BOY_AMT,CORP_DEBT_OTHER_BOY_AMT,PREF_STOCK_BOY_AMT,COMMON_STOCK_BOY_AMT,JOINT_VENTURE_BOY_AMT,REAL_ESTATE_BOY_AMT,OTHER_LOANS_BOY_AMT,PARTCP_LOANS_BOY_AMT,INT_COMMON_TR_BOY_AMT,INT_POOL_SEP_ACCT_BOY_AMT,INT_MASTER_TR_BOY_AMT,INT_103_12_INVST_BOY_AMT,INT_REG_INVST_CO_BOY_AMT,INS_CO_GEN_ACCT_BOY_AMT,OTH_INVST_BOY_AMT,EMPLR_SEC_BOY_AMT,EMPLR_PROP_BOY_AMT,BLDGS_USED_BOY_AMT,TOT_ASSETS_BOY_AMT,BNFTS_PAYABLE_BOY_AMT,OPRTNG_PAYABLE_BOY_AMT,ACQUIS_INDBT_BOY_AMT,OTHER_LIAB_BOY_AMT,TOT_LIABILITIES_BOY_AMT,NET_ASSETS_BOY_AMT,NON_INT_BEAR_CASH_EOY_AMT,EMPLR_CONTRIB_EOY_AMT,PARTCP_CONTRIB_EOY_AMT,OTHER_RECEIVABLES_EOY_AMT,INT_BEAR_CASH_EOY_AMT,GOVT_SEC_EOY_AMT,CORP_DEBT_PREFERRED_EOY_AMT,CORP_DEBT_OTHER_EOY_AMT,PREF_STOCK_EOY_AMT,COMMON_STOCK_EOY_AMT,JOINT_VENTURE_EOY_AMT,REAL_ESTATE_EOY_AMT,OTHER_LOANS_EOY_AMT,PARTCP_LOANS_EOY_AMT,INT_COMMON_TR_EOY_AMT,INT_POOL_SEP_ACCT_EOY_AMT,INT_MASTER_TR_EOY_AMT,INT_103_12_INVST_EOY_AMT,INT_REG_INVST_CO_EOY_AMT,INS_CO_GEN_ACCT_EOY_AMT,OTH_INVST_EOY_AMT,EMPLR_SEC_EOY_AMT,EMPLR_PROP_EOY_AMT,BLDGS_USED_EOY_AMT,TOT_ASSETS_EOY_AMT,BNFTS_PAYABLE_EOY_AMT,OPRTNG_PAYABLE_EOY_AMT,ACQUIS_INDBT_EOY_AMT,OTHER_LIAB_EOY_AMT,TOT_LIABILITIES_EOY_AMT,NET_ASSETS_EOY_AMT,EMPLR_CONTRIB_INCOME_AMT,PARTICIPANT_CONTRIB_AMT,OTH_CONTRIB_RCVD_AMT,NON_CASH_CONTRIB_BS_AMT,TOT_CONTRIB_AMT,INT_BEAR_CASH_AMT,INT_ON_GOVT_SEC_AMT,INT_ON_CORP_DEBT_AMT,INT_ON_OTH_LOANS_AMT,INT_ON_PARTCP_LOANS_AMT,INT_ON_OTH_INVST_AMT,TOTAL_INTEREST_AMT,DIVND_PREF_STOCK_AMT,DIVND_COMMON_STOCK_AMT,REGISTERED_INVST_AMT,TOTAL_DIVIDENDS_AMT,TOTAL_RENTS_AMT,AGGREGATE_PROCEEDS_AMT,AGGREGATE_COSTS_AMT,TOT_GAIN_LOSS_SALE_AST_AMT,UNREALZD_APPRCTN_RE_AMT,UNREALZD_APPRCTN_OTH_AMT,TOT_UNREALZD_APPRCTN_AMT,GAIN_LOSS_COM_TRUST_AMT,GAIN_LOSS_POOL_SEP_AMT,GAIN_LOSS_MASTER_TR_AMT,GAIN_LOSS_103_12_INVST_AMT,GAIN_LOSS_REG_INVST_AMT,OTHER_INCOME_AMT,TOT_INCOME_AMT,DISTRIB_DRT_PARTCP_AMT,INS_CARRIER_BNFTS_AMT,OTH_BNFT_PAYMENT_AMT,TOT_DISTRIB_BNFT_AMT,TOT_CORRECTIVE_DISTRIB_AMT,TOT_DEEMED_DISTR_PART_LNS_AMT,TOT_INT_EXPENSE_AMT,PROFESSIONAL_FEES_AMT,CONTRACT_ADMIN_FEES_AMT,INVST_MGMT_FEES_AMT,OTHER_ADMIN_FEES_AMT,TOT_ADMIN_EXPENSES_AMT,TOT_EXPENSES_AMT,NET_INCOME_AMT,TOT_TRANSFERS_TO_AMT,TOT_TRANSFERS_FROM_AMT,ACCTNT_OPINION_TYPE_CD,ACCT_PERFORMED_LTD_AUDIT_IND,ACCOUNTANT_FIRM_NAME,ACCOUNTANT_FIRM_EIN,ACCT_OPIN_NOT_ON_FILE_IND,FAIL_TRANSMIT_CONTRIB_IND,FAIL_TRANSMIT_CONTRIB_AMT,LOANS_IN_DEFAULT_IND,LOANS_IN_DEFAULT_AMT,LEASES_IN_DEFAULT_IND,LEASES_IN_DEFAULT_AMT,PARTY_IN_INT_NOT_RPTD_IND,PARTY_IN_INT_NOT_RPTD_AMT,PLAN_INS_FDLTY_BOND_IND,PLAN_INS_FDLTY_BOND_AMT,LOSS_DISCV_DUR_YEAR_IND,LOSS_DISCV_DUR_YEAR_AMT,ASSET_UNDETERM_VAL_IND,ASSET_UNDETERM_VAL_AMT,NON_CASH_CONTRIB_IND,NON_CASH_CONTRIB_AMT,AST_HELD_INVST_IND,FIVE_PRCNT_TRANS_IND,ALL_PLAN_AST_DISTRIB_IND,FAIL_PROVIDE_BENEFIT_DUE_IND,FAIL_PROVIDE_BENEFIT_DUE_AMT,PLAN_BLACKOUT_PERIOD_IND,COMPLY_BLACKOUT_NOTICE_IND,RES_TERM_PLAN_ADPT_IND,RES_TERM_PLAN_ADPT_AMT,FDCRY_TRUST_EIN,FDCRY_TRUST_NAME,COVERED_PBGC_INSURANCE_IND,TRUST_INCUR_UNREL_TAX_INC_IND,TRUST_INCUR_UNREL_TAX_INC_AMT,IN_SERVICE_DISTRIB_IND,IN_SERVICE_DISTRIB_AMT,FDCRY_TRUSTEE_CUST_NAME,FDCRY_TRUST_CUST_PHON_NUM,FDCRY_TRUST_CUST_PHON_NU_FORE,DISTRIB_MADE_EMPLOYEE_62_IND,PREMIUM_FILING_CONFIRM_NUMBER,ACCT_PERF_LTD_AUDIT_103_8_IND,ACCT_PERF_LTD_AUDIT_103_12_IND,ACCT_PERF_NOT_LTD_AUDIT_IND,SALARIES_ALLOWANCES_AMT,OTH_RECORDKEEPING_FEES_AMT,IQPA_AUDIT_FEES_AMT,TRUSTEE_CUSTODIAL_FEES_AMT,ACTUARIAL_FEES_AMT,LEGAL_FEES_AMT,VALUATION_APPRAISAL_FEES_AMT,OTHER_TRUSTEE_FEES_EXPENSES_AMT
20211012173828NAL0013869699001,2020-01-01,2020-12-31,003,042745179,100,,,,,,,,,,,,,,,,,,,,,7067025,,,7067125,,,0,,0,7067125,100,120000,,,,,,,,,,,,,,,,,,,,9155491,,,9275591,,,,,0,9275591,120000,,,,120000,,,,,,,0,,,,0,,,,0,,2771638,2771638,,,,,,,2891638,683172,,,683172,,,,,,,,0,683172,2208466,,,1,,"KING, MCNAMARA & MORIARTY",042686846,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
20211001110522NAL0005747153001,2020-01-01,2020-12-31,001,041682990,0,,,,374707,,,,,,,,,,,,,,,,,16415111,,,16789818,,1106,,,1106,16788712,6109259,,,,0,,,,,,,,,,,,,,,,,0,,,6109259,,4250,,,4250,6105009,,,,,0,57308,,,,,,57308,,,,0,,21364061,16415111,4948950,,,0,,,,,,125654,5131912,15794365,,,15794365,,,,21250,,,,21250,15815615,-10683703,,,1,,CLIFTONLARSONALLEN LLP,410746749,,2,,2,,2,,2,,1,1000000,2,,2,,2,,2,1,2,2,,2,,1,0,,,,,,,,,,,,,0,0,1,,,,,,,,
20211001094943NAL0002388979001,2020-01-01,2020-12-31,003,043402944,,17711,,518,354865,,,,,,,,,,,,,,,,,12725588,,,13098682,,,751914,11,751925,12346757,,0,,0,366458,,,,,,,,,,,,,,,,,8932259,,,9298717,,,501914,0,501914,8796803,269448,,,,269448,1660,,,,,,1660,,353565,,353565,,,,0,,-3441451,-3441451,,,,,,,-2816778,676983,,,676983,,,56068,,125,,,125,733176,-3549954,,,1,,"PKF O'CONNOR DAVIES, LLP",271728945,,2,,2,,2,,2,,1,7000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,1,1,0,,,,,,,,
20211001142817NAL0006925936001,2020-01-01,2020-12-31,003,042041237,0,,,8183000,,,,,,,,,,,,,,,,,,,,,8183000,,,,,0,8183000,45794,,,6904683,,,,,,,,,,,,,,,,,,,,,6950477,,,,,0,6950477,,,,,0,,,,,,,0,,,,0,,,,0,,,0,,,,,,1111097,1111097,2343620,,,2343620,,,,,,,,0,2343620,-1232523,,,1,,CLIFTONLARSONALLEN LLP,410746749,,2,,2,,2,,2,,1,5000000,2,,2,,2,,2,2,2,2,,2,,1,0,,,,,,,,,,,,,,,1,,,,,,,,
20210115160924NAL0025377074001,2020-01-01,2020-03-24,003,041466100,,,,0,0,,,,,,,,,,,,,,289450,,,3017313,,,3306763,12458,,0,,12458,3294305,,,,0,0,,,,,,,,,,,,,,0,,,0,,,0,0,,0,,0,0,,,,,0,1435,,,,,,1435,,15947,,15947,,-223018,,-223018,,,0,,,,,,,-205636,3088351,,,3088351,,,,,,318,,318,3088669,-3294305,,,1,,WOLF AND COMPANY P.C.,042689883,,2,,2,,2,,2,,1,1000000,2,,2,,2,,2,1,1,2,,2,,1,0,,,,,,,,,,,,,0,0,1,,,,,,,,
20210927045305NAL0001108323001,2020-01-01,2020-12-31,002,042803764,,,,,,,,,,,,,,,,,,,,,,29800000,,,29800000,,,11245000,,11245000,18555000,,,,,,,,,,,,,,,,,,,,,,36600000,,,36600000,,,10380000,,10380000,26220000,1375992,,,,1375992,,,,,,,0,,,,0,,,,0,,6800000,6800000,,,,,,,8175992,41918,,,41918,,,469074,,,,,0,510992,7665000,,,1,,"GRAY GRAY & GRAY, LLP",042088368,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,0,0,1,,,,,,,,
20210924141950NAL0003044867001,2020-01-01,2020-12-31,003,041123040,,0,0,0,0,,,,,,,,,,,,,,,,,50393044,,,50393044,0,0,0,33407447,33407447,16985597,,0,0,0,30188,,,,,,,,,,,,,,,,,49555911,,,49586099,,,,32189848,32189848,17396251,2804452,0,0,,2804452,2,0,0,0,,0,2,0,30636,0,30636,0,0,0,0,0,-593207,-593207,0,0,0,0,-48737,62,2193208,194176,0,0,194176,0,,1586854,0,1524,0,0,1524,1782554,410654,0,,2,,"GRAY, GRAY & GRAY, LLP",402088368,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,1,2,2,,2,,2,,,,,,,,,,,,,,,,1,,,,,,,,
20211004142346NAL0010480336001,2020-01-01,2020-12-31,002,042324804,,0,0,0,255879,,,,,,,,,,,,,,,,,54809962,,,55065841,0,0,0,39280963,39280963,15784878,,0,0,0,164786,,,,,,,,,,,,,,,,,54446094,,,54610880,,,,37794707,37794707,16816173,4324430,0,0,0,4324430,1901,0,0,0,,0,1901,0,0,0,0,0,0,0,0,0,-363868,-363868,0,0,0,0,0,0,3962463,1124972,0,0,1124972,0,,1693709,0,0,0,0,0,2818681,1143782,0,112487,1,,"SULLIVAN AND FOLAN, LLC",043252952,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,1,,,,,,,,
20210923131522NAL0002666915001,2020-01-01,2020-12-31,002,203724403,,,,,,,,,,,,,,,,,,,,,,40680000,,,40680000,,,20095725,,20095725,20584275,,,,,,,,,,,,,,,,,,,,,,58720000,,,58720000,,,19319900,,19319900,39400100,1541754,,,,1541754,,,,,,,0,,,,0,,,,0,,18040000,18040000,,,,,6577105,,26158859,98751,,,98751,,,667178,,,,,0,765929,25392930,,6577105,1,,"GRAY, GRAY & GRAY, LLP",042088368,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,0,0,1,,,,,,,,
20210921135608NAL0001957601001,2020-01-01,2020-12-31,003,743073286,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,8160177,0,0,8160206,0,0,0,4161451,4161451,3998755,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,10127525,0,0,10127554,0,0,0,4041647,4041647,6085907,324218,0,0,0,324218,0,0,0,0,0,0,0,0,0,0,0,0,33624,57239,-23615,0,2024587,2024587,0,0,0,0,0,0,2325190,33624,0,0,33624,0,0,197669,0,0,0,6745,6745,238038,2087152,0,0,1,,"GRAY, GRAY & GRAY LLP",042088368,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,0,0,1,,,,,,,,
20211008114832NAL0012858081001,2020-01-01,2020-12-31,003,042777442,,500000,0,46,595,,,,,,,,,,,,,,,,,22278223,,,22778864,0,0,0,0,0,22778864,,165000,0,0,0,,,,,,,,,,,,,,,,,19828844,,,19993844,,,,,0,19993844,633750,0,0,,633750,0,0,0,0,,0,0,0,594967,0,594967,0,0,0,0,0,-2598376,-2598376,0,0,0,0,-75300,0,-1444959,1340061,0,0,1340061,0,,,0,0,0,0,0,1340061,-2785020,0,,1,,"BAKER, NEWMAN, NOYES",041145370,,2,0,2,0,2,0,2,0,1,15000000,2,,2,,2,,1,1,2,2,,2,,2,,,,,,,,,,,,,,,,1,,,,,,,,
20210202143745NAL0009889539001,2020-07-01,2020-12-17,004,042259905,,0,0,22,419361,,,,,,,,,,,,,,,,,295738,,,715121,0,0,0,1339353,1339353,-624232,,0,0,0,0,,,,,,,,,,,,,,,,,0,,,0,,,,0,0,0,0,0,0,0,0,32,0,0,0,,0,32,0,0,0,0,0,321048,295738,25310,0,0,0,0,0,0,0,0,1306389,1331731,698945,0,0,698945,0,,8554,0,0,0,0,0,707499,624232,0,,1,,"LOMBARDI, CLAIRMONT & KEEGAN",042511474,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,2,1,1,2,,2,,1,0,,,,,,,,,,,,,,,1,,,,,,,,
20210712081722NAL0006321843001,2020-01-01,2020-12-31,003,270396940,12,,,,,,,,,,,,,,,,,,,,,217301000,,,217301012,,,935602,,935602,216365410,22361,,,,,,,,,,,,,,,,,,,,,330603000,,,330625361,22361,,922013,,944374,329680987,325691,,,,325691,0,,,,,,0,,,,,,,,,,113302000,113302000,,,,,,,113627691,287882,,,287882,,,24232,,,,,,312114,113315577,,,1,,RSM US LLP,420714325,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,1,,,,,,,,,
