ACK_ID,SCH_H_PLAN_YEAR_BEGIN_DATE,SCH_H_TAX_PRD,SCH_H_PN,SCH_H_EIN,NON_INT_BEAR_CASH_BOY_AMT,EMPLR_CONTRIB_BOY_AMT,PARTCP_CONTRIB_BOY_AMT,OTHER_RECEIVABLES_BOY_AMT,INT_BEAR_CASH_BOY_AMT,GOVT_SEC_BOY_AMT,CORP_DEBT_PREFERRED_BOY_AMT,CORP_DEBT_OTHER_BOY_AMT,PREF_STOCK_BOY_AMT,COMMON_STOCK_BOY_AMT,JOINT_VENTURE_BOY_AMT,REAL_ESTATE_BOY_AMT,OTHER_LOANS_BOY_AMT,PARTCP_LOANS_BOY_AMT,INT_COMMON_TR_BOY_AMT,INT_POOL_SEP_ACCT_BOY_AMT,INT_MASTER_TR_BOY_AMT,INT_103_12_INVST_BOY_AMT,INT_REG_INVST_CO_BOY_AMT,INS_CO_GEN_ACCT_BOY_AMT,OTH_INVST_BOY_AMT,EMPLR_SEC_BOY_AMT,EMPLR_PROP_BOY_AMT,BLDGS_USED_BOY_AMT,TOT_ASSETS_BOY_AMT,BNFTS_PAYABLE_BOY_AMT,OPRTNG_PAYABLE_BOY_AMT,ACQUIS_INDBT_BOY_AMT,OTHER_LIAB_BOY_AMT,TOT_LIABILITIES_BOY_AMT,NET_ASSETS_BOY_AMT,NON_INT_BEAR_CASH_EOY_AMT,EMPLR_CONTRIB_EOY_AMT,PARTCP_CONTRIB_EOY_AMT,OTHER_RECEIVABLES_EOY_AMT,INT_BEAR_CASH_EOY_AMT,GOVT_SEC_EOY_AMT,CORP_DEBT_PREFERRED_EOY_AMT,CORP_DEBT_OTHER_EOY_AMT,PREF_STOCK_EOY_AMT,COMMON_STOCK_EOY_AMT,JOINT_VENTURE_EOY_AMT,REAL_ESTATE_EOY_AMT,OTHER_LOANS_EOY_AMT,PARTCP_LOANS_EOY_AMT,INT_COMMON_TR_EOY_AMT,INT_POOL_SEP_ACCT_EOY_AMT,INT_MASTER_TR_EOY_AMT,INT_103_12_INVST_EOY_AMT,INT_REG_INVST_CO_EOY_AMT,INS_CO_GEN_ACCT_EOY_AMT,OTH_INVST_EOY_AMT,EMPLR_SEC_EOY_AMT,EMPLR_PROP_EOY_AMT,BLDGS_USED_EOY_AMT,TOT_ASSETS_EOY_AMT,BNFTS_PAYABLE_EOY_AMT,OPRTNG_PAYABLE_EOY_AMT,ACQUIS_INDBT_EOY_AMT,OTHER_LIAB_EOY_AMT,TOT_LIABILITIES_EOY_AMT,NET_ASSETS_EOY_AMT,EMPLR_CONTRIB_INCOME_AMT,PARTICIPANT_CONTRIB_AMT,OTH_CONTRIB_RCVD_AMT,NON_CASH_CONTRIB_BS_AMT,TOT_CONTRIB_AMT,INT_BEAR_CASH_AMT,INT_ON_GOVT_SEC_AMT,INT_ON_CORP_DEBT_AMT,INT_ON_OTH_LOANS_AMT,INT_ON_PARTCP_LOANS_AMT,INT_ON_OTH_INVST_AMT,TOTAL_INTEREST_AMT,DIVND_PREF_STOCK_AMT,DIVND_COMMON_STOCK_AMT,REGISTERED_INVST_AMT,TOTAL_DIVIDENDS_AMT,TOTAL_RENTS_AMT,AGGREGATE_PROCEEDS_AMT,AGGREGATE_COSTS_AMT,TOT_GAIN_LOSS_SALE_AST_AMT,UNREALZD_APPRCTN_RE_AMT,UNREALZD_APPRCTN_OTH_AMT,TOT_UNREALZD_APPRCTN_AMT,GAIN_LOSS_COM_TRUST_AMT,GAIN_LOSS_POOL_SEP_AMT,GAIN_LOSS_MASTER_TR_AMT,GAIN_LOSS_103_12_INVST_AMT,GAIN_LOSS_REG_INVST_AMT,OTHER_INCOME_AMT,TOT_INCOME_AMT,DISTRIB_DRT_PARTCP_AMT,INS_CARRIER_BNFTS_AMT,OTH_BNFT_PAYMENT_AMT,TOT_DISTRIB_BNFT_AMT,TOT_CORRECTIVE_DISTRIB_AMT,TOT_DEEMED_DISTR_PART_LNS_AMT,TOT_INT_EXPENSE_AMT,PROFESSIONAL_FEES_AMT,CONTRACT_ADMIN_FEES_AMT,INVST_MGMT_FEES_AMT,OTHER_ADMIN_FEES_AMT,TOT_ADMIN_EXPENSES_AMT,TOT_EXPENSES_AMT,NET_INCOME_AMT,TOT_TRANSFERS_TO_AMT,TOT_TRANSFERS_FROM_AMT,ACCTNT_OPINION_TYPE_CD,ACCT_PERFORMED_LTD_AUDIT_IND,ACCOUNTANT_FIRM_NAME,ACCOUNTANT_FIRM_EIN,ACCT_OPIN_NOT_ON_FILE_IND,FAIL_TRANSMIT_CONTRIB_IND,FAIL_TRANSMIT_CONTRIB_AMT,LOANS_IN_DEFAULT_IND,LOANS_IN_DEFAULT_AMT,LEASES_IN_DEFAULT_IND,LEASES_IN_DEFAULT_AMT,PARTY_IN_INT_NOT_RPTD_IND,PARTY_IN_INT_NOT_RPTD_AMT,PLAN_INS_FDLTY_BOND_IND,PLAN_INS_FDLTY_BOND_AMT,LOSS_DISCV_DUR_YEAR_IND,LOSS_DISCV_DUR_YEAR_AMT,ASSET_UNDETERM_VAL_IND,ASSET_UNDETERM_VAL_AMT,NON_CASH_CONTRIB_IND,NON_CASH_CONTRIB_AMT,AST_HELD_INVST_IND,FIVE_PRCNT_TRANS_IND,ALL_PLAN_AST_DISTRIB_IND,FAIL_PROVIDE_BENEFIT_DUE_IND,FAIL_PROVIDE_BENEFIT_DUE_AMT,PLAN_BLACKOUT_PERIOD_IND,COMPLY_BLACKOUT_NOTICE_IND,RES_TERM_PLAN_ADPT_IND,RES_TERM_PLAN_ADPT_AMT,FDCRY_TRUST_EIN,FDCRY_TRUST_NAME,COVERED_PBGC_INSURANCE_IND,TRUST_INCUR_UNREL_TAX_INC_IND,TRUST_INCUR_UNREL_TAX_INC_AMT,IN_SERVICE_DISTRIB_IND,IN_SERVICE_DISTRIB_AMT,FDCRY_TRUSTEE_CUST_NAME,FDCRY_TRUST_CUST_PHON_NUM,FDCRY_TRUST_CUST_PHON_NU_FORE,DISTRIB_MADE_EMPLOYEE_62_IND,PREMIUM_FILING_CONFIRM_NUMBER,ACCT_PERF_LTD_AUDIT_103_8_IND,ACCT_PERF_LTD_AUDIT_103_12_IND,ACCT_PERF_NOT_LTD_AUDIT_IND,SALARIES_ALLOWANCES_AMT,OTH_RECORDKEEPING_FEES_AMT,IQPA_AUDIT_FEES_AMT,TRUSTEE_CUSTODIAL_FEES_AMT,ACTUARIAL_FEES_AMT,LEGAL_FEES_AMT,VALUATION_APPRAISAL_FEES_AMT,OTHER_TRUSTEE_FEES_EXPENSES_AMT
20241015152855NAL0050182336001,2023-01-01,2023-12-31,003,043402944,,384,,,374436,,,,,,,,,,,,,,,,,9011951,,,9386771,,,0,0,0,9386771,,376,,,396961,,,,,,,,,,,,,,,,,6605656,,,7002993,,,0,99902,99902,6903091,0,,,,0,14112,,,,,,14112,,337985,,337985,,,,0,,-2114542,-2114542,,,,,,-99902,-1862347,621258,,,621258,,,,,75,,,75,621333,-2483680,,,1,,"PKF O'CONNOR DAVIES, LLP",271728945,,2,,2,,2,,2,,1,7000000,2,,2,,2,,1,2,2,2,,2,,1,0,,,,,,,,,,,,,,,1,,,,,,,,
20250711101543NAL0006209265001,2023-10-01,2024-09-30,002,042880295,852,,,,985691,,,,,,,,,,,,,,,,,91398060,,,92384603,,1886,,19452151,19454037,72930566,509,,,,986753,,,,,,,,,,,,,,,,,91372770,,,92360032,,1804,,0,1804,92358228,6769540,,,,6769540,1497,,,,,,1497,,20559908,,20559908,,,,0,,-25290,-25290,,,,,,1390,27307045,7877643,,,7877643,,,,,,,1740,1740,7879383,19427662,,,1,,CLIFTON LARSON ALLEN LLP,410746749,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,0,0,1,,,,,,,,
20250203102201NAL0011367200001,2023-07-01,2024-06-30,002,042517090,123667,392027,0,0,1346150,4414219,0,0,0,0,0,0,0,0,0,,0,0,0,,0,83426633,0,0,89702696,18607,0,0,0,18607,89684089,236006,565417,0,0,111305,6504884,0,0,0,0,0,0,0,0,0,,0,0,0,,0,90359269,0,0,97776881,0,0,0,0,0,97776881,6212667,,,,6212667,161508,36194,,,,,197702,,,,0,,6195359,6114578,80781,,6937651,6937651,,,,,,,13428801,5305980,,,5305980,,,,,,27677,2352,30029,5336009,8092792,,,1,,"GRAY, GRAY & GRAY, LLP",042088368,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,1,2,2,,2,,2,,,,,,,,,,,,,,,,1,,,,,,,,
20250113122932NAL0018443473001,2023-01-01,2023-12-31,002,043061714,,,,,,,,,,,,,,,,,,,130817,,,24877421,,,25008238,3575,,1058019,22030,1083624,23924614,,,,,,,,,,,,,,,,,,,110489,,,30501159,,,30611648,3575,,722407,15240,741222,29870426,1020513,,,,1020513,7257,,,,,,7257,,,,0,,,,0,,5623738,5623738,,,,,,,6651508,659585,,,659585,,,46111,,,,,0,705696,5945812,,,1,,CARON & BLETZER,043499945,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,1,,,,,,,,
20250708182137NAL0007323872001,2023-07-01,2024-06-30,002,041866480,,,,,1045,,,,,,,,,,,,,,,,,3051771,,,3052816,,,2000,,2000,3050816,,,,,1010660,2012335,,,,,,,,,,,,,903792,,,,,,3926787,,,,,0,3926787,,,,,0,,,,,,,0,,,3990,3990,,,,0,,1483489,1483489,,,,,,,1487479,608739,,,608739,,,,,,,2769,2769,611508,875971,,,1,,"CARON & BLETZER, PLLC",043499945,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,1,2,2,,2,,1,0,,,,,,,,,,,,,0,0,1,,,,,,,,
20250708182153NAL0004974065001,2023-07-01,2024-06-30,004,041866480,,,,,103,,,,,,,,,,,,,,,,,382729,,,382832,,,,100,100,382732,,,,,26617,,,,,,,,,,,,,,501449,,,,,,528066,,,,,0,528066,,,,,0,,,,,,,0,,,1481,1481,,,,0,,193273,193273,,,,,,,194754,49047,,,49047,,,,,,,373,373,49420,145334,,,1,,"CARON & BLETZER, PLLC",043499945,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,1,2,2,,2,,1,0,,,2,,,,,,,,,,0,0,1,,,,,,,,
20241112105040NAL0009211475001,2023-01-01,2023-10-31,002,043579044,,859000,,445369,,,,,,,,,,,,,,,,,,7065960,,,8370329,,,,9885344,9885344,-1515015,,852362,,,151352,,,,,,,,,,,,,,,,,3902640,,,4906354,,,,8898619,8898619,-3992265,852362,,,,852362,2896,,,,,,2896,,,,0,,,,0,,-3163320,-3163320,,,,,,,-2308062,0,,,0,,,169188,,,,,0,169188,-2477250,,,1,,"CARON & BLETZER, PLLC",043499945,2,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,1,,,,,,,,
20250109144209NAL0006999923001,2023-01-01,2023-12-31,003,043257145,242934,12019,,,0,,,,,,,,,,,,,,,,0,,,,254953,,,,0,0,254953,0,14800,,,321105,,,,,,,,,,,,,,,,52140,,,,388045,,,,0,0,388045,96419,,,52140,148559,1973,,,,,,1973,,,,0,,,,0,,,0,,,,,,0,150532,15855,,,15855,,,,,,,1575,1585,17440,133092,,,1,,"WITHUM, SMITH & BROWN, P.C.",222027092,,2,,2,,2,,2,,1,60000,2,,2,,2,,1,1,2,2,,2,,2,,,,,,,,,,,,,,,,1,,,,10,,,,
20251103185218NAL0008100369001,2023-10-01,2024-09-30,005,042631963,,,,,793676,,,,,271311657,,,,,,,,,,,,,,,272105333,,,,331696443,331696443,-59591110,,,,,2310664,,,,,98002792,,,,,,,,,,,,,,,100313456,,,,,0,100313456,,,,,0,178629,,,,,,178629,,36579640,,36579640,,,,0,,-25527758,-25527758,,,,,,183915405,195145916,212125,,,212125,,,2361628,,,,,0,2573753,192572163,,32667597,1,,CARON & BLETZER,043499945,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,1,2,2,,2,,2,,,,,,,,,,,,,,,,1,,,,,,,,
20251103185546NAL0008100513001,2023-10-01,2024-09-30,003,042631963,,,,,1734803,,,,5389987,119181053,,,,,,,,,,,,,,,126305843,,,,,0,126305843,,28758,,,2536917,,,,5401991,191545276,,,,,,,,,,,,,,,199512942,,,,,0,199512942,,,,12377140,12377140,146197,,,,,,146197,,41450415,,41450415,,,,0,,-12366317,-12366317,,,,,,,41607435,1067933,,,1067933,,,,,,,,0,1067933,40539502,32667597,,1,,CARON & BLETZER,043499945,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,1,2,2,,2,,2,,,,,,,,,,,,,,,,1,,,,,,,,
20251008140536NAL0013591458001,2023-01-01,2023-12-31,002,843556185,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,13446450,,,13446450,,,,13770000,13770000,-323550,,,,,0,,,,,,,0,,,,0,,,,0,,-323550,-323550,,,,,,,-323550,0,,,0,,,,,,,,0,0,-323550,,,1,,"WOLF & COMPANY, P.C.",042689883,2,2,,2,,2,,2,,1,10000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,1,,,,,,,,
