ACK_ID,SCH_I_PLAN_YEAR_BEGIN_DATE,SCH_I_TAX_PRD,SCH_I_PLAN_NUM,SCH_I_EIN,SMALL_TOT_ASSETS_BOY_AMT,SMALL_TOT_LIABILITIES_BOY_AMT,SMALL_NET_ASSETS_BOY_AMT,SMALL_TOT_ASSETS_EOY_AMT,SMALL_TOT_LIABILITIES_EOY_AMT,SMALL_NET_ASSETS_EOY_AMT,SMALL_EMPLR_CONTRIB_INCOME_AMT,SMALL_PARTICIPANT_CONTRIB_AMT,SMALL_OTH_CONTRIB_RCVD_AMT,SMALL_NON_CASH_CONTRIB_BS_AMT,SMALL_OTHER_INCOME_AMT,SMALL_TOT_INCOME_AMT,SMALL_TOT_DISTRIB_BNFT_AMT,SMALL_CORRECTIVE_DISTRIB_AMT,SMALL_DEEM_DSTRB_PARTCP_LN_AMT,SMALL_ADMIN_SRVC_PROVIDERS_AMT,SMALL_OTH_EXPENSES_AMT,SMALL_TOT_EXPENSES_AMT,SMALL_NET_INCOME_AMT,SMALL_TOT_PLAN_TRANSFERS_AMT,SMALL_JOINT_VENTURE_EOY_IND,SMALL_JOINT_VENTURE_EOY_AMT,SMALL_EMPLR_PROP_EOY_IND,SMALL_EMPLR_PROP_EOY_AMT,SMALL_INV_REAL_ESTATE_EOY_IND,SMALL_INV_REAL_ESTATE_EOY_AMT,SMALL_EMPLR_SEC_EOY_IND,SMALL_EMPLR_SEC_EOY_AMT,SMALL_MORTG_PARTCP_EOY_IND,SMALL_MORTG_PARTCP_EOY_AMT,SMALL_OTH_LNS_PARTCP_EOY_IND,SMALL_OTH_LNS_PARTCP_EOY_AMT,SMALL_PERSONAL_PROP_EOY_IND,SMALL_PERSONAL_PROP_EOY_AMT,SMALL_FAIL_TRANSM_CONTRIB_IND,SMALL_FAIL_TRANSM_CONTRIB_AMT,SMALL_LOANS_IN_DEFAULT_IND,SMALL_LOANS_IN_DEFAULT_AMT,SMALL_LEASES_IN_DEFAULT_IND,SMALL_LEASES_IN_DEFAULT_AMT,SM_PARTY_IN_INT_NOT_RPTD_IND,SM_PARTY_IN_INT_NOT_RPTD_AMT,SMALL_PLAN_INS_FDLTY_BOND_IND,SMALL_PLAN_INS_FDLTY_BOND_AMT,SMALL_LOSS_DISCV_DUR_YEAR_IND,SMALL_LOSS_DISCV_DUR_YEAR_AMT,SMALL_ASSET_UNDETERM_VAL_IND,SMALL_ASSET_UNDETERM_VAL_AMT,SMALL_NON_CASH_CONTRIB_IND,SMALL_NON_CASH_CONTRIB_AMT,SMALL_20_PRCNT_SNGL_INVST_IND,SMALL_20_PRCNT_SNGL_INVST_AMT,SMALL_ALL_PLAN_AST_DISTRIB_IND,SM_WAIV_ANNUAL_IQPA_REPORT_IND,SM_FAIL_PROVIDE_BENEF_DUE_IND,SM_FAIL_PROVIDE_BENEF_DUE_AMT,SMALL_PLAN_BLACKOUT_PERIOD_IND,SM_COMPLY_BLACKOUT_NOTICE_IND,SMALL_RES_TERM_PLAN_ADPT_IND,SMALL_RES_TERM_PLAN_ADPT_AMT,FDCRY_TRUST_EIN,FDCRY_TRUST_NAME,SMALL_COVERED_PBGC_INS_IND,TRUST_INCUR_UNREL_TAX_INC_IND,TRUST_INCUR_UNREL_TAX_INC_AMT,IN_SERVICE_DISTRIB_IND,IN_SERVICE_DISTRIB_AMT,FDCRY_TRUSTEE_CUST_NAME,FDCRY_TRUST_CUST_PHONE_NUM,FDCRY_TRUST_CUST_PHON_NU_FORE,DISTRIB_MADE_EMPLOYEE_62_IND,PREMIUM_FILING_CONFIRM_NUMBER
20240625103553NAL0004547955001,2023-01-01,2023-12-31,003,043347358,5810000,3814526,1995474,5810000,3239852,2570148,486971,,,,452512,939483,187134,,,,177675,364809,574674,,2,,2,,2,,1,5810000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,5810000,2,1,2,,2,,2,,,,,,,,,,,,,
20240711123830NAL0010378979001,2023-01-01,2023-12-31,002,042300185,532422,0,532422,16110989,15340302,770687,731921,0,0,0,74936,806857,21268,0,0,0,547324,568592,238265,0,2,,2,,2,,1,16101716,2,,2,,2,,2,0,2,0,2,0,2,0,1,200000,2,,2,,2,,1,16101716,2,1,2,,2,,2,0,,,,,,,,,,,,
20241015200512NAL0029561857001,2023-01-01,2023-12-31,003,204270900,3300320,1295601,2004719,3437113,1229651,2207462,29747,,,,332243,361990,95204,,,,64043,159247,202743,,2,,2,,2,,1,3234508,2,,2,,2,,2,,2,,2,,2,,1,600000,2,,2,,2,,1,3234508,2,1,2,,2,,2,,,,,,,,,,,,,
20240620071822NAL0001449152001,2023-01-01,2023-12-31,001,041294820,11781021,6928495,4852526,9202084,6695921,2506163,561877,,,,-2562833,-2000956,16304,,,,329103,345407,-2346363,,2,,2,,2,,1,9201896,2,,2,,2,,2,,2,,2,,2,,1,5000000,2,,2,,2,,1,9201896,2,1,2,,2,,2,,,,,,,,,,,,,
20240619103457NAL0005606384001,2023-01-01,2023-12-31,003,042514329,7448600,0,7448600,9148000,0,9148000,860571,,,,1176690,2037261,337861,,,,,337861,1699400,,2,,2,,2,,1,9148000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,9148000,2,1,2,,2,,2,,,,,,,,,,,,,
20240724224243NAL0013525825001,2023-01-01,2023-12-31,003,042274728,1325024,,1325024,1447609,,1447609,46566,0,0,0,145512,192078,69493,0,0,0,0,69493,122585,,2,,2,,2,,1,1447609,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,1447609,2,1,2,,2,2,2,,,,,,,,,,,,,
20240724124208NAL0021629216001,2023-01-01,2023-12-31,002,473752261,4310687,5200010,-889323,2129375,5018835,-2889460,354575,,,,,354575,,,,,2354712,2354712,-2000137,,2,,2,,2,,1,2129375,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,2,,2,1,2,,2,,,,,,,,,,,,,,,
20240725143106NAL0014666081001,2023-01-01,2023-12-31,003,042837729,19603712,1667985,17935727,23601599,1386530,22215069,356514,0,0,0,4447350,4803864,449383,0,0,0,75139,524522,4279342,0,2,,2,,2,,1,23599217,2,,2,,2,,2,0,2,0,2,0,2,0,1,500000,2,,2,,2,,1,23599217,2,1,2,,2,,2,0,,,,,,,,,,,,
20240725155155NAL0022910720001,2023-01-01,2023-12-31,002,043038026,4296000,422445,3873555,5312000,410889,4901111,25160,,,,1016000,1041160,846,,,,12758,13604,1027556,,2,,2,,2,,1,5312000,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,5312000,2,1,2,,2,,2,,,,,,,,,,,,,
20240726080826NAL0026035904001,2023-01-01,2023-12-31,002,208135911,10469000,398269,10070731,11783000,376284,11406716,66555,,,,1313999,1380554,34055,,,,10514,44569,1335985,,2,,2,,2,,1,11783000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,11783000,2,1,2,,2,,2,,,,,,,,,,,,,
20240308105807NAL0050216914001,2023-01-01,2023-12-31,002,042501424,5732865,0,5732865,2324400,0,2324400,,,,,593978,593978,4002343,,,,100,4002443,-3408465,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,2,,2,1,2,,2,,1,0,,,,,,,,,,,,
20240514132715NAL0033227603001,2023-01-01,2023-12-31,002,770370729,2960000,19555899,-16595899,3310000,17020193,-13710193,492127,,,,2626305,3118432,590,,,,232136,232726,2885706,,2,,2,,2,,1,3310000,2,,2,,2,,2,,2,,2,,2,,1,214500,2,,2,,2,,1,3310000,2,1,2,,2,,2,,,,,,,,,,,,,
20250127114509NAL0007163859001,2023-10-01,2024-09-30,003,042699206,155019,,155019,170979,,170979,,,,,15960,15960,,,,,,0,15960,,2,,2,,2,,1,170979,2,,2,,2,,2,,2,,2,,2,,1,275000,2,,2,,2,,1,170979,2,1,2,,2,,2,,,,,,,,,,,,,
20240520141934NAL0001446321001,2023-01-01,2023-12-31,001,042372206,5734577,,5734577,0,,0,,,,,,0,5734577,,,,,5734577,-5734577,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,1500000,2,,2,,2,,2,,1,1,2,,2,,1,0,,,,,,,,,,,,
20241118142914NAL0003378114001,2023-01-01,2023-12-31,003,042301242,5270000,0,5270000,5484000,0,5484000,825001,0,0,0,214000,1039001,825001,0,0,0,0,825001,214000,0,2,,2,,2,,1,5484000,2,,2,,2,,2,0,2,0,2,0,2,0,1,500000,2,,2,,2,,1,5484000,2,1,2,,2,,2,0,,,,,,,,,,,,
20240328083609NAL0002059987001,2023-01-01,2023-12-31,001,042444641,14557364,2998752,11558612,16614253,1473716,15140537,450000,,,,3515801,3965801,383876,,,,,383876,3581925,,2,,2,,2,,1,12000100,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,12000100,2,1,2,,2,,2,,,,,,,,,,,,,
20240513105216NAL0031947747001,2023-01-01,2023-12-31,002,043177356,828000,1535491,-707491,1268000,1486711,-218711,75365,,,,440000,515365,6470,,,,20115,26585,488780,,2,,2,,2,,1,1268000,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,1268000,2,1,2,,2,,2,,,,,,,,,,,,,
20240829131710NAL0029373810001,2023-01-01,2023-12-31,002,042044378,16704638,0,16704638,20090667,29584,20061083,180719,,,,3497266,3677985,279454,,,,42086,321540,3356445,,2,,2,,2,,1,15678770,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,15378770,2,1,2,,2,,2,,,,,,,,,,,,,
20240905131925NAL0021581233001,2023-01-01,2023-12-31,003,042718570,4172874,1863497,2309377,5114384,1695641,3418743,292576,,,,971764,1264340,92557,,,,62417,154974,1109366,,2,,2,,2,,1,4920424,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,4920424,2,1,2,,2,,2,,,,,,,,,,,,,
20240906071320NAL0001474690001,2023-01-01,2023-12-31,001,041110170,1257411,0,1257411,1160840,0,1160840,0,0,0,0,-96571,-96571,0,0,0,0,0,0,-96571,0,2,,2,,2,,1,1160840,2,,2,,2,,2,,2,,2,,2,,1,200000,2,,2,,2,,1,1160840,2,1,2,,2,,2,,,,2,,,,,,,,,
20241011134055NAL0012549059001,2023-01-01,2023-12-31,002,042774191,5919751,1105931,4813820,5425966,754629,4671337,405492,0,0,0,84883,490375,578667,0,0,0,54191,632858,-142483,0,2,,2,,2,,1,5414901,2,,2,,2,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,5414901,2,1,2,,2,,2,0,,,,,,,,,,,,
20241011134122NAL0012549683001,2023-01-01,2023-12-31,002,042831820,1970960,458,1970502,2956144,448,2955696,7802,53944,,,965789,1027535,12407,,,29917,17,42341,985194,,2,,2,,2,,1,935000,2,,2,,2,,2,,2,,2,,2,,1,180000,2,,2,,2,,2,,2,1,2,,2,,2,,,,,,,,,,,,,
20241011145538NAL0044109074001,2023-01-01,2023-12-31,003,042188202,4029193,7040,4022153,3275602,679365,2596237,60000,,,,-124025,-64025,1353959,,,7932,,1361891,-1425916,,2,,2,,2,,1,2015756,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2015756,2,1,2,,2,,2,,,,,,,,,,,,,
20241011150433NAL0044793954001,2023-01-01,2023-12-31,002,043553283,2514504,1134575,1379929,3414214,957931,2456283,307496,0,0,0,848561,1156057,52333,0,0,4014,23356,79703,1076354,0,2,,2,,2,,1,2664000,2,,2,,2,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,2664000,2,1,2,,2,,2,0,,,,,,,,,,,,
20241011152722NAL0022226657001,2023-01-01,2023-12-31,002,832236376,0,0,0,2178000,9663706,-7485706,386766,,,,-7627994,-7241228,,,,,244478,244478,-7485706,,2,,2,,2,,1,2178000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2178000,2,1,2,,2,,2,,,,,,,,,,,,,
20241015104235NAL0048888384001,2023-01-01,2023-12-31,002,043521482,7268043,,7268043,8547735,,8547735,565000,0,0,0,714692,1279692,0,0,0,0,0,0,1279692,,2,,2,,2,,1,8547735,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,8547735,2,1,2,,2,2,2,,,,,,,,,,,,,
20241014145815NAL0044986608001,2023-01-01,2023-12-31,002,043152864,11157300,2888050,8269250,19869137,8978621,10890516,580360,,,,2163317,2743677,,,,,122411,122411,2621266,,2,,2,,2,,1,19869137,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,1,19869137,2,,2,,2,1,2,,2,,2,,,,,,,,,,,,,
20241014075134NAL0014616323001,2023-01-01,2023-12-31,001,204734036,1411800,8315096,-6903296,3721900,6333603,-2611703,244423,,,,4158850,4403273,2753,,,,108927,111680,4291593,,2,,2,,2,,1,3721900,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,3721900,2,1,2,,2,,2,,,,,,,,,,,,,
20241011092643NAL0010769251001,2023-01-01,2023-12-31,002,043169205,4470091,199525,4270566,5040071,168680,4871391,113898,,,,570000,683898,77066,,,,6007,83073,600825,,2,,2,,2,,1,5040000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,5040000,2,1,2,,2,,2,,,,,,,,,,,,,
20241011105547NAL0012393763001,2023-01-01,2023-12-31,002,042941854,4918462,156604,4761858,5097172,141682,4955490,400000,,,,894,400894,116341,,,,90921,207262,193632,,2,,2,,2,,1,4743690,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,4743690,2,1,2,,2,,2,,,,,,,,,,,,,
20241011112442NAL0038567264001,2023-01-01,2023-12-31,002,043531186,19820121,3304636,16515485,25914057,1848117,24065940,583450,,,,7571269,8154719,530333,,,,73931,604264,7550455,,2,,2,,2,,1,22812000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,22812000,2,1,2,,2,,2,,,,,,,,,,,,,
20241013133500NAL0012446083001,2023-01-01,2023-12-31,001,824155907,4924511,2240014,2684497,7303389,2125559,5177830,188454,0,0,0,2391953,2580407,13041,0,0,0,74033,87074,2493333,0,2,,2,,2,,1,7166500,2,,2,,2,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,7166500,2,1,2,,2,,2,0,,,,,,,,,,,,
20241011165450NAL0011202499001,2023-01-01,2023-12-31,002,043298009,1175316,20565212,-19389896,9270170,20087377,-10817207,746984,0,0,0,8460091,9207075,14,0,0,0,634372,634386,8572689,0,2,,2,,2,,1,9270000,2,,2,,2,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,9270000,2,1,2,,2,,2,0,,,,,,,,,,,,
20240820215746NAL0005134784001,2023-01-01,2023-12-31,002,042895731,6420000,1987849,4432151,5852000,2199577,3652423,191268,0,0,0,-392128,-200860,578868,0,0,0,0,578868,-779728,,2,,2,,2,,1,3652423,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,3652423,2,1,2,,2,2,2,,,,,,,,,,,,,
20250815121755NAL0010483793001,2023-11-01,2024-10-31,002,042170946,842790,162371,680419,822722,163324,659398,,,,,21307,21307,42328,,,,,42328,-21021,,2,,2,,2,,1,609184,2,,2,,2,,2,,2,,2,,2,,1,100000,2,,2,,2,,1,609184,2,1,2,,2,,2,,,,,,,,,,,,,
20250514063253NAL0012605107001,2023-09-01,2024-08-31,003,043247749,20989079,42570,20946509,22613490,42570,22570920,1823697,0,0,0,1695146,3518843,732398,0,0,0,0,732398,2786445,-1162034,2,,2,,2,,1,22016352,2,,2,,2,,2,0,2,0,2,0,2,0,1,500000,2,,2,,2,,1,22016352,2,1,2,,2,,2,0,,,,,,,,,,,,
20240715132226NAL0000764659001,2023-11-01,2024-07-01,002,043448069,2331245,4382,2326863,0,0,0,,,,,,0,2326863,,,,,2326863,-2326863,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,2,,1,1,2,,2,,1,0,,,,,,,,,,,,
20250429135307NAL0000566545001,2023-01-01,2023-12-31,002,043071690,1201378,1819107,-617729,705675,1647276,-941601,289453,,,,-387268,-97815,144197,,,,81860,226057,-323872,,2,,2,,2,,1,668250,2,,2,,2,,2,,2,,2,,2,,1,470000,2,,2,,2,,1,668250,2,1,2,,2,,2,,,,,,,,,,,,,
20240716092202NAL0001428723001,2023-01-01,2023-12-31,002,041203530,13823093,0,13823093,17571396,0,17571396,857787,,,,4237621,5095408,957130,,,,15,957145,4138263,-389960,2,,2,,2,,1,17337138,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,17337138,2,1,2,,2,,2,,,,,,,,,,,,,
20250314120819NAL0035330736001,2023-06-01,2024-05-31,003,043053085,2284326,9832,2274494,2019666,9797,2009869,,,,,-264056,-264056,569,,,,,569,-264625,,2,,2,,2,,1,2009761,2,,2,,2,,2,,2,,2,,2,,1,600000,2,,2,,2,,1,2009761,2,1,2,,2,,2,,,,,,,,,,,,,
20241008164926NAL0009905955001,2023-01-01,2023-12-31,002,043027262,1681175,4733241,-3052066,4211100,4567038,-355938,270292,,,,2536493,2806785,21123,,,75,89459,110657,2696128,,2,,2,,2,,1,4210000,2,,2,,2,,2,,2,,2,,2,,1,190000,2,,2,,2,,1,4210000,2,1,2,,2,,2,,,,,,,,,,,,,
20240812134534NAL0009511953001,2023-01-01,2023-12-31,002,042804642,2635761,0,2635761,4110185,,4110185,381078,,,,1463337,1844415,369991,,,,,369991,1474424,,2,,2,,2,,1,4094681,2,,2,,2,,2,,2,,2,,2,,1,400000,2,,2,,2,,1,4094681,2,1,2,,2,,2,,,,,,,,,,,,,
20240812141728NAL0009420833001,2023-01-01,2023-12-31,004,042272126,64794084,18109146,46684938,71432942,17280248,54152694,1122266,0,0,0,8988966,10111232,2350108,0,0,0,293368,2643476,7467756,0,2,,2,,2,,1,69455000,2,,2,,2,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,69455000,2,1,2,,2,,2,0,,,,,,,,,,,,
20241010191729NAL0035109888001,2023-01-01,2023-12-31,001,920450207,,,0,1472798,,1472798,36347,88887,1206789,,143481,1475504,,,,,2706,2706,1472798,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,25000,2,,2,,2,,2,,2,1,2,,2,,2,,,,,,,,,,,,,
20240816112105NAL0030328098001,2023-01-01,2023-12-31,003,042137249,4433401,24632995,-20199594,6586624,24201036,-17614412,899986,,,,2153223,3053209,,,,,468027,468027,2585182,,2,,2,,2,,1,6586624,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,6586624,2,1,2,,2,,2,,,,,,,,,,,,,
20241008133346NAL0033934818001,2023-01-01,2023-12-31,002,042086300,2898434,0,2898434,3092749,0,3092749,0,0,0,0,409020,409020,214705,0,0,0,0,214705,194315,0,2,,2,,2,,1,3086487,2,,2,,2,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,3086487,2,1,2,,2,,2,0,,,,,,,,,,,,
20241002074605NAL0016695666001,2023-01-01,2023-12-31,002,043533865,1690628,0,1690628,0,0,0,,,,,,0,1690628,,,,,1690628,-1690628,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,250000,2,,2,,2,,2,,1,1,2,,2,,1,0,,,,,,,,,,,,
20241009104537NAL0019037169001,2023-01-01,2023-12-31,003,880825163,2072317,1838663,233654,2187986,1651238,536748,226772,,,,115681,342453,,,,12,39347,39359,303094,,2,,2,,2,,1,2187801,2,,2,,2,,2,,2,,2,,2,,1,2000000,2,,2,,2,,1,2187801,2,1,2,,2,,2,,,,,,,,,,,,,
20240814105048NAL0025305378001,2023-01-01,2023-12-31,002,043401502,26521944,0,26521944,23028057,0,23028057,10000,,,,-237059,-227059,3199501,,,67142,185,3266828,-3493887,,2,,2,,2,,1,18216473,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,1,18216473,2,,2,,2,1,2,,2,,2,,,,,,,,,,,,,
20240816153157NAL0030774498001,2023-01-01,2023-12-31,002,113672395,22932,1919686,-1896754,28000,1615004,-1587004,328870,0,0,0,6000,334870,0,0,0,0,25120,25120,309750,0,2,,2,,2,,1,28000,2,,2,,2,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,28000,2,1,2,,2,,2,0,,,,,,,,,,,,
20240819102906NAL0000869059001,2023-01-01,2023-12-31,002,042637381,10448584,0,10448584,11302076,0,11302076,525588,,,,1489770,2015358,1161836,,,30,,1161866,853492,,2,,2,,2,,1,10488040,2,,2,,2,,2,,2,,2,,2,,1,1500000,2,,2,,2,,1,10488040,2,1,2,,2,,2,,,,,,,,,,,,,
