ACK_ID,SCH_H_PLAN_YEAR_BEGIN_DATE,SCH_H_TAX_PRD,SCH_H_PN,SCH_H_EIN,NON_INT_BEAR_CASH_BOY_AMT,EMPLR_CONTRIB_BOY_AMT,PARTCP_CONTRIB_BOY_AMT,OTHER_RECEIVABLES_BOY_AMT,INT_BEAR_CASH_BOY_AMT,GOVT_SEC_BOY_AMT,CORP_DEBT_PREFERRED_BOY_AMT,CORP_DEBT_OTHER_BOY_AMT,PREF_STOCK_BOY_AMT,COMMON_STOCK_BOY_AMT,JOINT_VENTURE_BOY_AMT,REAL_ESTATE_BOY_AMT,OTHER_LOANS_BOY_AMT,PARTCP_LOANS_BOY_AMT,INT_COMMON_TR_BOY_AMT,INT_POOL_SEP_ACCT_BOY_AMT,INT_MASTER_TR_BOY_AMT,INT_103_12_INVST_BOY_AMT,INT_REG_INVST_CO_BOY_AMT,INS_CO_GEN_ACCT_BOY_AMT,OTH_INVST_BOY_AMT,EMPLR_SEC_BOY_AMT,EMPLR_PROP_BOY_AMT,BLDGS_USED_BOY_AMT,TOT_ASSETS_BOY_AMT,BNFTS_PAYABLE_BOY_AMT,OPRTNG_PAYABLE_BOY_AMT,ACQUIS_INDBT_BOY_AMT,OTHER_LIAB_BOY_AMT,TOT_LIABILITIES_BOY_AMT,NET_ASSETS_BOY_AMT,NON_INT_BEAR_CASH_EOY_AMT,EMPLR_CONTRIB_EOY_AMT,PARTCP_CONTRIB_EOY_AMT,OTHER_RECEIVABLES_EOY_AMT,INT_BEAR_CASH_EOY_AMT,GOVT_SEC_EOY_AMT,CORP_DEBT_PREFERRED_EOY_AMT,CORP_DEBT_OTHER_EOY_AMT,PREF_STOCK_EOY_AMT,COMMON_STOCK_EOY_AMT,JOINT_VENTURE_EOY_AMT,REAL_ESTATE_EOY_AMT,OTHER_LOANS_EOY_AMT,PARTCP_LOANS_EOY_AMT,INT_COMMON_TR_EOY_AMT,INT_POOL_SEP_ACCT_EOY_AMT,INT_MASTER_TR_EOY_AMT,INT_103_12_INVST_EOY_AMT,INT_REG_INVST_CO_EOY_AMT,INS_CO_GEN_ACCT_EOY_AMT,OTH_INVST_EOY_AMT,EMPLR_SEC_EOY_AMT,EMPLR_PROP_EOY_AMT,BLDGS_USED_EOY_AMT,TOT_ASSETS_EOY_AMT,BNFTS_PAYABLE_EOY_AMT,OPRTNG_PAYABLE_EOY_AMT,ACQUIS_INDBT_EOY_AMT,OTHER_LIAB_EOY_AMT,TOT_LIABILITIES_EOY_AMT,NET_ASSETS_EOY_AMT,EMPLR_CONTRIB_INCOME_AMT,PARTICIPANT_CONTRIB_AMT,OTH_CONTRIB_RCVD_AMT,NON_CASH_CONTRIB_BS_AMT,TOT_CONTRIB_AMT,INT_BEAR_CASH_AMT,INT_ON_GOVT_SEC_AMT,INT_ON_CORP_DEBT_AMT,INT_ON_OTH_LOANS_AMT,INT_ON_PARTCP_LOANS_AMT,INT_ON_OTH_INVST_AMT,TOTAL_INTEREST_AMT,DIVND_PREF_STOCK_AMT,DIVND_COMMON_STOCK_AMT,REGISTERED_INVST_AMT,TOTAL_DIVIDENDS_AMT,TOTAL_RENTS_AMT,AGGREGATE_PROCEEDS_AMT,AGGREGATE_COSTS_AMT,TOT_GAIN_LOSS_SALE_AST_AMT,UNREALZD_APPRCTN_RE_AMT,UNREALZD_APPRCTN_OTH_AMT,TOT_UNREALZD_APPRCTN_AMT,GAIN_LOSS_COM_TRUST_AMT,GAIN_LOSS_POOL_SEP_AMT,GAIN_LOSS_MASTER_TR_AMT,GAIN_LOSS_103_12_INVST_AMT,GAIN_LOSS_REG_INVST_AMT,OTHER_INCOME_AMT,TOT_INCOME_AMT,DISTRIB_DRT_PARTCP_AMT,INS_CARRIER_BNFTS_AMT,OTH_BNFT_PAYMENT_AMT,TOT_DISTRIB_BNFT_AMT,TOT_CORRECTIVE_DISTRIB_AMT,TOT_DEEMED_DISTR_PART_LNS_AMT,TOT_INT_EXPENSE_AMT,PROFESSIONAL_FEES_AMT,CONTRACT_ADMIN_FEES_AMT,INVST_MGMT_FEES_AMT,OTHER_ADMIN_FEES_AMT,TOT_ADMIN_EXPENSES_AMT,TOT_EXPENSES_AMT,NET_INCOME_AMT,TOT_TRANSFERS_TO_AMT,TOT_TRANSFERS_FROM_AMT,ACCTNT_OPINION_TYPE_CD,ACCT_PERFORMED_LTD_AUDIT_IND,ACCOUNTANT_FIRM_NAME,ACCOUNTANT_FIRM_EIN,ACCT_OPIN_NOT_ON_FILE_IND,FAIL_TRANSMIT_CONTRIB_IND,FAIL_TRANSMIT_CONTRIB_AMT,LOANS_IN_DEFAULT_IND,LOANS_IN_DEFAULT_AMT,LEASES_IN_DEFAULT_IND,LEASES_IN_DEFAULT_AMT,PARTY_IN_INT_NOT_RPTD_IND,PARTY_IN_INT_NOT_RPTD_AMT,PLAN_INS_FDLTY_BOND_IND,PLAN_INS_FDLTY_BOND_AMT,LOSS_DISCV_DUR_YEAR_IND,LOSS_DISCV_DUR_YEAR_AMT,ASSET_UNDETERM_VAL_IND,ASSET_UNDETERM_VAL_AMT,NON_CASH_CONTRIB_IND,NON_CASH_CONTRIB_AMT,AST_HELD_INVST_IND,FIVE_PRCNT_TRANS_IND,ALL_PLAN_AST_DISTRIB_IND,FAIL_PROVIDE_BENEFIT_DUE_IND,FAIL_PROVIDE_BENEFIT_DUE_AMT,PLAN_BLACKOUT_PERIOD_IND,COMPLY_BLACKOUT_NOTICE_IND,RES_TERM_PLAN_ADPT_IND,RES_TERM_PLAN_ADPT_AMT,FDCRY_TRUST_EIN,FDCRY_TRUST_NAME,COVERED_PBGC_INSURANCE_IND,TRUST_INCUR_UNREL_TAX_INC_IND,TRUST_INCUR_UNREL_TAX_INC_AMT,IN_SERVICE_DISTRIB_IND,IN_SERVICE_DISTRIB_AMT,FDCRY_TRUSTEE_CUST_NAME,FDCRY_TRUST_CUST_PHON_NUM,FDCRY_TRUST_CUST_PHON_NU_FORE,DISTRIB_MADE_EMPLOYEE_62_IND,PREMIUM_FILING_CONFIRM_NUMBER,ACCT_PERF_LTD_AUDIT_103_8_IND,ACCT_PERF_LTD_AUDIT_103_12_IND,ACCT_PERF_NOT_LTD_AUDIT_IND,SALARIES_ALLOWANCES_AMT,OTH_RECORDKEEPING_FEES_AMT,IQPA_AUDIT_FEES_AMT,TRUSTEE_CUSTODIAL_FEES_AMT,ACTUARIAL_FEES_AMT,LEGAL_FEES_AMT,VALUATION_APPRAISAL_FEES_AMT,OTHER_TRUSTEE_FEES_EXPENSES_AMT
20251027072633NAL0005290275001,2024-01-01,2024-12-31,004,042389826,,,,,844104,,,,,,,,,167868,,,,,,,,81472908,,,82484880,,,,2218,2218,82482662,,881813,,,862773,,,,,,,,,151264,,,,,,,,86706383,,,88602233,,,,2218,2218,88600015,18634,,,863179,881813,39755,,,,668,,40423,,,,0,,,,0,,5233475,5233475,,,,,,-80,6155631,38253,,,38253,,,,,,,25,25,38278,6117353,,,1,,"KAHN, LITWIN, RENZA & CO., LTD",050409384,,2,,2,,2,,2,,1,1100000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,1,,,,,,,,
20260415121810NAL0034614450001,2024-07-01,2025-06-30,002,041866480,,,,,1010660,2012335,,,,,,,,,,,,,903792,,,,,,3926787,,,,,0,3926787,,,,,1023823,0,,,,,,,,,,,,,7545,,,,,,1031368,,,,,0,1031368,68218,,,,68218,,,,,,,0,,,22390,22390,,,,0,,60818,60818,,,,,,,151426,3009038,,,3009038,,,,,,,3524,3524,3012562,-2861136,,34283,1,,"CARON & BLETZER, PLLC",043499945,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,2,2,2,,2,,1,0,,,2,,,,,,,,,,0,0,0,,,,,,,,
20260415121822NAL0025388082001,2024-07-01,2025-06-30,004,041866480,,,,,26617,,,,,,,,,,,,,,501449,,,,,,528066,,,,,0,528066,,,,,142314,,,,,,,,,,,,,,0,,,,,,142314,,,,,0,142314,4532,,,,4532,,,,,,,0,,,598,598,,,,0,,11081,11081,,,,,,,16211,401488,,,401488,,,,,,,475,475,401963,-385752,,,1,,"CARON & BLETZER, PLLC",043499945,,2,,2,,2,,2,,1,5000000,2,,2,,2,,1,2,2,2,,2,,1,0,,,,,,,,,,,,,0,0,1,,,,,,,,
20260417154824NAL0019479425001,2024-01-01,2024-12-31,003,042777442,,,,,,,,,,,,,,,,,,,,,,17770939,,,17770939,,,,,0,17770939,,,,,1187,,,,,,,,,,,,,,,,,19572400,,,19573587,,,,,0,19573587,,,,,0,1187,,,,,,1187,,600386,,600386,,,,0,,3631758,3631758,,,,,-24049,4713,4213995,2411347,,,2411347,,,,,,,,0,2411347,1802648,,,1,,"BAKER NEWMAN NOYES, LLC",010494526,,2,,2,,2,,2,,1,50000000,2,,2,,2,,1,1,2,2,,2,,1,0,,,,,,,,,,,,,,,1,,,,,,,,
20251015072927NAL0002051715001,2024-01-01,2024-12-31,002,043408953,,4368939,,6147,1347996,,,,,7007400,,,,,,,,,,,,,,,12730482,,,,6115130,6115130,6615352,,,,14015,3696632,,,,,,,,,,,,,,,,,,,,3710647,,,,,0,3710647,1746128,,,,1746128,,,,,,,0,,93746,,93746,,,,0,,-4755160,-4755160,,,,,,10625,-2904661,0,,,0,,,44,,,,,0,44,-2904705,,,1,,CBIZ CPAS P.C.,431947695,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,1,2,2,,2,,1,0,,,,,,,,,,,,,,,1,,,,,,,,
20251011094045NAL0008885537001,2024-01-01,2024-12-31,002,934368162,,163351,,34453,,,,,,,,,,,,,,,3968822,,,187413798,,,191580424,14047,,,23569251,23583298,167997126,,,,9513,,,,,,,,,,,,,,,2504115,,,114058866,,,116572494,1154,,,22972961,22974115,93598379,7821670,,,,7821670,,,,,,,0,,,207523,207523,,,,0,,-73354932,-73354932,,,,,,707,-65325032,8450075,,,8450075,,,623640,,,,,0,9073715,-74398747,,,1,,CBIZ CPAS P.C.,431947695,,2,,2,,2,,2,,1,3000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,,,1,,,,,,,,
20251014135142NAL0002944049001,2024-01-01,2024-12-31,003,042745179,342210,600000,,,,,,,,,,,,,,,,,,,,13572688,,,14514898,,,0,0,0,14514898,76675,223366,,,,,,,,,,,,,,,,,,,,16755309,,,17055350,,,2489706,75148,2564854,14490496,500000,,,,500000,,,,,,,0,,,,0,,,,0,,416282,416282,,,,,,,916282,865536,,,865536,,,75148,,,,,0,940684,-24402,,,1,,"KING, MCNAMARA & MORIARTY",042686846,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,0,0,1,,,,,,,,
20251014135441NAL0001459347001,2024-01-01,2024-12-31,003,043257145,0,14800,,0,321105,,,,,,,,,,,,,,,,52140,0,,,388045,0,,,0,0,388045,0,116,,7619,432742,,,,,,,,,,,,,,,,0,58000,,,498477,21290,,,0,21290,477187,92567,,,,92567,12436,,,,,,12436,,,,0,,,,0,,5860,5860,,,,,,7285,118148,29006,,,29006,,,,,,,,0,29006,89142,,,1,,"WITHUM, SMITH & BROWN, P.C.",222027092,,2,,2,,2,,2,,1,60000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,0,0,1,,,,0,,,,
20251008141244NAL0003346435001,2024-01-01,2024-12-31,002,042925204,,,,186614,310986,,,,,,,,,,,,,,,,,10026053,,,10523653,,,26614488,0,26614488,-16090835,,,,0,106818,,,,,,,,,,,,,,,,,0,,,106818,,,0,0,0,106818,0,,,,0,,,,,,,0,,,,0,,,,0,,-10024943,-10024943,,,,,,26614025,16589082,391429,,,391429,,,,,,,,0,391429,16197653,,,3,,"CARON & BLETZER, PLLC",043499905,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,1,0,,,,,,,,,,,,,0,0,1,,,,,,,,
20251007165914NAL0008334752001,2024-01-01,2024-12-31,002,042682840,0,,,,,,,,,,,,,,,,,,,,,10442747,,,10442747,,,61963155,,61963155,-51520408,0,,,,,,,,,,,,,,,,,,,,,11305958,,,11305958,,,61352720,,61352720,-50046762,3381708,,,,3381708,,,,,,,0,,,,0,,,,0,,863211,863211,,,,,,,4244919,145,,,145,,,2771128,,,,,0,2771273,1473646,,,1,,WITHUM,222027092,,2,,2,,2,,2,,1,3000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,0,0,1,,,,,,,,
20260107092611NAL0014459074001,2024-01-01,2024-12-31,002,042993095,,,,,322899,,,,,,,,,,,,,,,,,10199560,,,10522459,,,,2417254,2417254,8105205,,,,,439756,,,,,,,,,,,,,,,,,14230620,,,14670376,,,,2255518,2255518,12414858,432130,,,,432130,16856,,,,,,16856,,,,0,,,,0,,4031062,4031062,,,,,,,4480048,121965,,,121965,,,48430,,,,,0,170395,4309653,,,1,,"CARON & BLETZER, PLLC",043499945,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,0,0,1,,,,,,,,
20251007102329NAL0004433825001,2024-01-01,2024-12-31,002,043175021,0,5174,,10815,2632787,,,,,,,,,,,,,,,,,4169668,,,6818444,,,0,,0,6818444,41810,0,,18691,2043325,,,,,,,,,,,,,,,,,0,,,2103826,,,19873,,19873,2083953,0,,,,0,272687,,,,,,272687,,,,0,,,,0,,2380332,2380332,,,,,,0,2653019,7382382,,,7382382,,,0,,,,,5128,7387510,-4734491,,,1,,SULLIVAN & FOLAN LLC,043252952,,2,,2,,2,,2,,1,681845,2,,2,,2,,1,2,2,2,,2,,1,0,,,,,,,,,,,,,0,0,1,,,,5128,,,,
20251013105759NAL0000514387001,2024-01-01,2024-12-31,002,201998367,513889,9657342,,15024,5027,,,1598737,,,,,,,,,,,0,,,17185510,,,28975529,,,6229141,,6229141,22746388,6690098,0,,18928,0,,,1640814,,,,,,,,,,,22626,,,44472920,,,52845386,,,0,,0,52845386,3604000,,,,3604000,68130,,,,,,68130,,0,,0,,,,0,,27307594,27307594,,,,,,,30979724,757774,,,757774,,,116531,,,6421,,6421,880726,30098998,,,1,,"PKF O'CONNOR DAVIES, LLP",271728945,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2,2,2,,2,,2,,,,,,,,,,,,,,0,0,1,,,,,,,,
20251009103113NAL0010768960001,2024-01-01,2024-12-31,003,041123040,,,,,,,,,,,,,,,,,,,,,,53638327,,,53638327,,,,28119200,28119200,25519127,,,,,,,,,,,,,,,,,,,,,,52189959,,,52189959,,,,26994593,26994593,25195366,2498391,,,,2498391,26896,,,,,,26896,,1403999,,1403999,,,,0,,-654388,-654388,,,,,-4202,,3270696,1201630,,,1201630,,,2390132,,2695,,,2695,3594457,-323761,,,1,,GRAY GRAY & GRAY LLP,042088368,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,1,2,2,,2,,2,,,,,,,,,,,,,,1,,,,,,,,,,
