ACK_ID,SCH_I_PLAN_YEAR_BEGIN_DATE,SCH_I_TAX_PRD,SCH_I_PLAN_NUM,SCH_I_EIN,SMALL_TOT_ASSETS_BOY_AMT,SMALL_TOT_LIABILITIES_BOY_AMT,SMALL_NET_ASSETS_BOY_AMT,SMALL_TOT_ASSETS_EOY_AMT,SMALL_TOT_LIABILITIES_EOY_AMT,SMALL_NET_ASSETS_EOY_AMT,SMALL_EMPLR_CONTRIB_INCOME_AMT,SMALL_PARTICIPANT_CONTRIB_AMT,SMALL_OTH_CONTRIB_RCVD_AMT,SMALL_NON_CASH_CONTRIB_BS_AMT,SMALL_OTHER_INCOME_AMT,SMALL_TOT_INCOME_AMT,SMALL_TOT_DISTRIB_BNFT_AMT,SMALL_CORRECTIVE_DISTRIB_AMT,SMALL_DEEM_DSTRB_PARTCP_LN_AMT,SMALL_ADMIN_SRVC_PROVIDERS_AMT,SMALL_OTH_EXPENSES_AMT,SMALL_TOT_EXPENSES_AMT,SMALL_NET_INCOME_AMT,SMALL_TOT_PLAN_TRANSFERS_AMT,SMALL_JOINT_VENTURE_EOY_IND,SMALL_JOINT_VENTURE_EOY_AMT,SMALL_EMPLR_PROP_EOY_IND,SMALL_EMPLR_PROP_EOY_AMT,SMALL_INV_REAL_ESTATE_EOY_IND,SMALL_INV_REAL_ESTATE_EOY_AMT,SMALL_EMPLR_SEC_EOY_IND,SMALL_EMPLR_SEC_EOY_AMT,SMALL_MORTG_PARTCP_EOY_IND,SMALL_MORTG_PARTCP_EOY_AMT,SMALL_OTH_LNS_PARTCP_EOY_IND,SMALL_OTH_LNS_PARTCP_EOY_AMT,SMALL_PERSONAL_PROP_EOY_IND,SMALL_PERSONAL_PROP_EOY_AMT,SMALL_FAIL_TRANSM_CONTRIB_IND,SMALL_FAIL_TRANSM_CONTRIB_AMT,SMALL_LOANS_IN_DEFAULT_IND,SMALL_LOANS_IN_DEFAULT_AMT,SMALL_LEASES_IN_DEFAULT_IND,SMALL_LEASES_IN_DEFAULT_AMT,SM_PARTY_IN_INT_NOT_RPTD_IND,SM_PARTY_IN_INT_NOT_RPTD_AMT,SMALL_PLAN_INS_FDLTY_BOND_IND,SMALL_PLAN_INS_FDLTY_BOND_AMT,SMALL_LOSS_DISCV_DUR_YEAR_IND,SMALL_LOSS_DISCV_DUR_YEAR_AMT,SMALL_ASSET_UNDETERM_VAL_IND,SMALL_ASSET_UNDETERM_VAL_AMT,SMALL_NON_CASH_CONTRIB_IND,SMALL_NON_CASH_CONTRIB_AMT,SMALL_20_PRCNT_SNGL_INVST_IND,SMALL_20_PRCNT_SNGL_INVST_AMT,SMALL_ALL_PLAN_AST_DISTRIB_IND,SM_WAIV_ANNUAL_IQPA_REPORT_IND,SM_FAIL_PROVIDE_BENEF_DUE_IND,SM_FAIL_PROVIDE_BENEF_DUE_AMT,SMALL_PLAN_BLACKOUT_PERIOD_IND,SM_COMPLY_BLACKOUT_NOTICE_IND,SMALL_RES_TERM_PLAN_ADPT_IND,SMALL_RES_TERM_PLAN_ADPT_AMT,FDCRY_TRUST_EIN,FDCRY_TRUST_NAME,SMALL_COVERED_PBGC_INS_IND,TRUST_INCUR_UNREL_TAX_INC_IND,TRUST_INCUR_UNREL_TAX_INC_AMT,IN_SERVICE_DISTRIB_IND,IN_SERVICE_DISTRIB_AMT,FDCRY_TRUSTEE_CUST_NAME,FDCRY_TRUST_CUST_PHONE_NUM,FDCRY_TRUST_CUST_PHON_NU_FORE,DISTRIB_MADE_EMPLOYEE_62_IND,PREMIUM_FILING_CONFIRM_NUMBER
20160527114042P040093238625001,2015-01-01,2015-12-31,002,041728400,1950906,1718785,232121,2121723,1682232,439491,92414,0,0,0,170817,263231,0,0,0,0,55861,55861,207370,0,2,0,2,0,2,0,1,2121723,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,2000000,2,0,2,0,2,0,1,2121723,2,1,2,0,2,,2,0,,,,,,,,,,,,
20160526135427P030079937805001,2015-01-01,2015-12-31,003,042514329,5005994,41642,4964352,5253000,24959,5228041,355717,,,,256000,611717,346672,,,50,1306,348028,263689,,2,,2,,2,,1,5253000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,5253000,2,1,2,,2,,2,,,,,,,,,,,,,
20160705160855P040021224487001,2015-01-01,2015-12-31,002,041810570,3019935,,3019935,3041133,,3041133,,,,,21198,21198,,,,,,,21198,,2,,2,,2,,1,3041133,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,3041133,2,1,2,,2,2,2,,,,,,,,,,,,,
20160506084322P040060163207001,2015-01-01,2015-12-31,004,042272126,600000,0,600000,6103199,5105120,998079,709660,,,,-305921,403739,,,,,5660,5660,398079,,2,,2,,2,,1,6102918,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,6102918,2,1,2,,2,,2,,,,,,,,,,,,,
20160628103946P030013157463001,2015-01-01,2015-12-31,002,043169205,459001,416057,42944,1470001,391707,1078294,36832,,,,1011000,1047832,,,,,12482,12482,1035350,,2,,2,,2,,1,1470000,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,1470000,2,1,2,,2,,2,,,,,,,,,,,,,
20160628125202P040012779207001,2015-01-01,2015-12-31,002,043035339,1856891,3779,1853112,1886498,60,1886438,401074,,,,-359628,41446,8120,,,,,8120,33326,,2,,2,,2,,1,1491396,2,,2,,2,,2,,2,,2,,2,,1,100000,2,,2,,2,,1,1491396,2,1,2,,2,,2,,,,,,,,,,,,,
20160718110733P030030440573001,2015-01-01,2015-12-31,002,113672395,4532000,8296763,-3764763,3613046,5568402,-1955356,787290,0,0,0,1253541,2040831,0,0,0,0,231424,231424,1809407,0,2,,2,,2,,1,3610000,2,,2,,2,,2,0,2,0,2,0,2,0,1,300000,2,,2,,2,,1,3610000,2,1,2,,2,,2,0,,,,,,2,,,,,,
20160421075104P040046462577001,2015-01-01,2015-12-31,003,042837729,6210635,3524429,2686206,7173665,3326514,3847151,540472,0,0,0,963093,1503565,183958,0,0,63,158599,342620,1160945,0,2,,2,,2,,1,7171502,2,,2,,2,,2,0,2,0,2,0,2,0,1,500000,2,,2,,2,,1,7171502,2,1,2,,2,,2,0,,,,,,1,125284,,,,,
20160628072512P040012717281001,2015-01-01,2015-12-31,002,042348065,5243870,,5243870,7319771,,7319771,,,,,2555483,2555483,479582,,,,,479582,2075901,,2,,2,,2,,1,7319710,2,,2,,2,,2,,2,,2,,2,,1,760000,2,,2,,2,,1,7319710,2,1,2,,2,,2,,,,,2,,1,145370,,,,,
20160701103300P040016348263001,2015-01-01,2015-12-31,002,042887710,2564789,2557646,7143,3583764,2423057,1160707,212840,,,,1058447,1271287,39473,,,,78250,117723,1153564,,2,,2,,2,,1,3343680,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,3343680,2,1,2,,2,,2,,,,,2,,2,,,,,,
20160726112023P030055357697001,2015-01-01,2015-12-31,001,041110170,762986,0,762986,816717,0,816717,0,0,0,0,53731,53731,0,0,0,0,0,0,53731,0,2,,2,,2,,1,816717,2,,2,,2,,2,,2,,2,,2,,1,200000,2,,2,,2,,1,816717,2,1,2,,2,,2,,472053806,BOURNEUF CORPORATION ESOP TRUST,,2,,2,,WILLIAM SHALLOW,7815920583,,,
20160531092445P040097743233001,2015-01-01,2015-12-31,002,043531186,,,0,3552000,,3552000,,,,4030000,-478000,3552000,,,,,,0,3552000,,2,,2,,2,,1,3552000,2,,2,,2,,2,,2,,2,,2,,1,355200,2,,2,,2,,1,3552000,2,1,2,,2,,2,,,,,3,,2,,,,,,
20160601120513P040086692749001,2015-01-01,2015-12-31,001,042444641,3085125,,3085125,3381735,,3381735,250000,,,,305790,555790,259180,,,,,259180,296610,,2,,2,,2,,1,3244020,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,3244020,2,1,2,,2,,2,,,,,,,,,,,,,
20160603084947P040093278135001,2015-01-01,2015-12-31,002,043297570,208001,0,208001,201959,0,201959,,,,20960,,20960,27002,,,,,27002,-6042,,2,,2,,2,,1,195861,2,,2,,2,,2,,2,,2,,2,,1,340000,2,,2,,2,,1,195861,2,1,2,,2,,2,,,,,,,,,,,,,
20160712085800P040029972903001,2015-01-01,2015-12-31,002,042044378,13023777,4246156,8777621,11490187,3320431,8169756,140785,,,,-609914,-469129,138736,,,,,138736,-607865,,2,,2,,2,,1,7771427,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,7771427,2,1,2,,2,,2,,,,,,,,,,,,,
20160801144400P040060483617001,2015-01-01,2015-12-31,003,042188202,2519510,7040,2512470,2715975,7040,2708935,150000,,,,79498,229498,30875,,,2016,142,33033,196465,,2,,2,,2,,1,1869559,2,,2,,2,,2,,2,,2,,2,,1,300000,2,,2,,2,,1,1869559,2,1,2,,2,2,2,,,,,,,,,,,,,
20160801133959P040060382897001,2015-01-01,2015-12-31,003,043347358,9610000,7511385,2098615,9690000,7125849,2564151,544800,,,,288995,833795,1446,,,,366813,368259,465536,,2,,2,,2,,1,9690000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,9690000,2,1,2,,2,,2,,,,,,,,,,,,,
20160801153656P030046341021001,2015-01-01,2015-12-31,002,043401502,9115000,8253082,861918,10070755,7157993,2912762,1622835,,,,959999,2582834,4105,,,140,527745,531990,2050844,,2,,2,,2,,1,10065000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,10065000,2,1,2,,2,,2,,,,,,,,,,,,,
20161017143613P030020406525001,2015-01-01,2015-12-31,003,042513930,329312,23,329289,329312,23,329289,,,,,,0,,,,,,0,0,,2,,2,,2,,1,319139,2,,2,,2,,2,,2,,2,,2,,1,100000,2,,2,,2,,1,319139,2,1,2,,2,,2,,,,,,,,,,,,,
20161012051726P030020426903001,2015-01-01,2015-12-31,002,042941854,3577092,121365,3455727,2696997,102997,2594000,265000,,,,-951568,-686568,171681,,,,3478,175159,-861727,,2,,2,,2,,1,2591030,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,2591030,2,1,2,,2,,2,,,,,,,,,,,,,
20160929073324P040000463959001,2015-01-01,2015-12-31,002,042774191,6308701,3385289,2923412,5777334,3145676,2631658,405492,,,,-299160,106332,232106,,,101,165879,398086,-291754,,2,,2,,2,,1,5769782,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,5769782,2,1,2,,2,,2,,,,,,,,,,,,,
20161005083435P030010120305001,2015-01-01,2015-12-31,002,041611080,2997086,2161709,835377,3458872,2115703,1343169,116261,,,,461787,578048,,,,,70256,70256,507792,,2,,2,,2,,1,3458872,2,,2,,2,,2,,2,,2,,2,,1,2000000,2,,2,,2,,1,3458872,2,1,2,,2,,2,,,,,,,,,,,,,
20160929122419P040000875815001,2015-03-01,2016-02-29,002,042969998,261204,0,261204,296834,,296834,,,,,35630,35630,,,,,,0,35630,,2,,2,,2,,1,296800,2,,2,,2,,2,,2,,2,,2,,1,250000,2,,2,,2,,1,296800,2,1,2,,2,,2,,,,,,,,,,,,,
20170601144456P040055401601001,2015-09-01,2016-08-31,003,043247749,1521510,0,1521510,4865552,0,4865552,38851,0,0,128823,3215219,3382893,38851,0,0,0,0,38851,3344042,0,2,,2,,2,,1,4865552,2,,2,,2,,2,0,2,0,2,0,2,0,1,425000,2,,2,,2,,1,4865552,2,1,2,,2,,2,0,,,,,,,,,,,,
20170622100338P040000488361001,2015-10-01,2016-09-30,002,042932946,3579306,1438765,2140541,4679125,1327372,3351753,149620,,,,1142369,1291989,35423,,,7723,37631,80777,1211212,,2,,2,,2,,1,3907821,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,3907821,2,1,2,,2,,2,,,,,,,,,,,,,
20161007152732P040006779679001,2015-01-01,2015-12-31,002,042453189,1742214,0,1742214,1598227,0,1598227,205000,,,,-138378,66622,210609,,,,,210609,-143987,,2,,2,,2,,1,1597662,2,,2,,2,,2,,2,,2,,2,,1,650000,2,,2,,2,,1,1597662,2,1,2,,2,,2,,,,,,,,,,,,,
20180807170109P030049276207001,2015-01-01,2015-12-31,003,042718570,4685748,275906,4409842,4406971,176308,4230663,285335,,,,-284896,439,171424,,,,8194,179618,-179179,,2,,2,,2,,1,4398418,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,4398418,2,1,2,,2,,2,,,,,,,,,,,,,
20161007141559P040014432769001,2015-01-01,2015-12-31,002,042552515,66150,,66150,0,,0,,,49494,,4,49498,113853,,,1795,,115648,-66150,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,2,1,0,,,,,,,,,,,,
20161017125144P040001087513001,2015-01-01,2015-12-31,002,043258366,3114725,358612,2756113,2562535,299757,2262778,65000,0,0,0,-554934,-489934,0,0,0,0,3401,3401,-493335,0,2,,2,,2,,1,2557526,2,,2,,2,,2,0,2,0,2,0,2,0,1,500000,2,,2,,2,,1,2557526,2,1,2,,2,,2,0,,,,,,,,,,,,
20161014111354P030017430797001,2015-01-01,2015-12-31,003,041078435,8499934,4275302,4224632,10617680,4173097,6444583,239896,0,0,0,2166376,2406272,48630,0,0,0,137691,186321,2219951,0,2,,2,,2,,1,10617680,2,,2,,2,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,10617680,2,1,2,,2,,2,0,,,,,,,,,,,,
20161013111724P030023302935001,2015-01-01,2015-12-31,001,042079638,1011271,,1011271,1002738,,1002738,0,25958,29726,,10489,66173,74681,,,25,,74706,-8533,,2,,2,,2,,1,569226,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,569226,2,1,2,,2,,2,,,,,,,,,,,,,
20161017115003P030033240353001,2015-01-01,2015-12-31,003,043497377,0,0,0,4639405,3325803,1313602,299461,,,,1067885,1367346,0,,,,53744,53744,1313602,,2,,2,,2,,1,4639405,2,,2,,2,,2,,2,,2,,2,,1,6000000,2,,2,,2,,1,4639405,2,1,2,,2,,2,,,,,,,,,,,,,
20160830210920P040010228977001,2015-01-01,2015-12-31,002,043520315,1962268,1788344,173924,1946070,1639041,307029,331300,,,,-16198,315102,56813,,,,125184,181997,133105,,2,,2,,2,,1,1946070,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,1946070,2,1,2,,2,,2,,,,,,,,,,,,,
20161004144313P030007829063001,2015-01-01,2015-12-31,002,043537120,85801,104,85697,39910,104,39806,,,,,,0,45891,,,,,45891,-45891,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,1,2,,2,2,1,0,,,,,,,,,,,,
20161216144146P040056407377001,2015-01-01,2015-12-31,002,042086300,1202463,1990,1200473,128120,1990,126130,118121,,,,-1074343,-956222,118121,,,,,118121,-1074343,,2,,2,,2,,1,126130,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,126130,2,1,2,,2,,2,,,,,,,,,,,,,
20170309110533P040048507831001,2015-06-01,2016-05-31,003,043053085,1476681,1050331,426350,1617783,687120,930663,415728,,,,199951,615679,58849,,,52517,,111366,504313,,2,,2,,2,,1,1617783,2,,2,,2,,2,,2,,2,,2,,1,300000,2,,2,,2,,1,1617783,2,1,2,,2,,2,,,,,3,,,,,,,,
20170302112507P030040375953001,2015-10-01,2016-09-30,003,042699206,202315,0,202315,216838,0,216838,0,0,0,0,14523,14523,0,0,0,0,0,0,14523,,2,,2,,2,,1,216838,2,,2,,2,,2,,2,,2,,2,,1,250000,2,,2,,2,,1,216838,2,1,2,,2,,2,,,,,,,,,,,,,
20170302115150P030034683277001,2015-11-01,2016-10-31,002,042745661,1312955,,1312955,853715,,853715,,,,,-280834,-280834,178406,,,,,178406,-459240,,2,,2,,2,,1,853715,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,853715,2,1,2,,2,,2,,,,,,,,,,,,,
20170307100208P030040428375001,2015-09-28,2016-10-02,002,042471226,5657930,0,5657930,6578831,0,6578831,304001,0,0,0,778453,1082454,161553,0,0,0,0,161553,920901,,2,,2,,2,,1,6578831,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,6578831,2,1,2,,2,,2,,,,,,,,,,,,,
20170323105632P030066844833001,2015-11-01,2016-10-31,002,042942412,1097080,1294327,-197247,1276182,1156339,119843,241233,,,,135138,376371,1036,,,,58245,59281,317090,,2,,2,,2,,1,1197399,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,1197399,2,1,2,,2,,2,,,,,,,,,,,,,
20161015101141P030027658615001,2015-01-01,2015-12-31,002,010367721,1320000,3035886,-1715886,1300000,2899056,-1599056,211657,,,,-20000,191657,1966,,,,72861,74827,116830,,2,,2,,2,,1,1300000,2,,2,,2,,2,,2,,2,,2,,1,250000,2,,2,,2,,1,1300000,2,1,2,,2,,2,,,,,,,,,,,,,
20170606105526P040054842711001,2015-10-01,2016-09-30,003,043024663,0,,0,750000,0,750000,750000,,,,0,750000,,,,,,0,750000,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,2,,2,1,2,,2,,,,,,,,,,,,,,,
20170317165116P030050671991001,2015-01-01,2015-12-31,002,042717456,12054167,685452,11368715,4708110,0,4708110,300075,,,,2272915,2572990,9190508,,,27148,15939,9233595,-6660605,,2,,2,,2,,1,351900,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,2,,2,1,2,,2,,2,,,,,,,,,,,,,
20161011113218P030021073777001,2015-01-01,2015-12-31,002,043071690,0,0,0,400000,0,400000,400000,,,,,400000,,,,,,0,400000,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,200000,2,,2,,2,,2,,2,1,2,,2,,2,,,,,,,,,,,,,
20161011161136P030000675049001,2015-01-01,2015-12-31,002,042993095,1216478,1426210,-209732,1399912,1307419,92493,151899,0,0,0,207374,359273,0,0,0,0,57048,57048,302225,0,2,,2,,2,,1,1336440,2,,2,,2,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,1336440,2,1,2,,2,,2,0,,,,,,,,,,,,
20161208092357P040035358989001,2015-01-01,2015-12-31,003,042264013,2859765,0,2859765,2867480,0,2867480,136054,0,0,0,73338,209392,201677,0,0,0,0,201677,7715,0,2,0,2,0,2,0,1,2867480,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,325000,2,0,2,0,2,0,1,2867480,2,1,2,0,2,,2,0,,,,,,,,,,,,
20170713140308P040050610465001,2015-10-01,2016-09-30,002,042556035,1049062,,1049062,947516,,947516,,,,,1054,1054,,,,,102600,102600,-101546,,2,,2,,2,,1,305865,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,305865,2,1,2,,2,,2,,,,,,,,,,,,,
20170412222618P030077545741001,2015-07-01,2016-06-30,004,042279997,2231327,86095,2145232,2834518,,2834518,190314,,,,498972,689286,,,,,,0,689286,,2,,2,,2,,1,2682680,2,,2,,2,,2,,2,,2,,2,,1,300000,2,,2,,2,,1,2682680,2,1,2,,2,,2,,,,,,,,,,,,,
20160911201357P030026126071001,2015-01-01,2015-12-31,002,455603992,3440359,833333,2607026,4618446,666667,3951779,121543,,,,1350878,1472421,55069,,,,72599,127668,1344753,,2,,2,,2,,1,3780400,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,3780400,2,1,2,,2,,2,,,,,,,,,,,,,
20170411095155P040074266157001,2015-07-01,2016-06-30,001,042298684,5200416,416,5200000,5900416,416,5900000,236906,,,,700000,936906,236906,,,,,236906,700000,,2,,2,,2,,1,5900000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,5900000,2,1,2,,2,,2,,,,,,,,,,,,,
20161017083331P040033088481001,2015-01-01,2015-12-31,002,043221989,0,,0,5500000,4984328,515672,515672,,,,,515672,,,,,,0,515672,,2,,2,,2,,1,5500000,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,5500000,2,1,2,,2,,2,,,,,2,,2,,,,,,
20161017084237P030032692513001,2015-01-01,2015-12-31,002,042943867,0,0,0,1249500,1249500,0,,,,,,0,,,,,,0,0,,2,,2,,2,,1,1249500,2,,2,,2,,2,,2,,2,,2,,1,100000,2,,2,,2,,1,1249500,2,1,2,,2,,2,,,,,2,,2,,,,,,
20160913150913P040031133313001,2015-01-01,2015-12-31,001,042372206,12276802,,12276802,11904165,,11904165,88029,272868,16806,,-528612,-150909,199064,,1902,,20762,221728,-372637,,2,,2,,2,,1,6876455,1,46551,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,6876455,2,1,2,,2,,2,,,,,2,,2,,,,,,
