ACK_ID,SCH_I_PLAN_YEAR_BEGIN_DATE,SCH_I_TAX_PRD,SCH_I_PLAN_NUM,SCH_I_EIN,SMALL_TOT_ASSETS_BOY_AMT,SMALL_TOT_LIABILITIES_BOY_AMT,SMALL_NET_ASSETS_BOY_AMT,SMALL_TOT_ASSETS_EOY_AMT,SMALL_TOT_LIABILITIES_EOY_AMT,SMALL_NET_ASSETS_EOY_AMT,SMALL_EMPLR_CONTRIB_INCOME_AMT,SMALL_PARTICIPANT_CONTRIB_AMT,SMALL_OTH_CONTRIB_RCVD_AMT,SMALL_NON_CASH_CONTRIB_BS_AMT,SMALL_OTHER_INCOME_AMT,SMALL_TOT_INCOME_AMT,SMALL_TOT_DISTRIB_BNFT_AMT,SMALL_CORRECTIVE_DISTRIB_AMT,SMALL_DEEM_DSTRB_PARTCP_LN_AMT,SMALL_ADMIN_SRVC_PROVIDERS_AMT,SMALL_OTH_EXPENSES_AMT,SMALL_TOT_EXPENSES_AMT,SMALL_NET_INCOME_AMT,SMALL_TOT_PLAN_TRANSFERS_AMT,SMALL_JOINT_VENTURE_EOY_IND,SMALL_JOINT_VENTURE_EOY_AMT,SMALL_EMPLR_PROP_EOY_IND,SMALL_EMPLR_PROP_EOY_AMT,SMALL_INV_REAL_ESTATE_EOY_IND,SMALL_INV_REAL_ESTATE_EOY_AMT,SMALL_EMPLR_SEC_EOY_IND,SMALL_EMPLR_SEC_EOY_AMT,SMALL_MORTG_PARTCP_EOY_IND,SMALL_MORTG_PARTCP_EOY_AMT,SMALL_OTH_LNS_PARTCP_EOY_IND,SMALL_OTH_LNS_PARTCP_EOY_AMT,SMALL_PERSONAL_PROP_EOY_IND,SMALL_PERSONAL_PROP_EOY_AMT,SMALL_FAIL_TRANSM_CONTRIB_IND,SMALL_FAIL_TRANSM_CONTRIB_AMT,SMALL_LOANS_IN_DEFAULT_IND,SMALL_LOANS_IN_DEFAULT_AMT,SMALL_LEASES_IN_DEFAULT_IND,SMALL_LEASES_IN_DEFAULT_AMT,SM_PARTY_IN_INT_NOT_RPTD_IND,SM_PARTY_IN_INT_NOT_RPTD_AMT,SMALL_PLAN_INS_FDLTY_BOND_IND,SMALL_PLAN_INS_FDLTY_BOND_AMT,SMALL_LOSS_DISCV_DUR_YEAR_IND,SMALL_LOSS_DISCV_DUR_YEAR_AMT,SMALL_ASSET_UNDETERM_VAL_IND,SMALL_ASSET_UNDETERM_VAL_AMT,SMALL_NON_CASH_CONTRIB_IND,SMALL_NON_CASH_CONTRIB_AMT,SMALL_20_PRCNT_SNGL_INVST_IND,SMALL_20_PRCNT_SNGL_INVST_AMT,SMALL_ALL_PLAN_AST_DISTRIB_IND,SM_WAIV_ANNUAL_IQPA_REPORT_IND,SM_FAIL_PROVIDE_BENEF_DUE_IND,SM_FAIL_PROVIDE_BENEF_DUE_AMT,SMALL_PLAN_BLACKOUT_PERIOD_IND,SM_COMPLY_BLACKOUT_NOTICE_IND,SMALL_RES_TERM_PLAN_ADPT_IND,SMALL_RES_TERM_PLAN_ADPT_AMT,FDCRY_TRUST_EIN,FDCRY_TRUST_NAME,SMALL_COVERED_PBGC_INS_IND,TRUST_INCUR_UNREL_TAX_INC_IND,TRUST_INCUR_UNREL_TAX_INC_AMT,IN_SERVICE_DISTRIB_IND,IN_SERVICE_DISTRIB_AMT,FDCRY_TRUSTEE_CUST_NAME,FDCRY_TRUST_CUST_PHONE_NUM,FDCRY_TRUST_CUST_PHON_NU_FORE,DISTRIB_MADE_EMPLOYEE_62_IND,PREMIUM_FILING_CONFIRM_NUMBER
20150710133111P040032908333001,2014-01-01,2014-12-31,004,041609810,543872,408989,134883,569994,332333,237661,104663,0,0,0,11574,116237,167,0,0,0,13292,13459,102778,0,2,0,2,0,2,0,1,555444,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,2000000,2,0,2,0,2,0,1,555444,2,1,2,0,2,2,2,0,,,,,,,,,,,,
20150713141329P040110781441001,2014-01-01,2014-12-31,002,042887710,1262055,,1262055,2564789,2557646,7143,219116,,,,-1417501,-1198385,21910,,,,34617,56527,-1254912,,2,,2,,2,,1,2285820,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,2285820,2,1,2,,2,,2,,,,,,,,,,,,,
20150714123326P030112192753001,2014-01-01,2014-12-31,002,042774191,5855418,3613709,2241709,6308701,3385289,2923412,377892,,,,574974,952866,93996,,,95,177072,271163,681703,0,2,,2,,2,,1,6282257,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,6282257,2,1,2,,2,,2,,,,,,,,,,,,,
20150617111457P030050379959001,2014-01-01,2014-12-31,003,041078435,6920923,4355686,2565237,8499934,4275302,4224632,239896,0,0,0,1601702,1841598,41256,0,0,0,140947,182203,1659395,0,2,,2,,2,,1,8499934,2,,2,,2,,2,0,2,0,2,0,2,0,1,500000,2,0,2,,2,0,1,8499934,2,1,2,0,2,,2,0,,,,,,,,,,,,
20150728123428P030140245617001,2014-01-01,2014-12-31,001,043577380,1162330,181558,980772,1541310,150821,1390489,270063,,,,370000,640063,219592,,,107,10647,230346,409717,,2,,2,,2,,1,1448000,2,,2,,2,,2,,2,,2,,2,,1,182000,2,,2,,2,,1,1448000,2,1,2,,2,,2,,,,,,,,,,,,,
20150722091804P040129373537001,2014-01-01,2014-12-31,002,042044378,11276175,4379645,6896530,13023777,4246156,8777621,262666,,,,1755314,2017980,136889,,,,,136889,1881091,,2,,2,,2,,1,8108064,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,8108064,2,1,2,,2,,2,,,,,,,,,,,,,
20150729082246P030141674481001,2014-01-01,2014-12-31,002,113672395,0,0,0,4532000,8296763,-3764763,921862,0,0,0,-4686625,-3764763,0,0,0,0,0,0,-3764763,0,2,,2,,2,,1,4532000,2,,2,,2,,2,0,2,0,2,0,2,0,1,300000,2,0,2,,2,0,1,4532000,2,1,2,0,1,1,2,0,,,,,,,,,,,,
20150727143833P030119649511001,2014-01-01,2014-12-31,002,455603992,2902362,999999,1902363,3440359,833333,2607026,354550,,,,441858,796408,3862,,,,87883,91745,704663,,2,,2,,2,,1,2599400,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,2599400,2,1,2,,2,,2,,,,,,,,,,,,,
20150727113550P040139202193001,2014-01-01,2014-12-31,003,042837729,6154876,3713821,2441055,6210635,3524429,2686206,491727,0,0,0,158852,650579,238056,0,0,0,167372,405428,245151,0,2,,2,,2,,1,6208409,2,,2,,2,,2,0,2,0,2,0,2,0,1,500000,2,0,2,,2,0,1,6208409,2,1,2,0,2,,2,0,,,,,,,,,,,,
20150723161853P030131000577001,2014-01-01,2014-12-31,002,042717456,11439719,743786,10695933,12054167,685452,11368715,410353,,,,504347,914700,213048,,,,28870,241918,672782,,2,,2,,2,,1,11483160,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,11483160,2,1,2,,2,,2,,,,,,,,,,,,,
20150728162731P040142463281001,2014-01-01,2014-12-31,002,043223296,2966441,1217814,1748627,3932763,935529,2997234,331406,,,,966381,1297787,,,,59,49121,49180,1248607,,2,,2,,2,,1,3407689,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,3407689,2,1,2,,2,,2,,,,,,,,,,,,,
20150730124107P040046523037001,2014-01-01,2014-12-31,002,042895731,2576000,1946267,629733,3116000,2179869,936131,106335,0,0,0,200063,306398,0,0,0,0,0,0,306398,0,2,,2,,2,,1,936131,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,936131,2,1,2,,2,2,2,,,,,,,,,,,,,
20150812104537P030004934503001,2014-01-01,2014-12-31,005,042624147,1170000,,1170000,1167304,,1167304,,,,,,0,2696,,,,,2696,-2696,,2,,2,,2,,1,1167304,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,1167304,2,1,2,,2,,2,,,,,,,,,,,,,
20150720113630P040039870605001,2014-01-01,2014-12-31,003,043347358,9410000,7878156,1531844,9610000,7511385,2098615,421485,,,,530864,952349,,,,,385578,385578,566771,,2,,2,,2,,1,9610000,2,,2,,2,,2,,2,,2,,2,,1,941000,2,,2,,2,,1,9610000,2,1,2,,2,,2,,,,,,,,,,,,,
20150930121029P030024135105001,2014-01-01,2014-12-31,002,042453189,1575124,0,1575124,1742214,0,1742214,110000,0,0,0,163540,273540,106450,0,0,0,0,106450,167090,0,2,,2,,2,,1,1736042,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,1736042,2,1,2,,2,,2,,,,,,,,,,,,,
20150930134645P030018219821001,2014-03-01,2015-02-28,002,042969998,270209,25,270184,261204,0,261204,,,,,23177,23177,32157,,,,,32157,-8980,,2,,2,,2,,1,261170,2,,2,,2,,2,,2,,2,,2,,1,250000,2,,2,,2,,1,261170,2,1,2,,2,,2,,,,,,,,,,,,,
20151013114136P030045471553001,2014-01-01,2014-12-31,003,041362840,2304702,1086411,1218291,2359260,1017924,1341336,71810,,,,103313,175123,16770,,,,35308,52078,123045,,2,,2,,2,,1,2358650,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2358650,2,1,2,,2,,2,,,,,,,,,,,,,
20151015175933P030035760413001,2014-01-01,2014-12-31,003,042188202,2438061,7040,2431021,2519510,7040,2512470,50000,,,,34953,84953,1792,,,1712,,3504,81449,,2,,2,,2,,1,1779950,2,,2,,2,,2,,2,,2,,2,,1,100000,2,,2,,2,,1,1779950,2,1,2,,2,2,2,,,,,,,,,,,,,
20150925130924P030016470961001,2014-01-01,2014-12-31,003,042883090,342369,0,342369,0,0,0,,,,,-313324,-313324,29045,,,,,29045,-342369,,2,,2,,2,,1,0,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,1,0,2,,2,,2,1,2,,2,,2,,,,,,,,,,,,,
20151014155311P040036405101001,2014-01-01,2014-12-31,003,041466100,0,,0,30926345,21925132,9001213,1178845,,,,8152895,9331740,,,,,330527,330527,9001213,,2,,2,,2,,1,30926345,2,,2,,2,,2,,2,,2,,2,,1,2000000,2,,2,,2,,1,30926345,2,2,2,,2,,2,,,,,,,,,,,,,
20160406100645P040026344935001,2014-09-29,2015-09-27,002,042471226,4852448,0,4852448,5657930,0,5657930,54233,0,0,0,852760,906993,101471,0,0,40,,101511,805482,,2,,2,,2,,1,5657930,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,5657930,2,1,2,,2,,2,,,,,,,,,,,,,
20160303081444P030018797607001,2014-06-01,2015-05-31,003,043053085,1477489,1229580,247909,1476681,1050331,426350,240728,,,,56796,297524,57604,,,,61479,119083,178441,,2,,2,,2,,1,1476681,2,,2,,2,,2,,2,,2,,2,,1,300000,2,,2,,2,,1,1476681,2,1,2,,2,,2,,,,,,,,,,,,,
20150909102802P030058345393001,2014-01-01,2014-12-31,009,043312097,9693714,4280903,5412811,12282834,3881916,8400918,657015,0,0,0,2904766,3561781,220500,0,0,0,353174,573674,2988107,,2,,2,,2,,1,12117718,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,2,,2,1,2,,2,,2,,,,,,,,,,,,,
20160316083028P040003456065001,2014-07-01,2015-06-30,001,042298684,8612165,11749,8600416,5200416,416,5200000,171964,,,,1600000,1771964,5171964,,,416,,5172380,-3400416,,2,,2,,2,,1,5200000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,5200000,2,1,2,,2,,2,,,,,,,,,,,,,
20160113145036P040133669533001,2014-01-01,2014-12-31,003,042513930,321988,23,321965,329312,23,329289,,,,,7324,7324,,,,,,0,7324,,2,,2,,2,,1,319139,2,,2,,2,,2,,2,,2,,2,,1,100000,2,,2,,2,,1,319139,2,1,2,,2,,2,,,,,,,,,,,,,
20151028110948P030062779863001,2014-01-01,2014-12-31,002,042552515,85535,,85535,66150,,66150,,,,,8,8,19393,,,,,19393,-19385,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,2,,2,1,2,,2,2,1,0,,,,,,,,,,,,
20151008060817P030036673809001,2014-01-01,2014-12-31,002,043169205,0,0,0,459001,416057,42944,36866,,,,9000,45866,,,,,2922,2922,42944,,2,,2,,2,,1,459000,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,459000,2,1,2,,2,,2,,,,,,,,,,,,,
20151007111356P030035326529001,2014-01-01,2014-12-31,003,042274728,865741,,865741,1182373,,1182373,38027,,,,319376,357403,40771,,,,,40771,316632,,2,,2,,2,,1,1182373,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,1182373,2,1,2,,2,2,2,,,,,,,,,,,,,
20160713095104P030031696375001,2014-10-01,2015-09-30,002,042556035,1237110,,1237110,1049062,,1049062,,,,,428,428,9525,,,,178951,188476,-188048,,2,,2,,2,,1,408465,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,408465,2,1,2,,2,,2,,,,,,,,,,,,,
20160426085619P040053354385001,2014-11-01,2015-10-31,002,042745661,2389823,,2389823,1312955,,1312955,,,,,-1076767,-1076767,101,,,,,101,-1076868,,2,,2,,2,,1,1312955,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,2,,2,1,2,,2,,2,,,,2,,,,,,,,,
20160612143951P040104180839001,2014-09-01,2015-08-31,003,043247749,2814471,0,2814471,1521510,0,1521510,38107,0,0,41997,-1334958,-1254854,38107,0,0,0,0,38107,-1292961,0,2,,2,,2,,1,1521510,2,,2,,2,,2,0,2,0,2,0,2,0,1,410000,2,,2,,2,,1,1521510,2,1,2,0,2,,2,0,,,,,,,,,,,,
20151014125522P030033163917001,2014-01-01,2014-12-31,002,042501424,0,,0,225000,1450000,-1225000,8870,,,,-1225000,-1216130,,,,,8870,8870,-1225000,,2,,2,,2,,1,225000,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,225000,2,1,2,,2,,2,,,,,,,,,,,,,
20151014151801P030033442957001,2014-01-01,2014-12-31,002,042941854,3267568,165517,3102051,3577092,121365,3455727,285000,,,,335934,620934,262987,,,,4271,267258,353676,,2,,2,,2,,1,3542598,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,3542598,2,1,2,,2,,2,,,,,,,,,,,,,
20151013135833P030045859889001,2014-01-01,2014-12-31,002,471084653,0,0,0,4930,22859,-17929,2500,,,,-20429,-17929,,,,,,0,-17929,,2,,2,,2,,1,4930,2,,2,,2,,2,,2,,2,,2,,1,2500,2,,2,,2,,1,4930,2,1,2,,2,,2,,,,,,,,,,,,,
20151013172217P040034680605001,2014-01-01,2014-12-31,002,042399903,584749,0,584749,679869,0,679869,77721,0,0,0,106963,184684,89564,0,0,0,0,89564,95120,0,2,,2,,2,,1,409449,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,409449,2,1,2,,2,,2,,,,,,,,,,,,,
20160429140428P040052412263001,2014-10-01,2015-09-30,002,042932946,2941568,1548992,1392576,3579306,1438765,2140541,149620,,,,706274,855894,61217,,,7320,39392,107929,747965,,2,,2,,2,,1,2952853,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2952853,2,1,2,,2,,2,,,,,,,,,,,,,
20151009081534P030035364407001,2014-01-01,2014-12-31,003,042264013,2600000,0,2600000,2859765,0,2859765,34232,0,0,0,256656,290888,31123,0,0,0,0,31123,259765,0,2,0,2,0,2,0,1,2859765,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,325000,2,0,2,0,2,0,1,2859765,2,1,2,0,2,2,2,0,,,,,,,,,,,,
20150924122546P030014377527001,2014-01-01,2014-12-31,002,043537120,133405,1293,132112,85801,104,85697,,,,,608,608,46415,,,608,,47023,-46415,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,1,2,,2,2,2,,,,,,,,,,,,,
20151207125936P040115993025001,2014-11-01,2015-06-12,004,041782600,2591964,0,2591964,0,0,0,0,0,0,0,-523022,-523022,2068672,0,0,270,0,2068942,-2591964,0,2,0,2,0,2,0,1,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,500000,2,0,2,0,2,0,1,1522126,1,1,2,0,2,,1,0,,,,,,,,,,,,
20160415215854P040035271389001,2014-07-01,2015-06-30,004,042279997,2376141,168169,2207972,2059864,86095,1973769,90314,,,,99341,189655,423858,,,,,423858,-234203,,2,,2,,2,,1,1944768,2,,2,,2,,2,,2,,2,,2,,1,200000,2,,2,,2,,1,1944768,2,1,2,,2,,2,,,,,,,,,,,,,
20160412120629P030037743009001,2014-10-01,2015-09-30,003,042699206,244899,0,244899,202315,0,202315,0,0,0,0,16390,16390,58974,0,0,0,0,58974,-42584,,2,,2,,2,,1,202315,2,,2,,2,,2,,2,,2,,2,,1,250000,2,,2,,2,,1,202315,2,1,2,,2,,2,,,,,,,,,,,,,
20150910110425P030060511169001,2014-01-01,2014-12-31,002,461793579,10500000,16435000,-5935000,15300000,15570000,-270000,1548696,,,,4800000,6348696,,,,,683696,683696,5665000,,2,,2,,2,,1,15300000,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,15300000,2,1,2,,2,,2,,,,,,,,,,,,,
20150923115315P030013860929001,2014-01-01,2014-12-31,002,041611080,0,0,0,2997086,2161709,835377,116261,,,,733427,849688,,,,,14311,14311,835377,,2,,2,,2,,1,2997086,2,,2,,2,,2,,2,,2,,2,,1,2000000,2,,2,,2,,1,2997086,2,1,2,,2,,2,,,,,,,,,,,,,
20151222064322P040133260241001,2014-01-01,2014-12-31,002,043258366,2051096,415748,1635348,3114725,358612,2756113,63685,,,4829,1061615,1130129,4829,,,,4535,9364,1120765,,2,,2,,2,,1,3112459,2,,2,,2,,2,,2,,2,,2,,1,300000,2,,2,,2,,1,3112459,2,1,2,,2,,2,,,,,,,,,,,,,
20150928091915P030018893335001,2014-01-01,2014-12-31,002,042993095,1279929,1542464,-262535,1216478,1426210,-209732,89498,0,0,0,24962,114460,0,0,0,0,61657,61657,52803,0,2,,2,,2,,1,1213460,2,,2,,2,,2,0,2,0,2,0,2,0,1,1000000,2,0,2,,2,0,1,1213460,2,1,2,0,2,,2,0,,,,,,,,,,,,
20160428145817P040056347905001,2014-11-01,2015-10-31,002,042942412,1135370,1426373,-291003,1097080,1294327,-197247,206233,,,,,206233,274,,,,112203,112477,93756,,2,,2,,2,,1,1062354,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,1062354,2,1,2,,2,,2,,,,,,,,,,,,,
20151102063153P030035080943001,2014-11-01,2015-07-31,003,043130634,800000,,800000,0,,0,,,,,1662495,1662495,2462495,,,,,2462495,-800000,0,2,,2,,2,,1,0,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,2,,1,1,2,,2,,1,0,,,,,,,,,,,,
20160321123227P040008540743001,2014-10-01,2015-09-30,002,042772059,2221530,0,2221530,2813994,47984,2766010,200000,,,,368657,568657,24177,,,,,24177,544480,,2,,2,,2,,1,2134424,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,2134424,2,1,2,,2,,2,,,,,,,,,,,,,
20151013130512P030045707553001,2014-01-01,2014-12-31,002,042086300,1102721,1990,1100731,1202463,1990,1200473,177305,,,,99741,277046,174654,,,2650,,177304,99742,,2,,2,,2,,1,1200473,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,1200473,2,1,2,,2,,2,,,,,,,,,,,,,
20160727134214P040040248349001,2014-11-01,2015-10-31,002,042472856,3031144,,3031144,2384145,,2384145,184579,,,,-440176,-255597,391402,,,,,391402,-646999,,2,,2,,2,,1,2384145,2,,2,,2,,2,,2,,2,,2,,1,585000,2,,2,,2,,1,2384145,2,1,2,,2,,2,,,,,,,,,,,,,
20151011134248P040037788727001,2014-01-01,2014-12-31,002,043401502,4372500,9316903,-4944403,9115000,8253082,861918,10000,,,,6355335,6365335,,,,,559014,559014,5806321,,2,,2,,2,,1,9105000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,9105000,2,1,2,,2,,2,,,,,,,,,,,,,
20150903112331P030039246263001,2014-01-01,2014-12-31,001,042372206,11669114,,11669114,12276802,,12276802,259318,239295,,,675856,1174469,541991,,6343,18447,,566781,607688,,2,,2,,2,,1,7865820,1,62629,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,7865820,2,1,2,,2,,2,,,,,,,,,,,,,
20150901090447P040036081799001,2014-01-01,2014-12-31,002,043297570,368220,0,368220,208001,0,208001,,,,,-95661,-95661,64558,,,,,64558,-160219,,2,,2,,2,,1,194536,2,,2,,2,,2,,2,,2,,2,,1,65000,2,,2,,2,,1,194536,2,1,2,,2,,2,,,,,,,,,,,,,
