ACK_ID,SCH_I_PLAN_YEAR_BEGIN_DATE,SCH_I_TAX_PRD,SCH_I_PLAN_NUM,SCH_I_EIN,SMALL_TOT_ASSETS_BOY_AMT,SMALL_TOT_LIABILITIES_BOY_AMT,SMALL_NET_ASSETS_BOY_AMT,SMALL_TOT_ASSETS_EOY_AMT,SMALL_TOT_LIABILITIES_EOY_AMT,SMALL_NET_ASSETS_EOY_AMT,SMALL_EMPLR_CONTRIB_INCOME_AMT,SMALL_PARTICIPANT_CONTRIB_AMT,SMALL_OTH_CONTRIB_RCVD_AMT,SMALL_NON_CASH_CONTRIB_BS_AMT,SMALL_OTHER_INCOME_AMT,SMALL_TOT_INCOME_AMT,SMALL_TOT_DISTRIB_BNFT_AMT,SMALL_CORRECTIVE_DISTRIB_AMT,SMALL_DEEM_DSTRB_PARTCP_LN_AMT,SMALL_ADMIN_SRVC_PROVIDERS_AMT,SMALL_OTH_EXPENSES_AMT,SMALL_TOT_EXPENSES_AMT,SMALL_NET_INCOME_AMT,SMALL_TOT_PLAN_TRANSFERS_AMT,SMALL_JOINT_VENTURE_EOY_IND,SMALL_JOINT_VENTURE_EOY_AMT,SMALL_EMPLR_PROP_EOY_IND,SMALL_EMPLR_PROP_EOY_AMT,SMALL_INV_REAL_ESTATE_EOY_IND,SMALL_INV_REAL_ESTATE_EOY_AMT,SMALL_EMPLR_SEC_EOY_IND,SMALL_EMPLR_SEC_EOY_AMT,SMALL_MORTG_PARTCP_EOY_IND,SMALL_MORTG_PARTCP_EOY_AMT,SMALL_OTH_LNS_PARTCP_EOY_IND,SMALL_OTH_LNS_PARTCP_EOY_AMT,SMALL_PERSONAL_PROP_EOY_IND,SMALL_PERSONAL_PROP_EOY_AMT,SMALL_FAIL_TRANSM_CONTRIB_IND,SMALL_FAIL_TRANSM_CONTRIB_AMT,SMALL_LOANS_IN_DEFAULT_IND,SMALL_LOANS_IN_DEFAULT_AMT,SMALL_LEASES_IN_DEFAULT_IND,SMALL_LEASES_IN_DEFAULT_AMT,SM_PARTY_IN_INT_NOT_RPTD_IND,SM_PARTY_IN_INT_NOT_RPTD_AMT,SMALL_PLAN_INS_FDLTY_BOND_IND,SMALL_PLAN_INS_FDLTY_BOND_AMT,SMALL_LOSS_DISCV_DUR_YEAR_IND,SMALL_LOSS_DISCV_DUR_YEAR_AMT,SMALL_ASSET_UNDETERM_VAL_IND,SMALL_ASSET_UNDETERM_VAL_AMT,SMALL_NON_CASH_CONTRIB_IND,SMALL_NON_CASH_CONTRIB_AMT,SMALL_20_PRCNT_SNGL_INVST_IND,SMALL_20_PRCNT_SNGL_INVST_AMT,SMALL_ALL_PLAN_AST_DISTRIB_IND,SM_WAIV_ANNUAL_IQPA_REPORT_IND,SM_FAIL_PROVIDE_BENEF_DUE_IND,SM_FAIL_PROVIDE_BENEF_DUE_AMT,SMALL_PLAN_BLACKOUT_PERIOD_IND,SM_COMPLY_BLACKOUT_NOTICE_IND,SMALL_RES_TERM_PLAN_ADPT_IND,SMALL_RES_TERM_PLAN_ADPT_AMT,FDCRY_TRUST_EIN,FDCRY_TRUST_NAME,SMALL_COVERED_PBGC_INS_IND,TRUST_INCUR_UNREL_TAX_INC_IND,TRUST_INCUR_UNREL_TAX_INC_AMT,IN_SERVICE_DISTRIB_IND,IN_SERVICE_DISTRIB_AMT,FDCRY_TRUSTEE_CUST_NAME,FDCRY_TRUST_CUST_PHONE_NUM,FDCRY_TRUST_CUST_PHON_NU_FORE,DISTRIB_MADE_EMPLOYEE_62_IND,PREMIUM_FILING_CONFIRM_NUMBER
20200818145655NAL0000653569001,2019-01-01,2019-12-31,002,208135911,4392000,480700,3911300,6854000,460891,6393109,32499,,,,2462000,2494499,,,,,12690,12690,2481809,,2,,2,,2,,1,6854000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,6854000,2,1,2,,2,,2,,,,,,,,,,,,,
20200825084954NAL0005396449001,2019-01-01,2019-12-31,002,043223296,6520377,9504,6510873,5767883,,5767883,486659,,,,-730560,-243901,499089,,,,,499089,-742990,,2,,2,,2,,1,5680000,2,,2,,2,,2,,2,,2,,2,,1,660000,2,,1,5680000,2,,2,,2,1,2,,2,,2,,,,,,,,,,,,,
20201002170112NAL0009296720001,2019-01-01,2019-12-31,003,042188202,3008920,19040,2989880,3146961,7040,3139921,50000,,,,141805,191805,38845,,,2726,193,41764,150041,,2,,2,,2,,1,1828000,2,,2,,2,,2,,2,,2,,2,,1,400000,2,,2,,2,,1,1828000,2,1,2,,2,2,2,,,,,,,,,,,,,
20201007092418NAL0014304736001,2019-01-01,2019-12-31,002,043531186,11886100,8485572,3400528,12696668,6997684,5698984,614258,,,,2024787,2639045,31659,,,35,308895,340589,2298456,,2,,2,,2,,1,11980001,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,11980001,2,1,2,,2,,2,,,,,,,,,,,,,
20201007151907NAL0008865651001,2019-01-01,2019-12-31,002,042086300,895970,76934,819036,1121899,0,1121899,,,,,349524,349524,46661,,,,,46661,302863,,2,,2,,2,,1,1113923,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,1113923,2,1,2,,2,,2,,,,,,,,,,,,,
20201006075533NAL0009759617001,2019-01-01,2019-12-31,002,043152864,,,0,201499,,201499,201499,,,,,201499,,,,,,0,201499,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,2,,2,1,2,,2,,2,,,,,,,,,,,,,
20201006161546NAL0012950816001,2019-01-01,2019-12-31,002,043401502,21933744,2450019,19483725,19441896,0,19441896,10000,,,,1717387,1727387,1631480,,,,137736,1769216,-41829,,2,,2,,2,,1,18292500,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,1,18292500,2,,2,,2,1,2,,2,,2,,,,,,,,,,,,,
20200903161824NAL0009067891001,2019-01-01,2019-12-31,002,043130236,11428000,5525978,5902022,19396000,5307155,14088845,1087918,,,,7268000,8355918,,,,,169095,169095,8186823,,2,,2,,2,,1,18696000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,18696000,2,1,2,,2,,2,,,,,,,,,,,,,
20201008101814NAL0012322097001,2019-01-01,2019-12-31,002,043533865,563116,355007,208109,609216,233585,375631,134092,,,,48419,182511,2319,,,,12670,14989,167522,,2,,2,,2,,1,521400,2,,2,,2,,2,,2,,2,,2,,1,75000,2,,2,,2,,1,521400,2,1,2,,2,,2,,,,,,,,,,,,,
20200619090644NAL0003645761001,2019-01-01,2019-12-31,003,043497377,7641656,2755456,4886200,18900584,10136349,8764235,1024009,,,,3210856,4234865,121843,,,,234987,356830,3878035,,2,,2,,2,,1,18900395,2,,2,,2,,2,,2,,2,,2,,1,6000000,2,,2,,2,,1,18900395,2,1,2,,2,,2,,,,,,,,,,,,,
20200619123036NAL0004519552001,2019-01-01,2019-12-31,002,043035339,2898356,476,2897880,2695415,15,2695400,,,,,49264,49264,251704,,,40,,251744,-202480,,2,,2,,2,,1,2693509,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,2693509,2,1,2,,2,,2,,,,,,,,,,,,,
20201009125249NAL0000205425001,2019-01-01,2019-12-31,005,042624147,1567502,26256,1541246,1576413,36810,1539603,0,0,0,0,40219,40219,32389,0,0,4400,5073,41862,-1643,0,2,,2,,2,,1,1429200,2,,2,,2,,2,0,2,0,2,0,2,0,1,500000,2,,2,,2,,1,1429200,2,1,2,,2,,2,0,,,,,,,,,,,,
20201013124307NAL0002901683001,2019-01-01,2019-12-31,003,042301242,3752000,0,3752000,6068000,0,6068000,313328,0,0,0,2316000,2629328,313328,0,0,0,0,313328,2316000,0,2,,2,,2,,1,6068000,2,,2,,2,,2,0,2,0,2,0,2,0,1,500000,2,,2,,2,,1,6068000,2,1,2,,2,,2,0,,,,,,,,,,,,
20201012061345NAL0003050512001,2019-01-01,2019-12-31,002,651174540,498974,214055,284919,659229,108061,551168,112181,0,0,0,159880,272061,219,0,0,0,5593,5812,266249,0,2,,2,,2,,1,633922,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,633922,2,1,2,,2,,2,,,,,,,,,,,,,
20201012062925NAL0004777122001,2019-01-01,2019-12-31,002,043027262,0,0,0,950000,0,950000,950000,,,,,950000,,,,,,0,950000,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,95000,2,,2,,2,,2,,2,1,2,,2,,,,,,,,,,,,,,,
20200724124227NAL0002536227001,2019-01-01,2019-12-31,002,042804642,2356398,1080779,1275619,3145296,806903,2338393,420560,,,,788795,1209355,99892,,,,46689,146581,1062774,,2,,2,,2,,1,3144581,2,,2,,2,,2,,2,,2,,2,,1,400000,2,,2,,2,,1,3144581,2,1,2,,2,,2,,,,,,,,,,,,,
20201013105024NAL0004279361001,2019-01-01,2019-12-31,002,043553283,2209517,1341033,868484,2574397,1153213,1421184,268279,0,0,0,370001,638280,5112,0,0,8,80460,85580,552700,0,2,,2,,2,,1,2278000,2,,2,,2,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,2278000,2,1,2,,2,,2,0,,,,,,,,,,,,
20201013095951NAL0005068704001,2019-01-01,2019-12-31,002,043258366,850545,183277,667268,628062,137800,490262,74516,0,0,0,-235328,-160812,15039,0,0,0,1155,16194,-177006,0,2,,2,,2,,1,549759,2,,2,,2,,2,0,2,0,2,0,2,0,1,500000,2,,2,,2,,1,549759,2,1,2,,2,,2,0,,,,,,,,,,,,
20200909115830NAL0000689872001,2019-01-01,2019-12-31,002,042941854,5411143,568041,4843102,5682440,439413,5243027,500000,,,,436546,936546,517313,,,,19308,536621,399925,,2,,2,,2,,1,5596902,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,5596902,2,1,2,,2,,2,,,,,,,,,,,,,
20201012094553NAL0002828817001,2019-01-01,2019-12-31,003,043347358,7170000,5846804,1323196,7370000,5376105,1993895,435364,,,,829607,1264971,312622,,,,281650,594272,670699,,2,,2,,2,,1,7370000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,7370000,2,1,2,,2,,2,,,,,,,,,,,,,
20200724064034NAL0008387394001,2019-01-01,2019-12-31,003,042718570,3087710,0,3087710,5291047,0,5291047,148839,,,,2057567,2206406,3069,,,,,3069,2203337,,2,,2,,2,,1,4844870,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,4844870,2,1,2,,2,,2,,,,,,,,,,,,,
20201012214316NAL0004460880001,2019-01-01,2019-12-31,002,042895731,5228000,2421987,2806013,5859000,2292139,3566861,207136,0,0,0,746957,954093,193245,0,0,0,0,193245,760848,,2,,2,,2,,1,3566861,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,3566861,2,1,2,,2,2,2,,,,,,,,,,,,,
20201013194928NAL0006862016001,2019-01-01,2019-12-31,002,043071690,978122,2970013,-1991891,451660,2590519,-2138859,566824,,,,-580141,-13317,,,,,133651,133651,-146968,,2,,2,,2,,1,397980,2,,2,,2,,2,,2,,2,,2,,1,470000,2,,2,,2,,1,397980,2,1,2,,2,,2,,,,,,,,,,,,,
20201013203548NAL0003378771001,2019-01-01,2019-12-31,002,043221989,6170400,4129441,2040959,6474400,3749274,2725126,497479,,,,304000,801479,,,,,117312,117312,684167,,2,,2,,2,,1,6474400,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,6474400,2,1,2,,2,,2,,,,,,,,,,,,,
20201014120351NAL0007415120001,2019-01-01,2019-12-31,002,263038320,63036,1308,61728,87070,1308,85762,24000,,,,34,24034,,,,,,0,24034,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,1,2,,2,,2,,,,,,,,,,,,,
20201015123858NAL0008223665001,2019-01-01,2019-12-31,002,042401206,0,0,0,1903000,3000,1900000,1903000,0,0,0,0,1903000,0,0,0,0,3000,3000,1900000,0,2,,2,,2,,2,,2,,2,,2,,2,0,2,0,2,0,2,0,1,500000,2,,2,,2,,2,0,2,1,2,,2,,2,0,,,,,,,,,,,,
20201015111040NAL0010048384001,2019-01-01,2019-12-31,003,042264013,1059076,0,1059076,60000,0,60000,0,0,0,0,0,0,935004,0,0,0,64072,999076,-999076,0,2,,2,,2,,1,0,2,,2,,2,,2,,2,,2,,2,,1,325000,2,,2,,2,,1,1059076,2,1,2,,2,,1,0,,,,,,,,,,,,
20201014123748NAL0003952259001,2019-01-01,2019-12-31,002,042348065,7265535,,7265535,9889696,,9889696,,,,,3032936,3032936,408775,,,,,408775,2624161,,2,,2,,2,,1,9889696,2,,2,,2,,2,,2,,2,,2,,1,988970,2,,2,,2,,1,9889696,2,1,2,,2,,2,,,,,,,,,,,,,
20201015090956NAL0004580803001,2019-01-01,2019-12-31,003,043257145,0,0,0,0,0,0,,,,,,0,,,,,,0,0,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,1,2,,2,,2,,,,,,,,,,,,,
20201014110030NAL0003830371001,2019-01-01,2019-12-31,002,042399903,408133,0,408133,464054,0,464054,0,0,0,0,75679,75679,19758,0,0,0,0,19758,55921,0,2,,2,,2,,1,458298,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,458298,2,1,2,,2,,2,,,,,,,,,,,,,
20200708103256NAL0013659521001,2019-01-01,2019-12-31,002,042637381,11312415,0,11312415,12129170,0,12129170,627971,,,,1040343,1668314,851529,,,,30,851559,816755,,2,,2,,2,,1,11429111,2,,2,,2,,2,,2,,2,,2,,1,1500000,2,,2,,2,,1,11429111,2,1,2,,2,,2,,,,,,,,,,,,,
20200623082708NAL0001835905001,2019-01-01,2019-12-31,002,041611080,4058339,1968719,2089620,5594135,1916441,3677694,62388,,,,1589669,1652057,,,,,63983,63983,1588074,,2,,2,,2,,1,5568410,2,,2,,2,,2,,2,,2,,2,,1,4000000,2,,2,,2,,1,5568410,2,1,2,,2,,2,,,,,,,,,,,,,
20200629081253NAL0003190099001,2019-01-01,2019-12-31,002,041203530,10469097,125000,10344097,11473930,0,11473930,675419,,,,2250158,2925577,1756491,,,,5069,1761560,1164017,-34184,2,,2,,2,,1,10962993,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,10962993,2,1,2,,2,,2,,,,,,,,,,,,,
