ACK_ID,SCH_I_PLAN_YEAR_BEGIN_DATE,SCH_I_TAX_PRD,SCH_I_PLAN_NUM,SCH_I_EIN,SMALL_TOT_ASSETS_BOY_AMT,SMALL_TOT_LIABILITIES_BOY_AMT,SMALL_NET_ASSETS_BOY_AMT,SMALL_TOT_ASSETS_EOY_AMT,SMALL_TOT_LIABILITIES_EOY_AMT,SMALL_NET_ASSETS_EOY_AMT,SMALL_EMPLR_CONTRIB_INCOME_AMT,SMALL_PARTICIPANT_CONTRIB_AMT,SMALL_OTH_CONTRIB_RCVD_AMT,SMALL_NON_CASH_CONTRIB_BS_AMT,SMALL_OTHER_INCOME_AMT,SMALL_TOT_INCOME_AMT,SMALL_TOT_DISTRIB_BNFT_AMT,SMALL_CORRECTIVE_DISTRIB_AMT,SMALL_DEEM_DSTRB_PARTCP_LN_AMT,SMALL_ADMIN_SRVC_PROVIDERS_AMT,SMALL_OTH_EXPENSES_AMT,SMALL_TOT_EXPENSES_AMT,SMALL_NET_INCOME_AMT,SMALL_TOT_PLAN_TRANSFERS_AMT,SMALL_JOINT_VENTURE_EOY_IND,SMALL_JOINT_VENTURE_EOY_AMT,SMALL_EMPLR_PROP_EOY_IND,SMALL_EMPLR_PROP_EOY_AMT,SMALL_INV_REAL_ESTATE_EOY_IND,SMALL_INV_REAL_ESTATE_EOY_AMT,SMALL_EMPLR_SEC_EOY_IND,SMALL_EMPLR_SEC_EOY_AMT,SMALL_MORTG_PARTCP_EOY_IND,SMALL_MORTG_PARTCP_EOY_AMT,SMALL_OTH_LNS_PARTCP_EOY_IND,SMALL_OTH_LNS_PARTCP_EOY_AMT,SMALL_PERSONAL_PROP_EOY_IND,SMALL_PERSONAL_PROP_EOY_AMT,SMALL_FAIL_TRANSM_CONTRIB_IND,SMALL_FAIL_TRANSM_CONTRIB_AMT,SMALL_LOANS_IN_DEFAULT_IND,SMALL_LOANS_IN_DEFAULT_AMT,SMALL_LEASES_IN_DEFAULT_IND,SMALL_LEASES_IN_DEFAULT_AMT,SM_PARTY_IN_INT_NOT_RPTD_IND,SM_PARTY_IN_INT_NOT_RPTD_AMT,SMALL_PLAN_INS_FDLTY_BOND_IND,SMALL_PLAN_INS_FDLTY_BOND_AMT,SMALL_LOSS_DISCV_DUR_YEAR_IND,SMALL_LOSS_DISCV_DUR_YEAR_AMT,SMALL_ASSET_UNDETERM_VAL_IND,SMALL_ASSET_UNDETERM_VAL_AMT,SMALL_NON_CASH_CONTRIB_IND,SMALL_NON_CASH_CONTRIB_AMT,SMALL_20_PRCNT_SNGL_INVST_IND,SMALL_20_PRCNT_SNGL_INVST_AMT,SMALL_ALL_PLAN_AST_DISTRIB_IND,SM_WAIV_ANNUAL_IQPA_REPORT_IND,SM_FAIL_PROVIDE_BENEF_DUE_IND,SM_FAIL_PROVIDE_BENEF_DUE_AMT,SMALL_PLAN_BLACKOUT_PERIOD_IND,SM_COMPLY_BLACKOUT_NOTICE_IND,SMALL_RES_TERM_PLAN_ADPT_IND,SMALL_RES_TERM_PLAN_ADPT_AMT,FDCRY_TRUST_EIN,FDCRY_TRUST_NAME,SMALL_COVERED_PBGC_INS_IND,TRUST_INCUR_UNREL_TAX_INC_IND,TRUST_INCUR_UNREL_TAX_INC_AMT,IN_SERVICE_DISTRIB_IND,IN_SERVICE_DISTRIB_AMT,FDCRY_TRUSTEE_CUST_NAME,FDCRY_TRUST_CUST_PHONE_NUM,FDCRY_TRUST_CUST_PHON_NU_FORE,DISTRIB_MADE_EMPLOYEE_62_IND,PREMIUM_FILING_CONFIRM_NUMBER
20181015085855P040167005981001,2017-01-01,2017-12-31,002,043071690,1709730,3194809,-1485079,1605782,3084884,-1479102,253691,,,,-103948,149743,,,,,143766,143766,5977,,2,,2,,2,,1,1065780,2,,2,,2,,2,,2,,2,,2,,1,200000,2,,2,,2,,1,1605780,2,1,2,,2,,2,,,,,,,,,,,,,
20181012103034P040250450519001,2017-01-01,2017-12-31,002,043130236,0,,0,961000,,961000,961000,,,,,961000,,,,,,0,961000,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,1,2,,2,,2,,,,,,,,,,,,,
20181203092745P040084257473001,2017-07-01,2018-06-30,001,042298684,6482677,82677,6400000,8113000,0,8113000,283318,,,,5213000,5496318,3783318,,,,,3783318,1713000,,2,,2,,2,,1,8113000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,8113000,2,1,2,,2,,2,,,,,,,,,,,,,
20180726143455P040056344541001,2017-01-01,2017-12-31,001,043577380,2065531,187,2065344,2559203,69,2559134,175000,,,,545380,720380,226567,,,23,,226590,493790,,2,,2,,2,,1,2304000,2,,2,,2,,2,,2,,2,,2,,1,182000,2,,2,,2,,1,2304000,2,1,2,,2,,2,,,,,,,,,,,,,
20190214143328P030056138039001,2017-10-02,2018-09-30,002,042471226,7067342,0,7067342,7287843,,7287843,22700,,,,677215,699915,479414,,,,,479414,220501,,2,,2,,2,,1,7287835,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,7287835,2,1,2,,2,,2,,,,,,,,,,,,,
20180731131208P030071326029001,2017-01-01,2017-12-31,002,043401502,12751804,5936475,6815329,18367092,4669829,13697263,15000,,,,7240335,7255335,17212,,,,356189,373401,6881934,,2,,2,,2,,1,18352500,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,2,,2,1,2,,2,,2,,,,,,,,,,,,,
20180830171454P030162956017001,2017-01-01,2017-12-31,001,204270900,1462000,1615099,-153099,1544000,1597627,-53627,92849,,,,82000,174849,,,,,75377,75377,99472,,2,,2,,2,,1,1544000,2,,2,,2,,2,,2,,2,,2,,1,250000,2,,2,,2,,1,1544000,2,1,2,,2,,2,,,,,,,,,,,,,
20180717154308P040031770223001,2017-01-01,2017-12-31,003,042513930,358952,23,358929,0,,0,,,,,22378,22378,381307,,,,,381307,-358929,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,100000,2,,2,,2,,2,,1,1,2,,2,,1,0,,,,,,,,,,,,
20180718121434P030066298663001,2017-01-01,2017-12-31,002,042887710,4620313,2288468,2331845,5486599,2154385,3332214,304612,,,,833266,1137878,67459,,,,70050,137509,1000369,,2,,2,,2,,1,5166990,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,5166990,2,1,2,,2,,2,,,,,,,,,,,,,
20180904120714P040161614423001,2017-01-01,2017-12-31,005,042624147,1405532,,1405532,1350000,,1350000,,,,,,0,14423,,,,41109,55532,-55532,,2,,2,,2,,1,1350000,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,1350000,2,1,2,,2,,2,,,,,,,,,,,,,
20180717105549P030063724135001,2017-01-01,2017-12-31,002,043553283,275065,65,275000,2361041,1473650,887391,628000,0,0,0,8000,636000,0,0,0,0,23609,23609,612391,0,2,,2,,2,,1,2333000,2,,2,,2,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,2333000,2,1,2,,2,,2,0,,,,,,,,,,,,
20181015122322P030246302359001,2017-01-01,2017-12-31,002,043221989,866400,4733543,-3867143,3060000,4509609,-1449609,347479,,,,2193600,2541079,,,,,123545,123545,2417534,,2,,2,,2,,1,3060000,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,3060000,2,1,2,,2,,2,,,,,,,,,,,,,
20181014101312P030097310255001,2017-01-01,2017-12-31,002,042895731,3491000,2024294,1466706,3882000,1994661,1887339,172130,0,0,0,325563,497693,77060,0,0,0,0,77060,420633,,2,,2,,2,,1,1887339,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,1877339,2,1,2,,2,2,2,,,,,,,,,,,,,
20180717142238P030028074351001,2017-01-01,2017-12-31,002,043531186,3730733,,3730733,5256737,,5256737,574087,,,,951917,1526004,,,,,,0,1526004,,2,,2,,2,,1,5256000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,5256000,2,1,2,,2,,2,,,,,,,,,,,,,
20190520110340P040179359869001,2017-11-01,2018-10-31,002,042942412,1436146,1012142,424004,1502360,861456,640904,206232,,,,57983,264215,1769,,,,45546,47315,216900,,2,,2,,2,,1,1389463,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,1389463,2,1,2,,2,,2,,,,,,,,,,,,,
20190313090923P040105372871001,2017-11-01,2018-10-31,002,042745661,675498,,675498,410470,,410470,,,,,-265028,-265028,,,,,,,-265028,,2,,2,,2,,1,410470,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,410470,2,1,2,,2,,2,,,,,,,,,,,,,
20190116095559P040158505431001,2017-10-01,2018-09-30,003,042699206,239667,0,239667,320512,,320512,,,,,80845,80845,,,,,,0,80845,,2,,2,,2,,1,320512,2,,2,,2,,2,,2,,2,,2,,1,250000,2,,2,,2,,1,320512,2,1,2,,2,,2,,,,,,,,,,,,,
20190305084813P030004181781001,2017-06-01,2018-05-31,003,043053085,1999507,144763,1854744,2126748,,2126748,148214,,,,127241,275455,,,,,3451,3451,272004,,2,,2,,2,,1,2126748,2,,2,,2,,2,,2,,2,,2,,1,300000,2,,2,,2,,1,2126748,2,1,2,,2,,2,,,,,,,,,,,,,
20180807154158P040075774189001,2017-01-01,2017-12-31,003,042718570,1795632,29257,1766375,2601784,0,2601784,216019,,,,645639,861658,25818,,,,431,26249,835409,,2,,2,,2,,1,2440894,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2440894,2,1,2,,2,,2,,,,,,,,,,,,,
20181010131054P030255687025001,2017-01-01,2017-12-31,002,113672395,3357046,5020283,-1663237,673046,4455720,-3782674,726844,0,0,0,-2684000,-1957156,11673,0,0,0,150608,162281,-2119437,0,2,,2,,2,,1,670000,2,,2,,2,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,670000,2,1,2,,2,,2,0,,,,,,,,,,,,
20180808110932P040107374135001,2017-01-01,2017-12-31,002,042501424,840000,1339391,-499391,1490000,1281670,208330,96563,,,,650000,746563,,,,,38842,38842,707721,,2,,2,,2,,1,1490000,2,,2,,2,,2,,2,,2,,2,,1,80000,2,,2,,2,,1,1490000,2,1,2,,2,,2,,,,,,,,,,,,,
20180911111418P030000219236001,2017-01-01,2017-12-31,002,042941854,3495967,733154,2762813,5043636,693179,4350457,406000,,,,1313738,1719738,103632,,,,28462,132094,1587644,,2,,2,,2,,1,4808860,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,4808860,2,1,2,,2,,2,,,,,,,,,,,,,
20180808123820P040003527113001,2017-01-01,2017-12-31,002,043169205,1440001,366626,1073375,2895001,340793,2554208,36832,,,,1455000,1491832,,,,,10999,10999,1480833,,2,,2,,2,,1,2895000,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,2895000,2,1,2,,2,,2,,,,,,,,,,,,,
20181015100144P040008384073001,2017-01-01,2017-12-31,002,043258366,711353,240934,470419,941079,243223,697856,64771,0,0,0,167482,232253,2502,0,0,0,2314,4816,227437,0,2,,2,,2,,1,877497,2,,2,,2,,2,0,2,0,2,0,2,0,1,500000,2,,2,,2,,1,877497,2,1,2,,2,,2,0,,,,,,,,,,,,
20190319151238P030080149293001,2017-11-01,2018-10-31,002,043448069,0,0,0,1891264,9410780,-7519516,631264,,,,-8140000,-7508736,,,,,10780,10780,-7519516,,2,,2,,2,,1,1260000,2,,2,,2,,2,,2,,2,,2,,1,400000,2,,2,,2,,1,1260000,2,1,2,,2,,2,,,,,,,,,,,,,
20180710092724P030048879223001,2017-01-01,2017-12-31,002,042637381,10139186,482282,9656904,11100632,328781,10771851,452334,,,,909977,1362311,228518,,,68,18778,247364,1114947,,2,,2,,2,,1,10459880,2,,2,,2,,2,,2,,2,,2,,1,1500000,2,,2,,2,,1,10459880,2,1,2,,2,,2,,,,,,,,,,,,,
20180926143434P030149554061001,2017-01-01,2017-12-31,002,041611080,4063270,2068391,1994879,4527320,2019352,2507968,116261,,,,464051,580312,,,,,67223,67223,513089,,2,,2,,2,,1,4527320,2,,2,,2,,2,,2,,2,,2,,1,2000000,2,,2,,2,,1,4527320,2,1,2,,2,,2,,,,,,,,,,,,,
20180926145144P040230403361001,2017-01-01,2017-12-31,002,042453189,1504358,,1504358,1479932,,1479932,4500,,,,,4500,28840,,,,86,28926,-24426,,2,,2,,2,,1,1479402,2,,2,,2,,2,,2,,2,,2,,1,150000,2,,2,,2,,1,1479402,2,1,2,,2,,2,,,,,,,,,,,,,
20180926074522P040212174551001,2017-01-01,2017-12-31,004,041802790,3705040,874202,2830838,1024797,0,1024797,3788,,,,48310,52098,1847008,,,,11131,1858139,-1806041,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,3729544,2,1,2,,2,,1,0,,,,,,,,,,,,
20181004121718P030161195581001,2017-04-01,2018-03-31,003,042175284,0,0,0,300000,0,300000,300000,0,0,0,0,300000,0,0,0,0,0,0,300000,0,2,,2,,2,,2,,2,,2,,2,,2,0,2,0,2,0,2,0,1,300000,2,,2,,2,,2,0,2,1,2,,2,,2,0,,,,,,,,,,,,
20180517062029P040072478551001,2017-01-01,2017-12-31,004,042272126,8970844,4357105,4613739,10845391,3492717,7352674,875000,,,,2001138,2876138,126591,,,,10612,137203,2738935,,2,,2,,2,,1,10360000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,10360000,2,1,2,,2,,2,,,,,,,,,,,,,
20180613124717P040126813527001,2017-01-01,2017-12-31,001,042444641,3653922,,3653922,3789558,,3789558,300000,,,,-81561,218439,82803,,,,,82803,135636,,2,,2,,2,,1,3294330,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,3294330,2,1,2,,2,,2,,,,,,,,,,,,,
20180517112432P040002781945001,2017-01-01,2017-12-31,002,042717456,5272614,,5272614,5930455,,5930455,0,,,,695502,695502,916,,,36745,,37661,657841,,2,,2,,2,,1,339660,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,2,,2,1,2,,2,,1,0,,,,,,,,,,,,
20180628083942P030001141429001,2017-01-01,2017-12-31,002,208135911,,,0,2996000,500000,2496000,,,,,2496000,2496000,,,,,,0,2496000,,2,,2,,2,,1,2996000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2996000,2,1,2,,2,,,,,,,,,,,,,,,
20180803054942P040107701585001,2017-01-01,2017-12-31,001,041110170,826680,,826680,813765,,813765,,,,0,-2188,-2188,10727,,,,,10727,-12915,,2,,2,,2,,1,813765,2,,2,,2,,2,,2,,2,,2,,1,200000,2,,2,,2,,1,813765,2,1,2,,2,,2,,,,,,,,,,,,,
20181009133716P040242393751001,2017-01-01,2017-12-31,002,042993095,1806821,1183877,622944,2041722,1055394,986328,109153,0,0,0,311037,420190,9451,0,0,0,47355,56806,363384,0,2,,2,,2,,1,1928120,2,,2,,2,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,1928120,2,1,2,,2,,2,0,,,,,,,,,,,,
20181009150139P030252807617001,2017-01-01,2017-12-31,002,042774191,4448206,2894745,1553461,5682234,2631095,3051139,405492,0,0,0,1477367,1882859,243233,0,0,0,141948,385181,1497678,0,2,,2,,2,,1,5680929,2,,2,,2,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,5680929,2,1,2,,2,,2,0,,,,,,,,,,,,
20180525085928P040000117780001,2017-01-01,2017-12-31,002,041728400,2391353,1645891,745462,2979850,1609626,1370224,97986,0,0,0,603841,701827,15344,0,0,0,61721,77065,624762,0,2,,2,,2,,1,2979850,2,,2,,2,,2,,2,,2,,2,,1,2000000,2,,2,,2,,1,2979850,2,1,2,,2,,2,,,,,,,,,,,,,
20180615073959P040004924041001,2017-01-01,2017-12-31,003,042837729,8664498,3119693,5544805,9921423,2903565,7017858,625270,0,0,0,1256918,1882188,268689,0,0,0,140446,409135,1473053,0,2,,2,,2,,1,9919308,2,,2,,2,,2,0,2,0,2,0,2,0,1,500000,2,,2,,2,,1,9919308,2,1,2,,2,,2,0,,,,,,,,,,,,
20180619063502P030004953713001,2017-01-01,2017-12-31,002,041203530,7544789,625000,6919789,9193489,375000,8818489,630466,,,,3272150,3902616,1810213,,,4005,25347,1839565,2063051,-164351,2,,2,,2,,1,8910712,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,8910712,2,1,2,,2,,2,,,,,,,,,,,,,
20180925080459P040209717943001,2017-03-01,2018-02-28,002,042969998,317243,,317243,365326,,365326,,,,,48083,48083,,,,,,0,48083,,2,,2,,2,,1,365292,2,,2,,2,,2,,2,,2,,2,,1,250000,2,,2,,2,,1,365292,2,1,2,,2,,1,0,,,,,,,,,,,,
20180913084206P030175509367001,2017-01-01,2017-12-31,002,042348065,6383419,,6383419,7128252,,7128252,116,,,,1389434,1389550,644600,,,,117,644717,744833,,2,,2,,2,,1,7128202,2,,2,,2,,2,,2,,2,,2,,1,760000,2,,2,,2,,1,7128202,2,1,2,,2,,2,,,,,,,,,,,,,
20180619100909P040005858103001,2017-01-01,2017-12-31,002,043297570,204622,0,204622,197163,0,197163,,,,,16504,16504,23963,,,,,23963,-7459,,2,,2,,2,,1,191065,2,,2,,2,,2,,2,,2,,2,,1,340000,2,,2,,2,,1,191065,2,1,2,,2,,2,,,,,,,,,,,,,
20180620133600P040000265801001,2017-01-01,2017-12-31,002,041810570,3000791,,3000791,3025005,,3025005,,,,,190766,190766,166552,,,,,166552,24214,,2,,2,,2,,1,3025005,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,3025005,2,1,2,,2,2,2,,,,,,,,,,,,,
20181012144547P030173341885001,2017-01-01,2017-12-31,002,043533865,661345,704674,-43329,560520,479212,81308,268184,,,,-100825,167359,,,,,42722,42722,124637,,2,,2,,2,,1,473700,2,,2,,2,,2,,2,,2,,2,,1,75000,2,,2,,2,,1,473700,2,1,2,,2,,2,,,,,,,,,,,,,
20180620093442P030006451645001,2017-01-01,2017-12-31,002,042399903,379651,,379651,354759,,354759,336,,,6443,27325,34104,58996,,,,,58996,-24892,0,2,,2,,2,,1,346517,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,346517,2,1,2,,2,,2,,,,,,,,,,,,,
20180703093539P030036065479001,2017-01-01,2017-12-31,004,043130808,583443,171490,411953,583216,87116,496100,91337,0,0,0,2,91339,1619,0,0,0,5573,7192,84147,0,2,,2,,2,,1,583216,2,,2,,2,,2,,2,,2,,2,,1,2000000,2,,2,,2,,1,583216,2,1,2,,2,,1,0,,,,,,,,,,,,
20180621094816P030009729169001,2017-01-01,2017-12-31,002,043223296,5778365,327364,5451001,6532566,,6532566,512960,,,,718496,1231456,145849,,,,4042,149891,1081565,,2,,2,,2,,1,5566968,2,,2,,2,,2,,2,,2,,2,,1,654000,2,,2,,2,,1,5566968,2,1,2,,2,,2,,,,,,,,,,,,,
20180618090950P040002984679001,2017-01-01,2017-12-31,003,042514329,5054000,16964,5037036,5643000,8648,5634352,440894,,,,589000,1029894,431900,,,,678,432578,597316,0,2,,2,,2,,1,5643000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,5643000,2,1,2,,2,,2,,,,,,,,,,,,,
20190430132932P030109400367001,2017-10-01,2018-09-30,002,042932946,4937542,1259103,3678439,6081078,1188448,4892630,104620,,,,1281094,1385714,129854,,,7704,33965,171523,1214191,,2,,2,,2,,1,4824204,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,4824204,2,1,2,,2,,2,,,,,,,,,,,,,
20190412141021P030119498093001,2017-07-01,2018-06-30,004,042279997,3038450,,3038450,4498393,,4498393,190000,,,,1372282,1562282,102339,,,,,102339,1459943,,2,,2,,2,,1,4066062,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,4066062,2,1,2,,2,,2,,,,,,,,,,,,,
20180523145549P030090718631001,2017-01-01,2017-12-31,002,043035339,2586508,153,2586355,2739246,536,2738710,220000,,,,-55561,164439,12084,,,,,12084,152355,,2,,2,,2,,1,2284639,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,2284639,2,1,2,,2,,2,,,,,,,,,,,,,
