ACK_ID,SCH_I_PLAN_YEAR_BEGIN_DATE,SCH_I_TAX_PRD,SCH_I_PLAN_NUM,SCH_I_EIN,SMALL_TOT_ASSETS_BOY_AMT,SMALL_TOT_LIABILITIES_BOY_AMT,SMALL_NET_ASSETS_BOY_AMT,SMALL_TOT_ASSETS_EOY_AMT,SMALL_TOT_LIABILITIES_EOY_AMT,SMALL_NET_ASSETS_EOY_AMT,SMALL_EMPLR_CONTRIB_INCOME_AMT,SMALL_PARTICIPANT_CONTRIB_AMT,SMALL_OTH_CONTRIB_RCVD_AMT,SMALL_NON_CASH_CONTRIB_BS_AMT,SMALL_OTHER_INCOME_AMT,SMALL_TOT_INCOME_AMT,SMALL_TOT_DISTRIB_BNFT_AMT,SMALL_CORRECTIVE_DISTRIB_AMT,SMALL_DEEM_DSTRB_PARTCP_LN_AMT,SMALL_ADMIN_SRVC_PROVIDERS_AMT,SMALL_OTH_EXPENSES_AMT,SMALL_TOT_EXPENSES_AMT,SMALL_NET_INCOME_AMT,SMALL_TOT_PLAN_TRANSFERS_AMT,SMALL_JOINT_VENTURE_EOY_IND,SMALL_JOINT_VENTURE_EOY_AMT,SMALL_EMPLR_PROP_EOY_IND,SMALL_EMPLR_PROP_EOY_AMT,SMALL_INV_REAL_ESTATE_EOY_IND,SMALL_INV_REAL_ESTATE_EOY_AMT,SMALL_EMPLR_SEC_EOY_IND,SMALL_EMPLR_SEC_EOY_AMT,SMALL_MORTG_PARTCP_EOY_IND,SMALL_MORTG_PARTCP_EOY_AMT,SMALL_OTH_LNS_PARTCP_EOY_IND,SMALL_OTH_LNS_PARTCP_EOY_AMT,SMALL_PERSONAL_PROP_EOY_IND,SMALL_PERSONAL_PROP_EOY_AMT,SMALL_FAIL_TRANSM_CONTRIB_IND,SMALL_FAIL_TRANSM_CONTRIB_AMT,SMALL_LOANS_IN_DEFAULT_IND,SMALL_LOANS_IN_DEFAULT_AMT,SMALL_LEASES_IN_DEFAULT_IND,SMALL_LEASES_IN_DEFAULT_AMT,SM_PARTY_IN_INT_NOT_RPTD_IND,SM_PARTY_IN_INT_NOT_RPTD_AMT,SMALL_PLAN_INS_FDLTY_BOND_IND,SMALL_PLAN_INS_FDLTY_BOND_AMT,SMALL_LOSS_DISCV_DUR_YEAR_IND,SMALL_LOSS_DISCV_DUR_YEAR_AMT,SMALL_ASSET_UNDETERM_VAL_IND,SMALL_ASSET_UNDETERM_VAL_AMT,SMALL_NON_CASH_CONTRIB_IND,SMALL_NON_CASH_CONTRIB_AMT,SMALL_20_PRCNT_SNGL_INVST_IND,SMALL_20_PRCNT_SNGL_INVST_AMT,SMALL_ALL_PLAN_AST_DISTRIB_IND,SM_WAIV_ANNUAL_IQPA_REPORT_IND,SM_FAIL_PROVIDE_BENEF_DUE_IND,SM_FAIL_PROVIDE_BENEF_DUE_AMT,SMALL_PLAN_BLACKOUT_PERIOD_IND,SM_COMPLY_BLACKOUT_NOTICE_IND,SMALL_RES_TERM_PLAN_ADPT_IND,SMALL_RES_TERM_PLAN_ADPT_AMT,FDCRY_TRUST_EIN,FDCRY_TRUST_NAME,SMALL_COVERED_PBGC_INS_IND,TRUST_INCUR_UNREL_TAX_INC_IND,TRUST_INCUR_UNREL_TAX_INC_AMT,IN_SERVICE_DISTRIB_IND,IN_SERVICE_DISTRIB_AMT,FDCRY_TRUSTEE_CUST_NAME,FDCRY_TRUST_CUST_PHONE_NUM,FDCRY_TRUST_CUST_PHON_NU_FORE,DISTRIB_MADE_EMPLOYEE_62_IND,PREMIUM_FILING_CONFIRM_NUMBER
20220817112930NAL0001120915001,2021-01-01,2021-12-31,002,043071690,833803,2462498,-1628695,1545999,2319621,-773622,506371,,,,464315,970686,4801,,,,110812,115613,855073,,2,,2,,2,,1,1244430,2,,2,,2,,2,,2,,2,,2,,1,470000,2,,2,,2,,1,1244430,2,1,2,,2,,2,,,,,,,,,,,,,
20220809084006NAL0006135297001,2021-01-01,2021-12-31,001,042372206,50517326,,50517326,4844142,,4844142,0,133328,6018,,10316171,10455517,56048795,,1692,,78214,56128701,-45673184,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,1500000,2,,2,,2,,2,,2,1,2,,2,,1,0,,,,,,,,,,,,
20230719150755NAL0004730562001,2021-10-01,2022-09-30,002,042932946,5996717,964830,5031887,7639517,891742,6747775,104620,,,,1919219,2023839,256420,,,,51531,307951,1715888,,2,,2,,2,,1,6159344,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,6159344,2,1,2,,2,,2,,,,,,,,,,,,,
20220816131339NAL0000416227001,2021-01-01,2021-12-31,002,043177356,182000,1631166,-1449166,458000,1583640,-1125640,68895,0,0,0,276000,344895,0,0,0,0,21369,21369,323526,0,2,,2,,2,,1,458000,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,458000,2,1,2,,2,,2,,,,,,,,,,,,,
20220816150713NAL0001449410001,2021-01-01,2021-12-31,002,042348065,9756417,,9756417,4262146,,4262146,7240055,,,,,7240055,7215260,,,,5519066,12734326,-5494271,,2,,2,,2,,1,4237301,2,,2,,2,,2,,2,,2,,2,,1,4262146,2,,2,,2,,1,4237301,2,1,2,,2,,2,,,,,,,,,,,,,
20221011100015NAL0014049507001,2021-01-01,2021-12-31,002,042895731,5225000,1698927,3526073,5697000,1685403,4011597,202548,0,0,0,686821,889369,403845,0,0,0,0,403845,485524,,2,,2,,2,,1,4011597,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,4011597,2,1,2,,2,2,2,,,,,,,,,,,,,
20221012141602NAL0016119715001,2021-01-01,2021-12-31,002,651174540,911534,0,911534,715183,,715183,17075,,,,34,17109,20420,,,5974,187066,213460,-196351,,2,,2,,2,,1,695975,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,695975,2,1,2,,2,,2,,,,,,,,,,,,,
20221011073521NAL0014497971001,2021-01-01,2021-12-31,002,043531186,15494719,6539072,8955647,16210172,4370357,11839815,598943,,,,2609705,3208648,173245,,,,151235,324480,2884168,,2,,2,,2,,1,15028000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,15028000,2,1,2,,2,,2,,,,,,,,,,,,,
20221012143810NAL0027133312001,2021-01-01,2021-12-31,002,263038320,250130,2375,247755,241255,,241255,,,,,-6500,-6500,,,,,,0,-6500,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,1,2,,2,,1,0,,,,,,,,,,,,
20221005134010NAL0009044995001,2021-01-01,2021-12-31,002,042941854,6738700,361955,6376745,7118465,288728,6829737,475000,,,,289363,764363,305883,,,,5488,311371,452992,,2,,2,,2,,1,6872862,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,6872862,2,1,2,,2,,2,,,,,,,,,,,,,
20221011075703NAL0041737698001,2021-01-01,2021-12-31,002,043152864,7844900,6603640,1241260,9702000,4892686,4809314,708590,,,,3230349,3938939,,,,,370885,370885,3568054,,2,,2,,2,,1,9702000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,1,9702000,2,,2,,2,1,2,,2,,2,,,,,,,,,,,,,
20221006141938NAL0017260688001,2021-01-01,2021-12-31,002,042501424,4560000,1098265,3461735,5737403,1033552,4703851,312098,,,,990068,1302166,28200,,,,31850,60050,1242116,,2,,2,,2,,1,5550000,2,,2,,2,,2,,2,,2,,2,,1,456000,2,,2,,2,,1,5550000,2,1,2,,2,,2,,,,,,,,,,,,,
20221011084136NAL0043356066001,2021-01-01,2021-12-31,001,204734036,52000,8824537,-8772537,739830,8776828,-8036998,496600,,,,432900,929500,,,,,193961,193961,735539,,2,,2,,2,,1,484900,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,484900,2,1,2,,2,,2,,,,,,,,,,,,,
20221011084605NAL0024520816001,2021-01-01,2021-12-31,001,061518492,900000,0,900000,4553655,53968650,-49414995,1747042,0,0,0,-51220664,-49473622,0,0,0,0,841373,841373,-50314995,0,2,,2,,2,,1,4500000,2,,2,,2,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,4500000,2,1,2,,2,,2,0,,,,,,,,,,,,
20221006103618NAL0030386626001,2021-01-01,2021-12-31,002,043521482,3726154,,3726154,5924564,,5924564,565000,0,0,0,1633410,2198410,0,0,0,0,0,0,2198410,,2,,2,,2,,1,5924564,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,5924564,2,1,2,,2,2,2,,,,,,,,,,,,,
20221007170613NAL0019534752001,2021-01-01,2021-12-31,003,043347358,6210000,4881324,1328676,6270000,4361230,1908770,371561,,,,535781,907342,94993,,,,232255,327248,580094,,2,,2,,2,,1,6270000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,6270000,2,1,2,,2,,2,,,,,,,,,,,,,
20221010163523NAL0020832049001,2021-01-01,2021-12-31,001,204270900,2482345,1470214,1012131,2519142,1370811,1148331,36925,,,,201883,238808,18139,,,12000,72469,102608,136200,,2,,2,,2,,1,2484000,2,,2,,2,,2,,2,,2,,2,,1,250000,2,,2,,2,,1,2484000,2,1,2,,2,,2,,,,,,,,,,,,,
20221007083824NAL0018714544001,2021-01-01,2021-12-31,002,042887710,8539860,1750387,6789473,7632595,1615797,6016798,188129,,,,-803499,-615370,103765,,,,53540,157305,-772675,,2,,2,,2,,1,7479540,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,7479540,2,1,2,,2,,2,,,,,,,,,,,,,
20221006134125NAL0010024339001,2021-01-01,2021-12-31,003,042718570,5805365,,5805365,5641202,774463,4866739,302254,,,,-304728,-2474,933744,,,,2408,936152,-938626,,2,,2,,2,,1,5490510,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,5490510,2,1,2,,2,,2,,,,,,,,,,,,,
20221011144710NAL0044398754001,2021-01-01,2021-12-31,002,043169205,4380081,258549,4121532,4380061,229473,4150588,64003,,,,,64003,27171,,,,7776,34947,29056,,2,,2,,2,,1,4380000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,4380000,2,1,2,,2,,2,,,,,,,,,,,,,
20220728104026NAL0014706896001,2021-01-01,2021-12-31,002,042774191,5986393,1760071,4226322,6708346,1440822,5267524,405492,0,0,0,988949,1394441,266996,0,0,0,86243,353239,1041202,0,2,,2,,2,,1,6707081,2,,2,,2,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,2,0,2,1,2,,2,,2,0,,,,,,,,,,,,
20231012145442NAL0064280386001,2021-01-01,2021-12-31,002,043533865,1039826,0,1039826,2416484,0,2416484,,,,,1419617,1419617,42959,,,,,42959,1376658,,2,,2,,2,,1,2383500,2,,2,,2,,2,,2,,2,,2,,1,200000,2,,2,,2,,1,2383500,2,1,2,,2,,2,,,,,,,,,,,,,
20220902111634NAL0013368259001,2021-01-01,2021-12-31,002,043221989,6859200,3644061,3215139,6962400,3391692,3570708,350361,,,,103200,453561,2882,,,,95110,97992,355569,,2,,2,,2,,1,6962400,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,6962400,2,1,2,,2,,2,,,,,,,,,,,,,
20220727073013NAL0005576626001,2021-01-01,2021-12-31,003,042274728,1312633,,1312633,1351289,,1351289,44636,0,0,0,84658,129294,90638,0,0,0,0,90638,38656,,2,,2,,2,,1,1351289,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,1351289,2,1,2,,2,2,2,,,,,,,,,,,,,
20220924100937NAL0000266227001,2021-01-01,2021-12-31,001,041110170,973296,,973296,928142,,928142,0,0,0,0,36520,36520,81674,0,0,0,0,81674,-45154,0,2,,2,,2,,1,928142,2,,2,,2,,2,,2,,2,,2,,1,200000,2,,2,,2,,1,982142,2,1,2,,2,,2,,,,2,,,,,,,,,
20221013120503NAL0028736304001,2021-04-01,2022-03-31,003,042175284,1403984,0,1403984,1946339,0,1946339,500000,0,0,0,91337,591337,48912,0,0,0,70,48982,542355,0,2,,2,,2,,1,1411807,2,,2,,2,,2,0,2,0,2,0,2,0,1,500000,2,,2,,2,,1,1411807,2,1,2,,2,,2,0,,,,,,,,,,,,
20221014134402NAL0018188787001,2021-01-01,2021-12-31,001,824155907,2673500,2469257,204243,4041011,2356363,1684648,335931,,,,1222999,1558930,2931,,,,75594,78525,1480405,,2,,2,,2,,1,3896500,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,3896500,2,1,2,,2,,2,,,,,,,,,,,,,
20221013163223NAL0024569905001,2021-01-01,2021-12-31,003,880825163,0,0,0,0,0,0,,,,,,0,,,,,,0,0,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,2000000,2,,2,,2,,2,,2,1,2,,2,,2,,,,,,,,,,,,,
20221014091951NAL0026995105001,2021-01-01,2021-12-31,002,043553283,3687183,954125,2733058,3338083,1273588,2064495,247958,0,0,0,-859977,-612019,368,0,0,2607,53569,56544,-668563,0,2,,2,,2,,1,2584000,2,,2,,2,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,2584000,2,1,2,,2,,2,0,,,,,,,,,,,,
20221014095503NAL0018467251001,2021-01-01,2021-12-31,002,043358086,2133002,2033769,99233,7363008,1962103,5400905,99308,,,,5229006,5328314,,,,,26642,26642,5301672,,2,,2,,2,,1,7362008,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,7362008,2,1,2,,2,,2,,,,,,,,,,,,,
20230606084431NAL0019282067001,2021-10-01,2022-09-30,003,043024663,4986023,0,4986023,5471851,0,5471851,300000,0,0,543759,-268689,575070,89208,0,0,0,34,89242,485828,0,2,,2,,2,,1,4285271,2,,2,,2,,2,0,2,0,2,0,2,0,1,500000,2,,2,,2,,1,4285271,2,1,2,,2,,2,0,,,,,,,,,,,,
20230307124100NAL0006273971001,2021-07-01,2022-06-30,001,042323460,376684,,376684,347846,,347846,,,,,-28838,-28838,,,,,,0,-28838,,2,,2,,2,,1,125300,2,,2,,2,,2,,2,,2,,2,,1,100000,2,,2,,2,,1,125300,2,1,2,,2,,2,,,,,,,,,,,,,
20221013080245NAL0016939507001,2021-01-01,2021-12-31,005,042624147,1082995,46640,1036355,1094221,0,1094221,75000,0,0,0,56734,131734,64640,0,0,9228,0,73868,57866,0,2,,2,,2,,1,1044900,2,,2,,2,,2,0,2,0,2,0,2,0,1,500000,2,,2,,2,,1,1044900,2,1,2,,2,,2,0,,,,,,,,,,,,
20230315081421NAL0019876289001,2021-06-01,2022-05-31,003,043053085,2474581,45103,2429478,2460361,82185,2378176,,,,,30883,30883,82185,,,,,82185,-51302,,2,,2,,2,,1,2378033,2,,2,,2,,2,,2,,2,,2,,1,600000,2,,2,,2,,1,2378033,2,1,2,,2,,2,,,,,,,,,,,,,
20221014150848NAL0031261968001,2021-01-01,2021-12-31,003,042188202,3153248,7040,3146208,3768909,7040,3761869,50000,,,,894336,944336,322408,,,6081,186,328675,615661,,2,,2,,2,,1,2165943,2,,2,,2,,2,,2,,2,,2,,1,400000,2,,2,,2,,1,2165943,2,1,2,,2,,2,,,,,,,,,,,,,
20230630104607NAL0017227250001,2021-10-01,2022-09-30,003,042699206,267575,,267575,182409,,182409,,,,,-2098,-2098,83068,,,,,83068,-85166,,2,,2,,2,,1,182409,2,,2,,2,,2,,2,,2,,2,,1,275000,2,,2,,2,,1,182409,2,1,2,,2,,2,,,,,,,,,,,,,
20230630162011NAL0004698579001,2021-10-01,2022-09-30,002,042556035,2926038,21059,2904979,4596059,2860754,1735305,180785,,,,-1194503,-1013718,113640,,,,42316,155956,-1169674,,2,,2,,2,,1,4500956,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,4500956,2,1,2,,2,,2,,,,,,,,,,,,,
20230123125857NAL0005918179001,2021-01-01,2021-12-31,002,010367721,44066,2470511,-2426445,14971,2474517,-2459546,3460,,,,-33000,-29540,3561,,,,,3561,-33101,,2,,2,,2,,1,9000,2,,2,,2,,2,,2,,2,,2,,1,203000,2,,2,,2,,1,9000,2,1,2,,2,,2,,,,,,,,,,,,,
20230124172521NAL0018579810001,2021-01-01,2021-12-31,002,043027262,1450421,0,1450421,1071223,4896361,-3825138,255661,,,,-5498750,-5243089,,,,128,32342,32470,-5275559,,2,,2,,2,,1,1070000,2,,2,,2,,2,,2,,2,,2,,1,190000,2,,2,,2,,2,,2,1,2,,2,,2,,,,,,,,,,,,,
20221017152025NAL0021288067001,2021-01-01,2021-12-31,002,043038026,5090000,444552,4645448,5258000,433663,4824337,26076,,,,167999,194075,1761,,,,13425,15186,178889,,2,,2,,2,,1,5258000,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,5258000,2,1,2,,2,,2,,,,,,,,,,,,,
20220630161342NAL0018756242001,2021-01-01,2021-12-31,002,042044378,19893734,0,19893734,20251936,,20251936,159224,,,,1471783,1631007,1257537,,,,15268,1272805,358202,,2,,2,,2,,1,12888850,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,12888850,2,1,2,,2,,2,,,,,,,,,,,,,
20220629125321NAL0016097490001,2021-01-01,2021-12-31,002,041203530,13607784,0,13607784,13134389,0,13134389,567088,,,,-21698,545390,688434,,,,5,688439,-143049,-330346,2,,2,,2,,1,12843703,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,12843703,2,1,2,,2,,2,,,,,,,,,,,,,
20221017142547NAL0021149971001,2021-01-01,2021-12-31,003,043200597,14365484,2894350,11471134,22967422,2860981,20106441,100808,,,,8601937,8702745,,,,,67438,67438,8635307,,2,,2,,2,,1,22967295,2,,2,,2,,2,,2,,2,,2,,1,2000000,2,,2,,2,,1,22967295,2,1,2,,2,,2,,,,,,,,,,,,,
20221017145453NAL0062754626001,2021-01-01,2021-12-31,002,208135911,5720500,473059,5247441,7315000,419690,6895310,32500,,,,1627000,1659500,,,,,11631,11631,1647869,,2,,2,,2,,1,7315000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,7315000,2,1,2,,2,,2,,,,,,,,,,,,,
20220901190644NAL0012944019001,2021-01-01,2021-12-31,002,042086300,1643846,500,1643346,2774514,0,2774514,,,,,1252002,1252002,120834,,,,,120834,1131168,,2,,2,,2,,1,2767304,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2767304,2,1,2,,2,,2,,,,,,,,,,,,,
20230309070917NAL0012463409001,2021-10-01,2022-09-30,002,042471226,7967099,,7967099,9300181,,9300181,847041,,,,1470194,2317235,984153,,,,,984153,1333082,,2,,2,,2,,1,9300172,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,9300172,2,1,2,,2,,2,,,,,,,,,,,,,
20220825112653NAL0018844434001,2021-01-01,2021-12-31,001,043577380,2885410,,2885410,3054310,,3054310,330000,,,,132048,462048,293148,,,,,293148,168900,,2,,2,,2,,1,2508000,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,2508000,2,1,2,,2,,2,,,,,,,,,,,,,
20230804155819NAL0021801329001,2021-11-01,2022-10-31,002,042942412,2091622,367478,1724144,2274375,199781,2074594,246232,,,,144751,390983,23996,,,,16537,40533,350450,,2,,2,,2,,1,1956652,2,,2,,2,,2,,2,,2,,2,,1,750000,2,,2,,2,,1,1956652,2,1,2,,2,,2,,,,,,,,,,,,,
20230803115719NAL0026973232001,2021-11-01,2022-10-31,002,042472856,2478294,,2478294,3379371,,3379371,278396,,,,820157,1098553,197476,,,,,197476,901077,,2,,2,,2,,1,3379371,2,,2,,2,,2,,2,,2,,2,,1,585000,2,,2,,2,,1,3379371,2,1,2,,2,,2,,,,,,,,,,,,,
20230409155646NAL0001746000001,2021-07-01,2022-06-30,004,042279997,8158002,2137930,6020072,6908970,1949367,4959603,461078,,,,-1308048,-846970,213499,,,,,213499,-1060469,,2,,2,,2,,1,6703398,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,6703398,2,1,2,,2,,2,,,,,,,,,,,,,
20230403101707NAL0058591712001,2021-07-01,2022-06-30,002,043026692,877800,4730081,-3852281,917700,4392682,-3474982,367664,,,,86262,453926,,,,,76627,76627,377299,,2,,2,,2,,1,917700,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,917700,2,1,2,,2,,2,,,,,,,,,,,,,
20221003131730NAL0022392882001,2021-01-01,2021-12-31,003,042301242,5242000,0,5242000,6451040,0,6451040,135360,0,0,0,1209040,1344400,135360,0,0,0,0,135360,1209040,0,2,,2,,2,,1,6451040,2,,2,,2,,2,0,2,0,2,0,2,0,1,500000,2,,2,,2,,1,6451040,2,1,2,,2,,2,0,,,,,,,,,,,,
