ACK_ID,SCH_I_PLAN_YEAR_BEGIN_DATE,SCH_I_TAX_PRD,SCH_I_PLAN_NUM,SCH_I_EIN,SMALL_TOT_ASSETS_BOY_AMT,SMALL_TOT_LIABILITIES_BOY_AMT,SMALL_NET_ASSETS_BOY_AMT,SMALL_TOT_ASSETS_EOY_AMT,SMALL_TOT_LIABILITIES_EOY_AMT,SMALL_NET_ASSETS_EOY_AMT,SMALL_EMPLR_CONTRIB_INCOME_AMT,SMALL_PARTICIPANT_CONTRIB_AMT,SMALL_OTH_CONTRIB_RCVD_AMT,SMALL_NON_CASH_CONTRIB_BS_AMT,SMALL_OTHER_INCOME_AMT,SMALL_TOT_INCOME_AMT,SMALL_TOT_DISTRIB_BNFT_AMT,SMALL_CORRECTIVE_DISTRIB_AMT,SMALL_DEEM_DSTRB_PARTCP_LN_AMT,SMALL_ADMIN_SRVC_PROVIDERS_AMT,SMALL_OTH_EXPENSES_AMT,SMALL_TOT_EXPENSES_AMT,SMALL_NET_INCOME_AMT,SMALL_TOT_PLAN_TRANSFERS_AMT,SMALL_JOINT_VENTURE_EOY_IND,SMALL_JOINT_VENTURE_EOY_AMT,SMALL_EMPLR_PROP_EOY_IND,SMALL_EMPLR_PROP_EOY_AMT,SMALL_INV_REAL_ESTATE_EOY_IND,SMALL_INV_REAL_ESTATE_EOY_AMT,SMALL_EMPLR_SEC_EOY_IND,SMALL_EMPLR_SEC_EOY_AMT,SMALL_MORTG_PARTCP_EOY_IND,SMALL_MORTG_PARTCP_EOY_AMT,SMALL_OTH_LNS_PARTCP_EOY_IND,SMALL_OTH_LNS_PARTCP_EOY_AMT,SMALL_PERSONAL_PROP_EOY_IND,SMALL_PERSONAL_PROP_EOY_AMT,SMALL_FAIL_TRANSM_CONTRIB_IND,SMALL_FAIL_TRANSM_CONTRIB_AMT,SMALL_LOANS_IN_DEFAULT_IND,SMALL_LOANS_IN_DEFAULT_AMT,SMALL_LEASES_IN_DEFAULT_IND,SMALL_LEASES_IN_DEFAULT_AMT,SM_PARTY_IN_INT_NOT_RPTD_IND,SM_PARTY_IN_INT_NOT_RPTD_AMT,SMALL_PLAN_INS_FDLTY_BOND_IND,SMALL_PLAN_INS_FDLTY_BOND_AMT,SMALL_LOSS_DISCV_DUR_YEAR_IND,SMALL_LOSS_DISCV_DUR_YEAR_AMT,SMALL_ASSET_UNDETERM_VAL_IND,SMALL_ASSET_UNDETERM_VAL_AMT,SMALL_NON_CASH_CONTRIB_IND,SMALL_NON_CASH_CONTRIB_AMT,SMALL_20_PRCNT_SNGL_INVST_IND,SMALL_20_PRCNT_SNGL_INVST_AMT,SMALL_ALL_PLAN_AST_DISTRIB_IND,SM_WAIV_ANNUAL_IQPA_REPORT_IND,SM_FAIL_PROVIDE_BENEF_DUE_IND,SM_FAIL_PROVIDE_BENEF_DUE_AMT,SMALL_PLAN_BLACKOUT_PERIOD_IND,SM_COMPLY_BLACKOUT_NOTICE_IND,SMALL_RES_TERM_PLAN_ADPT_IND,SMALL_RES_TERM_PLAN_ADPT_AMT,FDCRY_TRUST_EIN,FDCRY_TRUST_NAME,SMALL_COVERED_PBGC_INS_IND,TRUST_INCUR_UNREL_TAX_INC_IND,TRUST_INCUR_UNREL_TAX_INC_AMT,IN_SERVICE_DISTRIB_IND,IN_SERVICE_DISTRIB_AMT,FDCRY_TRUSTEE_CUST_NAME,FDCRY_TRUST_CUST_PHONE_NUM,FDCRY_TRUST_CUST_PHON_NU_FORE,DISTRIB_MADE_EMPLOYEE_62_IND,PREMIUM_FILING_CONFIRM_NUMBER
20250620100711NAL0009480962001,2024-01-01,2024-12-31,003,042514329,9148000,0,9148000,7447453,0,7447453,993565,,,,-1073623,-80058,1620389,,,,100,1620489,-1700547,,2,,2,,2,,1,7447453,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,7447453,2,1,2,,2,,2,,,,,,,,,,,,,
20250430100908NAL0002545888001,2024-01-01,2024-12-31,002,042348065,1672661,,1672661,0,,0,,,,,132134,132134,1788267,,,,16528,1804795,-1672661,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,1672661,2,,2,,2,,2,,1,1,2,,2,,1,0,,,,,,,,,,,,
20250725130327NAL0008783200001,2024-01-01,2024-12-31,002,043298009,9270170,20087377,-10817207,14890205,19971150,-5080945,790509,0,0,0,5620000,6410509,43428,0,0,0,630819,674247,5736262,0,2,,2,,2,,1,14890000,2,,2,,2,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,14890000,2,1,2,,2,,2,0,,,,,,,,,,,,
20250411104905NAL0023183777001,2024-01-01,2024-12-31,002,042501424,2324400,0,2324400,2368209,0,2368209,,,,,81103,81103,3118,,,,34176,37294,43809,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,2,,2,1,2,,2,,1,0,,,,,,,,,,,,
20250828100144NAL0010362241001,2024-01-01,2024-12-31,005,042624147,3155623,0,3155623,3231591,0,3231591,307331,0,0,0,86001,393332,307331,0,0,9983,50,317364,75968,0,2,,2,,2,,1,3211063,2,,2,,2,,2,0,2,0,2,0,2,0,1,500000,2,,2,,2,,1,3211063,2,1,2,,2,,2,0,,,,,,,,,,,,
20250623092111NAL0003634979001,2024-01-01,2024-12-31,003,043347358,5810000,3239852,2570148,6200000,2635776,3564224,543274,,,,1062183,1605457,463107,,,,148274,611381,994076,,2,,2,,2,,1,6200000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,6200000,2,1,2,,2,,2,,,,,,,,,,,,,
20250623100040NAL0003642563001,2024-01-01,2024-12-31,002,041203530,17571396,0,17571396,19761324,0,19761324,949605,,,,3383127,4332732,1810749,,,,50,1810799,2521933,-332005,2,,2,,2,,1,19731197,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,19731197,2,1,2,,2,,2,,,,,,,,,,,,,
20250625135451NAL0019470402001,2024-01-01,2024-12-31,001,041294820,9202084,6695921,2506163,10849057,6452301,4396756,561677,,,,1666437,2228114,19465,,,,318056,337521,1890593,,2,,2,,2,,1,10848871,2,,2,,2,,2,,2,,2,,2,,1,5000000,2,,2,,2,,1,10848871,2,1,2,,2,,2,,,,,,,,,,,,,
20250625065719NAL0010937696001,2024-01-01,2024-12-31,002,473752261,2129375,5018835,-2889460,1532112,4813852,-3281740,354566,,,,-597264,-242698,,,,,149582,149582,-392280,,2,,2,,2,,1,1532112,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,2,,2,1,2,,2,,,,,,,,,,,,,,,
20250625143009NAL0004645299001,2024-01-01,2024-12-31,002,042373147,280000,4250000,-3970000,624528,3722694,-3098166,625200,,,,344358,969558,,,,30,97694,97724,871834,,2,,2,,2,,1,624358,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,624358,2,1,2,,2,,2,,,,,,,,,,,,,
20250822155304NAL0002646675001,2024-01-01,2024-12-31,003,042718570,5114384,1695641,3418743,4238039,1519936,2718103,531850,,,,-742186,-210336,435696,,,39,54569,490304,-700640,,2,,2,,2,,1,4170899,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,4170899,2,1,2,,2,,2,,,,,,,,,,,,,
20250915071833NAL0000895233001,2024-01-01,2024-12-31,002,042637381,11302076,0,11302076,10668229,,10668229,561628,,,,-173177,388451,1022268,,,30,,1022298,-633847,,2,,2,,2,,1,9756802,2,,2,,2,,2,,2,,2,,2,,1,1500000,2,,2,,2,,1,9756802,2,1,2,,2,,2,,,,,,,,,,,,,
20250910090525NAL0021025201001,2024-01-01,2024-12-31,002,043104386,1687190,2332083,-644893,3216241,2244542,971699,189954,,,,1528440,1718394,591,,,,101211,101802,1616592,,2,,2,,2,,1,3215600,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,3215600,2,1,2,,2,,,,,,,,,,,,,,,
20250910111722NAL0021106577001,2024-01-01,2024-12-31,002,260743647,253099,,253099,561263,,561263,250000,,,,58164,308164,,,,,,0,308164,,2,,2,,2,,1,293707,2,,2,,2,,2,,2,,2,,2,,1,50000,2,,2,,2,,1,293707,2,1,2,,2,,2,,,,,,,,,,,,,
20250911095605NAL0000915106001,2024-01-01,2024-12-31,003,880825163,2187986,1651238,536748,2401084,1459802,941282,226772,,,,213098,439870,,,,,35336,35336,404534,,2,,2,,2,,1,2400899,2,,2,,2,,2,,2,,2,,2,,1,2000000,2,,2,,2,,1,2400899,2,1,2,,2,,2,,,,,,,,,,,,,
20250404142215NAL0019626080001,2024-01-01,2024-12-31,001,042444641,16614253,1473716,15140537,15562198,0,15562198,456914,,,,1403579,1860493,1438742,,,90,,1438832,421661,,2,,2,,2,,1,12042725,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,12042725,2,1,2,,2,,2,,,,,,,,,,,,,
20250729104847NAL0002632609001,2024-01-01,2024-12-31,003,042137249,6586624,24201036,-17614412,12732247,23760870,-11028623,908159,,,,6145623,7053782,8173,,,,459820,467993,6585789,,2,,2,,2,,1,12732246,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,12732246,2,1,2,,2,,2,,,,,,,,,,,,,
20250729122756NAL0001596995001,2024-01-01,2024-12-31,002,043223296,3861058,,3861058,3824604,,3824604,332513,,,,49460,381973,417144,,,1283,,418427,-36454,,2,,2,,2,,1,3609995,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,1,3609995,2,,2,,2,1,2,,2,,2,,,,,,,,,,,,,
20250613080102NAL0013476611001,2024-01-01,2024-12-31,004,042272126,71432942,17280248,54152694,81831673,16485122,65346551,1075080,0,0,0,13657857,14732937,3259126,0,0,0,279954,3539080,11193857,0,2,,2,,2,,1,81344000,2,,2,,2,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,81344000,2,1,2,,2,,2,0,,,,,,,,,,,,
20251001104250NAL0017691715001,2024-01-01,2024-12-31,002,042044378,20090664,29584,20061080,22482420,12441,22469979,195229,0,0,0,4027864,4223093,1750503,0,0,51250,12441,1814194,2408899,0,2,,2,,2,,1,16007525,2,,2,,1,4376753,2,0,2,0,2,0,2,0,1,110000,2,,2,,2,,1,16007525,2,1,2,,2,,2,0,,,,,,,,,,,,
20251015071100NAL0002038515001,2024-01-01,2024-12-31,001,204734036,3721900,6333603,-2611703,3389100,6232387,-2843287,187274,,,,-332801,-145527,3087,,,,82970,86057,-231584,,2,,2,,2,,1,3389100,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,3389100,2,1,2,,2,,2,,,,,,,,,,,,,
20250918153809NAL0000737859001,2024-01-01,2024-12-31,002,770370729,3310000,17020193,-13710193,810000,16310821,-15500821,548308,,,,-2115227,-1566919,744,,,,222965,223709,-1790628,,2,,2,,2,,1,810000,2,,2,,2,,2,,2,,2,,2,,1,214500,2,,2,,2,,1,810000,2,1,2,,2,,2,,,,,,,,,,,,,
20251010120855NAL0012548896001,2024-01-01,2024-12-31,002,042831820,2956144,448,2955696,3149295,3615,3145680,22,73729,33734,,665715,773200,556242,,,26963,11,583216,189984,,2,,2,,2,,1,1392849,2,,2,,2,,2,,2,,2,,2,,1,300000,2,,2,,2,,1,1392849,2,1,2,,2,,2,,,,,,,,,,,,,
20260413135504NAL0010407491001,2024-07-01,2025-06-30,004,042279997,4194704,1556483,2638221,2798182,1351871,1446311,357571,,,,-1233953,-876382,315528,,,,,315528,-1191910,,2,,2,,2,,1,2766664,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2766664,2,1,2,,2,,2,,,,,,,,,,,,,
20250930071215NAL0016148051001,2024-01-01,2024-12-31,001,043495686,171025,1659791,-1488766,1378528,1746823,-368295,105503,,,,1102000,1207503,,,,,87032,87032,1120471,,2,,2,,2,,1,1273000,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,1273000,2,1,2,,2,,2,,,,,,,,,,,,,
20260115123307NAL0018931203001,2024-04-01,2025-03-31,003,042175284,3897106,0,3897106,9168176,0,9168176,0,0,0,0,5538531,5538531,267426,0,0,0,35,267461,5271070,0,2,,2,,2,,2,,2,,2,,2,,2,0,2,0,2,0,2,0,1,500000,2,,2,,2,,2,0,2,1,2,,2,,2,0,,,,,,,,,,,,
20251015140728NAL0002541699001,2024-01-01,2024-12-31,002,043221989,5784800,2867021,2917779,6981880,2594576,4387304,436399,,,,1196000,1632399,87840,,,,75034,162874,1469525,,2,,2,,2,,1,6980800,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,6980800,2,1,2,,2,,2,,,,,,,,,,,,,
20251014131609NAL0006014338001,2024-01-01,2024-12-31,002,043358086,15624641,1822528,13802113,15624641,1746969,13877672,99308,,,,0,99308,,,,,23749,23749,75559,,2,,2,,2,,1,15615017,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,15615017,2,1,2,,2,,2,,,,,,,,,,,,,
20251013072531NAL0002073122001,2024-01-01,2024-12-31,002,042887710,5735061,1346892,4388169,4811213,1392319,3418894,400886,0,0,0,-1173478,-772592,155386,0,0,0,41297,196683,-969275,0,2,,2,,2,,1,4344840,2,,2,,2,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,4344840,2,1,2,,2,,2,0,,,,,,,,,,,,
20251013072911NAL0001939010001,2024-04-01,2025-03-31,002,042587894,11210000,2127387,9082613,11680000,2008204,9671796,246493,,,,470000,716493,96666,,,,30644,127310,589183,,2,,2,,2,,1,11680000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,11680000,2,1,2,,2,,2,,,,,,,,,,,,,
20251013074048NAL0001957618001,2024-01-01,2024-12-31,002,043130236,70169000,4363311,65805689,67579639,4109276,63470363,637918,,,,-2342000,-1704082,497361,,,,133883,631244,-2335326,,2,,2,,2,,1,66994000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,66994000,2,1,2,,2,,2,,,,,,,,,,,,,
20260116111858NAL0007270099001,2024-07-01,2025-06-30,002,043026692,1852553,3867958,-2015405,2375055,3639396,-1264341,291223,,,,522502,813725,0,,,,62661,62661,751064,,2,,2,,2,,1,2375000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,2375000,2,1,2,,2,,2,,,,,,,,,,,,,
20251015114330NAL0006142800001,2024-01-01,2024-12-31,001,332432954,0,0,0,8656778,54146999,-45490221,2278928,,,,-45905463,-43626535,,,,,1863686,1863686,-45490221,,2,,2,,2,,1,89714,2,,2,,2,,2,,2,,2,,2,,1,500000,2,,2,,2,,1,89714,2,1,2,,2,,2,,,,,,,,,,,,,
20251015115412NAL0009436370001,2024-01-01,2024-12-31,002,332601261,0,0,0,1000,1000,0,0,,,,,0,,,,,0,0,0,,2,,2,,2,,1,1000,2,,2,,2,,2,,2,,2,,2,,1,10000,2,,1,1000,2,,1,1000,2,1,2,,2,,2,,,,,,,,,,,,,
20251117102850NAL0001358465001,2024-01-01,2024-12-31,002,043071690,705675,1647276,-941601,633363,1467712,-834349,253691,0,0,0,-72312,181379,0,0,0,0,74127,74127,107252,0,2,,2,,2,,1,594000,2,,2,,2,,2,0,2,0,2,0,2,0,1,470000,2,,2,,2,,1,594000,2,1,2,,2,,2,0,,,,,,,,,,,,
20260225102425NAL0002113411001,2024-10-01,2025-09-30,003,043024663,5678132,0,5678132,6583839,0,6583839,100000,0,0,91063,918168,1109231,202919,0,0,0,605,203524,905707,0,2,,2,,2,,1,5009065,2,,2,,2,,2,0,2,0,2,0,2,0,1,500000,2,,2,,2,,1,5009065,2,1,2,,2,,2,0,,,,,,,,,,,,
20251013121404NAL0001285025001,2024-01-01,2024-12-31,002,042086300,3092749,0,3092749,2616526,0,2616526,0,0,0,0,-104175,-104175,371928,0,0,0,120,372048,-476223,0,2,,2,,2,,1,2610998,2,,2,,2,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,2610998,2,1,2,,2,,2,0,,,,,,,,,,,,
20251013121911NAL0000583555001,2024-01-01,2024-12-31,002,042943867,4705019,9092072,-4387053,3439393,8722699,-5283306,559791,,,,-1193461,-633670,72725,,,6024,183834,262583,-896253,,2,,2,,2,,1,2869080,2,,2,,2,,2,,2,,2,,2,,1,1500000,2,,2,,2,,1,2869080,2,1,2,,2,,2,,,,,,,,,,,,,
20250926132902NAL0004035139001,2024-01-01,2024-12-31,002,043152864,19869137,8978621,10890516,21670257,7593994,14076263,758015,,,,2822040,3580055,,,,,394308,394308,3185747,,2,,2,,2,,1,21375747,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,1,21375747,2,,2,,2,1,2,,2,,2,,,,,,,,,,,,,
20250926134400NAL0010185296001,2024-01-01,2024-12-31,001,041110170,1160840,0,1160840,1064068,0,1064068,0,0,0,0,31165,31165,127937,0,0,0,0,127937,-96772,0,2,,2,,2,,1,1064068,2,,2,,2,,2,,2,,2,,2,,1,200000,2,,2,,2,,1,1064068,2,1,2,,2,,2,,,,2,,,,,,,,,
20251014115252NAL0003846688001,2024-01-01,2024-12-31,003,042760904,1335035,0,1335035,10174947,15439723,-5264776,194368,,,,-6256148,-6061780,,,,,538031,538031,-6599811,,2,,2,,2,,1,10090713,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,10090713,2,1,2,,2,,2,,,,,,,,,,,,,
20251009105747NAL0011302928001,2024-01-01,2024-12-31,002,042895731,5852000,2199577,3652423,5836000,2575863,3260137,246495,0,0,0,-8262,238233,630519,0,0,0,0,630519,-392286,,2,,2,,2,,1,3260137,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,3260137,2,1,2,,2,2,2,,,,,,,,,,,,,
20251014112737NAL0003779760001,2024-01-01,2024-12-31,003,043200597,35013734,2788877,32224857,5234775,0,5234775,,,,,4680818,4680818,31648706,,,,22194,31670900,-26990082,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,2000000,2,,2,,2,,2,,2,1,2,,2,,2,,,,,,,,,,,,,
20251015091720NAL0005777968001,2024-01-01,2024-12-31,001,920450207,1472798,,1472798,3905745,4859,3900886,69197,93906,6744,,2263934,2433781,,,,5448,245,5693,2428088,,2,,2,,2,,1,2098000,1,10317,2,,2,,2,,2,,2,,2,,1,25000,2,,2,,2,,1,2098000,2,1,2,,2,,2,,,,,,,,,,,,,
20251006160216NAL0006916528001,2024-01-01,2024-12-31,002,043553283,3414214,957931,2456283,4366346,893063,3473283,131059,0,0,0,968160,1099219,58307,0,0,0,23912,82219,1017000,0,2,,2,,2,,1,3583000,2,,2,,2,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,3583000,2,1,2,,2,,2,0,,,,,,,,,,,,
20251015202721NAL0002970979001,2024-01-01,2024-12-31,002,113672395,28000,1615004,-1587004,0,0,0,0,,,0,1587004,1587004,0,,,,0,0,1587004,0,2,,2,,2,,1,0,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,28000,1,1,2,,2,,1,0,,,2,,,,,,,,,
20251010111719NAL0012419392001,2024-01-01,2024-12-31,001,824155907,7303389,2125559,5177830,10567400,2001980,8565420,199996,0,0,0,3269500,3469496,16996,0,0,0,64910,81906,3387590,0,2,,2,,2,,1,10436000,2,,2,,2,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,10436000,2,1,2,,2,,2,0,,,,,,,,,,,,
20251009083236NAL0006295953001,2024-01-01,2024-12-31,002,208818800,2232000,20858302,-18626302,1536000,20560877,-19024877,1135929,,,,-696000,439929,,,,,838504,838504,-398575,,2,,2,,2,,1,1536000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,1536000,2,1,2,,2,,2,,,,,,,,,,,,,
20251014093825NAL0005308322001,2024-01-01,2024-12-31,002,043169205,5040071,168680,4871391,6154994,136908,6018086,286832,,,,1110000,1396832,245057,,,,5080,250137,1146695,,2,,2,,2,,1,6150000,2,,2,,2,,2,,2,,2,,2,,1,1000000,2,,2,,2,,1,6150000,2,1,2,,2,,2,,,,,,,,,,,,,
20260108154547NAL0016938242001,2024-11-01,2025-10-31,002,042942412,1228110,1170755,57355,0,0,0,0,0,0,0,108094,108094,165449,0,0,0,0,165449,-57355,0,2,,2,,2,,1,0,2,,2,,2,,2,0,2,0,2,0,2,0,1,750000,2,,2,,2,,2,0,1,1,2,,2,,1,0,,,,,,,,,,,,
20251009145113NAL0011178512001,2024-01-01,2024-12-31,002,042774191,5425966,754629,4671337,4893665,386114,4507551,446183,0,0,0,-155867,290316,417125,0,0,0,36977,454102,-163786,0,2,,2,,2,,1,4882600,2,,2,,2,,2,0,2,0,2,0,2,0,1,1000000,2,,2,,2,,1,4882600,2,1,2,,2,,2,0,,,,,,,,,,,,
